year,event_code,event_name,track_slug,race_date,session_directory,position,class,car_number,team,vehicle,driver,fastest_lap_time,driver_lap_number,driver_total_laps,gap_to_fastest,interval,speed_mph,source_report,source_page
2021,14_Lime Rock Park,Lime Rock Park,lime-rock-park,2021-07-17,202107171510_Race,1,GTLM,79,WeatherTech Racing,Porsche 911 RSR - 19,Mathieu Jaminet,50.746,7,59,,,104.567,06_Fastest Lap By Driver_Race.PDF,1
2021,14_Lime Rock Park,Lime Rock Park,lime-rock-park,2021-07-17,202107171510_Race,2,GTLM,4,Corvette Racing,Chevrolet Corvette C8.R,Tommy Milner,51.142,46,91,0.396,0.396,103.757,06_Fastest Lap By Driver_Race.PDF,1
2021,14_Lime Rock Park,Lime Rock Park,lime-rock-park,2021-07-17,202107171510_Race,3,GTLM,3,Corvette Racing,Chevrolet Corvette C8.R,Jordan Taylor,51.329,51,93,0.583,0.187,103.379,06_Fastest Lap By Driver_Race.PDF,1
2021,14_Lime Rock Park,Lime Rock Park,lime-rock-park,2021-07-17,202107171510_Race,4,GTLM,79,WeatherTech Racing,Porsche 911 RSR - 19,Cooper MacNeil,51.540,10,41,0.794,0.211,102.956,06_Fastest Lap By Driver_Race.PDF,1
2021,14_Lime Rock Park,Lime Rock Park,lime-rock-park,2021-07-17,202107171510_Race,5,GTD,19,GRT Grasser Racing Team,Lamborghini Huracan GT3,Franck Perera,52.446,7,46,1.700,0.906,101.178,06_Fastest Lap By Driver_Race.PDF,1
2021,14_Lime Rock Park,Lime Rock Park,lime-rock-park,2021-07-17,202107171510_Race,6,GTD,76,Compass Racing,Acura NSX GT3,Mario Farnbacher,52.624,5,47,1.878,0.178,100.835,06_Fastest Lap By Driver_Race.PDF,1
2021,14_Lime Rock Park,Lime Rock Park,lime-rock-park,2021-07-17,202107171510_Race,7,GTLM,3,Corvette Racing,Chevrolet Corvette C8.R,Antonio Garcia,52.648,4,7,1.902,0.024,100.789,06_Fastest Lap By Driver_Race.PDF,1
2021,14_Lime Rock Park,Lime Rock Park,lime-rock-park,2021-07-17,202107171510_Race,8,GTD,16,Wright Motorsports,Porsche 911 GT3R,Trent Hindman,52.697,50,97,1.951,0.049,100.696,06_Fastest Lap By Driver_Race.PDF,1
2021,14_Lime Rock Park,Lime Rock Park,lime-rock-park,2021-07-17,202107171510_Race,9,GTD,96,Turner Motorsport,BMW M6 GT3,Bill Auberlen,52.697,6,42,1.951,0.000,100.696,06_Fastest Lap By Driver_Race.PDF,1
2021,14_Lime Rock Park,Lime Rock Park,lime-rock-park,2021-07-17,202107171510_Race,10,GTD,39,CarBahn with Peregrine Racing,Audi R8 LMS GT3,Jeff Westphal,52.757,9,45,2.011,0.060,100.581,06_Fastest Lap By Driver_Race.PDF,1
2021,14_Lime Rock Park,Lime Rock Park,lime-rock-park,2021-07-17,202107171510_Race,11,GTLM,4,Corvette Racing,Chevrolet Corvette C8.R,Nick Tandy,52.797,4,9,2.051,0.040,100.505,06_Fastest Lap By Driver_Race.PDF,1
2021,14_Lime Rock Park,Lime Rock Park,lime-rock-park,2021-07-17,202107171510_Race,12,GTD,9,Pfaff Motorsports,Porsche 911 GT3R,Laurens Vanthoor,52.870,3,43,2.124,0.073,100.366,06_Fastest Lap By Driver_Race.PDF,1
2021,14_Lime Rock Park,Lime Rock Park,lime-rock-park,2021-07-17,202107171510_Race,13,GTD,66,Gradient Racing,Acura NSX GT3,Marc Miller,52.870,6,45,2.124,0.000,100.366,06_Fastest Lap By Driver_Race.PDF,1
2021,14_Lime Rock Park,Lime Rock Park,lime-rock-park,2021-07-17,202107171510_Race,14,GTD,23,Heart Of Racing Team,Aston Martin Vantage GT3,Ross Gunn,52.909,9,47,2.163,0.039,100.292,06_Fastest Lap By Driver_Race.PDF,1
2021,14_Lime Rock Park,Lime Rock Park,lime-rock-park,2021-07-17,202107171510_Race,15,GTD,14,VASSER SULLIVAN,Lexus RC F GT3,Jack Hawksworth,53.066,6,47,2.320,0.157,99.995,06_Fastest Lap By Driver_Race.PDF,1
2021,14_Lime Rock Park,Lime Rock Park,lime-rock-park,2021-07-17,202107171510_Race,16,GTD,12,VASSER SULLIVAN,Lexus RC F GT3,Zach Veach,53.115,9,47,2.369,0.049,99.903,06_Fastest Lap By Driver_Race.PDF,1
2021,14_Lime Rock Park,Lime Rock Park,lime-rock-park,2021-07-17,202107171510_Race,17,GTD,88,Team Hardpoint EBM,Porsche 911 GT3R,Katherine Legge,53.163,6,46,2.417,0.048,99.813,06_Fastest Lap By Driver_Race.PDF,1
2021,14_Lime Rock Park,Lime Rock Park,lime-rock-park,2021-07-17,202107171510_Race,18,GTD,23,Heart Of Racing Team,Aston Martin Vantage GT3,Roman De Angelis,53.173,5,51,2.427,0.010,99.794,06_Fastest Lap By Driver_Race.PDF,1
2021,14_Lime Rock Park,Lime Rock Park,lime-rock-park,2021-07-17,202107171510_Race,19,GTD,1,Paul Miller Racing,Lamborghini Huracan GT3,Madison Snow,53.212,47,98,2.466,0.039,99.721,06_Fastest Lap By Driver_Race.PDF,1
2021,14_Lime Rock Park,Lime Rock Park,lime-rock-park,2021-07-17,202107171510_Race,20,GTD,14,VASSER SULLIVAN,Lexus RC F GT3,Aaron Telitz,53.269,4,51,2.523,0.057,99.614,06_Fastest Lap By Driver_Race.PDF,1
2021,14_Lime Rock Park,Lime Rock Park,lime-rock-park,2021-07-17,202107171510_Race,21,GTD,44,Magnus with Archangel,Acura NSX GT3,Andy Lally,53.297,6,27,2.551,0.028,99.562,06_Fastest Lap By Driver_Race.PDF,1
2021,14_Lime Rock Park,Lime Rock Park,lime-rock-park,2021-07-17,202107171510_Race,22,GTD,39,CarBahn with Peregrine Racing,Audi R8 LMS GT3,Richard Heistand,53.298,5,52,2.552,0.001,99.560,06_Fastest Lap By Driver_Race.PDF,1
2021,14_Lime Rock Park,Lime Rock Park,lime-rock-park,2021-07-17,202107171510_Race,23,GTD,9,Pfaff Motorsports,Porsche 911 GT3R,Zacharie Robichon,53.489,20,55,2.743,0.191,99.205,06_Fastest Lap By Driver_Race.PDF,1
2021,14_Lime Rock Park,Lime Rock Park,lime-rock-park,2021-07-17,202107171510_Race,24,GTD,12,VASSER SULLIVAN,Lexus RC F GT3,Frankie Montecalvo,53.516,8,50,2.770,0.027,99.155,06_Fastest Lap By Driver_Race.PDF,1
