year,event_code,event_name,track_slug,race_date,session_directory,race_lap,car_lap_number,position,car_number,lap_time,gap,gap_seconds,gap_laps,source_page,source_column
2021,14_Lime Rock Park,Lime Rock Park,lime-rock-park,2021-07-17,202107171510_Race,1,1,1,3,52.588,0.000,0.000,,1,1
2021,14_Lime Rock Park,Lime Rock Park,lime-rock-park,2021-07-17,202107171510_Race,1,1,2,4,53.212,0.624,0.624,,1,1
2021,14_Lime Rock Park,Lime Rock Park,lime-rock-park,2021-07-17,202107171510_Race,1,1,3,79,54.790,2.202,2.202,,1,1
2021,14_Lime Rock Park,Lime Rock Park,lime-rock-park,2021-07-17,202107171510_Race,1,1,4,23,56.000,3.412,3.412,,1,1
2021,14_Lime Rock Park,Lime Rock Park,lime-rock-park,2021-07-17,202107171510_Race,1,1,5,14,56.481,3.893,3.893,,1,1
2021,14_Lime Rock Park,Lime Rock Park,lime-rock-park,2021-07-17,202107171510_Race,1,1,6,39,56.986,4.398,4.398,,1,1
2021,14_Lime Rock Park,Lime Rock Park,lime-rock-park,2021-07-17,202107171510_Race,1,1,7,12,57.466,4.878,4.878,,1,1
2021,14_Lime Rock Park,Lime Rock Park,lime-rock-park,2021-07-17,202107171510_Race,1,1,8,1,57.783,5.195,5.195,,1,1
2021,14_Lime Rock Park,Lime Rock Park,lime-rock-park,2021-07-17,202107171510_Race,1,1,9,9,58.098,5.510,5.510,,1,1
2021,14_Lime Rock Park,Lime Rock Park,lime-rock-park,2021-07-17,202107171510_Race,1,1,10,96,58.618,6.030,6.030,,1,1
2021,14_Lime Rock Park,Lime Rock Park,lime-rock-park,2021-07-17,202107171510_Race,1,1,11,19,58.868,6.280,6.280,,1,1
2021,14_Lime Rock Park,Lime Rock Park,lime-rock-park,2021-07-17,202107171510_Race,1,1,12,66,59.328,6.740,6.740,,1,1
2021,14_Lime Rock Park,Lime Rock Park,lime-rock-park,2021-07-17,202107171510_Race,1,1,13,76,59.932,7.344,7.344,,1,1
2021,14_Lime Rock Park,Lime Rock Park,lime-rock-park,2021-07-17,202107171510_Race,1,1,14,16,1:00.349,7.761,7.761,,1,1
2021,14_Lime Rock Park,Lime Rock Park,lime-rock-park,2021-07-17,202107171510_Race,1,1,15,88,1:00.837,8.249,8.249,,1,1
2021,14_Lime Rock Park,Lime Rock Park,lime-rock-park,2021-07-17,202107171510_Race,1,1,16,44,1:12.338,19.750,19.750,,1,1
2021,14_Lime Rock Park,Lime Rock Park,lime-rock-park,2021-07-17,202107171510_Race,2,2,1,3,51.611,,,,1,1
2021,14_Lime Rock Park,Lime Rock Park,lime-rock-park,2021-07-17,202107171510_Race,2,2,2,4,51.605,0.618,0.618,,1,1
2021,14_Lime Rock Park,Lime Rock Park,lime-rock-park,2021-07-17,202107171510_Race,2,2,3,79,52.332,2.923,2.923,,1,1
2021,14_Lime Rock Park,Lime Rock Park,lime-rock-park,2021-07-17,202107171510_Race,2,2,4,23,53.223,5.024,5.024,,1,1
2021,14_Lime Rock Park,Lime Rock Park,lime-rock-park,2021-07-17,202107171510_Race,2,2,5,14,53.817,6.099,6.099,,1,1
2021,14_Lime Rock Park,Lime Rock Park,lime-rock-park,2021-07-17,202107171510_Race,2,2,6,39,54.095,6.882,6.882,,1,1
2021,14_Lime Rock Park,Lime Rock Park,lime-rock-park,2021-07-17,202107171510_Race,2,2,7,12,54.083,7.350,7.350,,1,1
2021,14_Lime Rock Park,Lime Rock Park,lime-rock-park,2021-07-17,202107171510_Race,2,2,8,1,54.138,7.722,7.722,,1,1
2021,14_Lime Rock Park,Lime Rock Park,lime-rock-park,2021-07-17,202107171510_Race,2,2,9,9,54.296,8.195,8.195,,1,1
2021,14_Lime Rock Park,Lime Rock Park,lime-rock-park,2021-07-17,202107171510_Race,2,2,10,96,54.123,8.542,8.542,,1,1
2021,14_Lime Rock Park,Lime Rock Park,lime-rock-park,2021-07-17,202107171510_Race,2,2,11,19,54.415,9.084,9.084,,1,1
2021,14_Lime Rock Park,Lime Rock Park,lime-rock-park,2021-07-17,202107171510_Race,2,2,12,66,54.585,9.714,9.714,,1,1
2021,14_Lime Rock Park,Lime Rock Park,lime-rock-park,2021-07-17,202107171510_Race,2,2,13,76,54.477,10.210,10.210,,1,1
2021,14_Lime Rock Park,Lime Rock Park,lime-rock-park,2021-07-17,202107171510_Race,2,2,14,16,54.422,10.572,10.572,,1,1
2021,14_Lime Rock Park,Lime Rock Park,lime-rock-park,2021-07-17,202107171510_Race,2,2,15,88,54.725,11.363,11.363,,1,1
2021,14_Lime Rock Park,Lime Rock Park,lime-rock-park,2021-07-17,202107171510_Race,2,2,16,44,1:03.149,31.288,31.288,,1,1
2021,14_Lime Rock Park,Lime Rock Park,lime-rock-park,2021-07-17,202107171510_Race,3,3,1,3,51.348,,,,1,1
2021,14_Lime Rock Park,Lime Rock Park,lime-rock-park,2021-07-17,202107171510_Race,3,3,2,4,51.275,0.545,0.545,,1,1
2021,14_Lime Rock Park,Lime Rock Park,lime-rock-park,2021-07-17,202107171510_Race,3,3,3,79,52.099,3.674,3.674,,1,1
2021,14_Lime Rock Park,Lime Rock Park,lime-rock-park,2021-07-17,202107171510_Race,3,3,4,23,53.738,7.414,7.414,,1,1
2021,14_Lime Rock Park,Lime Rock Park,lime-rock-park,2021-07-17,202107171510_Race,3,3,5,14,53.453,8.204,8.204,,1,1
2021,14_Lime Rock Park,Lime Rock Park,lime-rock-park,2021-07-17,202107171510_Race,3,3,6,39,53.386,8.920,8.920,,1,1
2021,14_Lime Rock Park,Lime Rock Park,lime-rock-park,2021-07-17,202107171510_Race,3,3,7,12,53.960,9.962,9.962,,1,1
2021,14_Lime Rock Park,Lime Rock Park,lime-rock-park,2021-07-17,202107171510_Race,3,3,8,1,53.965,10.339,10.339,,1,1
2021,14_Lime Rock Park,Lime Rock Park,lime-rock-park,2021-07-17,202107171510_Race,3,3,9,9,54.033,10.880,10.880,,1,1
2021,14_Lime Rock Park,Lime Rock Park,lime-rock-park,2021-07-17,202107171510_Race,3,3,10,96,54.037,11.231,11.231,,1,1
2021,14_Lime Rock Park,Lime Rock Park,lime-rock-park,2021-07-17,202107171510_Race,3,3,11,19,54.184,11.920,11.920,,1,1
2021,14_Lime Rock Park,Lime Rock Park,lime-rock-park,2021-07-17,202107171510_Race,3,3,12,66,54.094,12.460,12.460,,1,1
2021,14_Lime Rock Park,Lime Rock Park,lime-rock-park,2021-07-17,202107171510_Race,3,3,13,76,54.096,12.958,12.958,,1,1
2021,14_Lime Rock Park,Lime Rock Park,lime-rock-park,2021-07-17,202107171510_Race,3,3,14,16,54.005,13.229,13.229,,1,1
2021,14_Lime Rock Park,Lime Rock Park,lime-rock-park,2021-07-17,202107171510_Race,3,3,15,88,54.278,14.293,14.293,,1,1
2021,14_Lime Rock Park,Lime Rock Park,lime-rock-park,2021-07-17,202107171510_Race,3,3,16,44,54.430,34.370,34.370,,1,1
2021,14_Lime Rock Park,Lime Rock Park,lime-rock-park,2021-07-17,202107171510_Race,4,4,1,3,51.456,,,,1,1
2021,14_Lime Rock Park,Lime Rock Park,lime-rock-park,2021-07-17,202107171510_Race,4,4,2,4,51.604,0.693,0.693,,1,1
2021,14_Lime Rock Park,Lime Rock Park,lime-rock-park,2021-07-17,202107171510_Race,4,4,3,79,51.895,4.113,4.113,,1,1
2021,14_Lime Rock Park,Lime Rock Park,lime-rock-park,2021-07-17,202107171510_Race,4,4,4,23,53.400,9.358,9.358,,1,2
