year,event_code,event_name,track_slug,race_date,session_directory,position,class_position,car_number,class,category_marker,drivers,team,vehicle,laps,total_time,gap_to_leader,interval,status,best_lap_number,best_lap_time,best_lap_speed_mph,source_report,source_page
2021,14_Lime Rock Park,Lime Rock Park,lime-rock-park,2021-07-17,202107171510_Race,1,1,3,GTLM,,A. Garcia / J. Taylor,Corvette Racing,Chevrolet Corvette C8.R,100,1:28:29.019,-,,,51,51.329,103.379,03_Results_Race_Official.PDF,1
2021,14_Lime Rock Park,Lime Rock Park,lime-rock-park,2021-07-17,202107171510_Race,2,2,4,GTLM,,T. Milner / N. Tandy,Corvette Racing,Chevrolet Corvette C8.R,100,1:28:47.153,18.134,18.134,,46,51.142,103.757,03_Results_Race_Official.PDF,1
2021,14_Lime Rock Park,Lime Rock Park,lime-rock-park,2021-07-17,202107171510_Race,3,3,79,GTLM,,C. MacNeil / M. Jaminet,WeatherTech Racing,Porsche 911 RSR - 19,19,1:28:56.812,27.793,9.659,,48,50.746,104.567,03_Results_Race_Official.PDF,1
2021,14_Lime Rock Park,Lime Rock Park,lime-rock-park,2021-07-17,202107171510_Race,4,1,23,GTD,,R. De Angelis / R. Gunn,Heart Of Racing Team,Aston Martin Vantage GT3,98,1:29:07.333,2 Laps,2,,60,52.909,100.292,03_Results_Race_Official.PDF,1
2021,14_Lime Rock Park,Lime Rock Park,lime-rock-park,2021-07-17,202107171510_Race,5,2,1,GTD,,B. Sellers / M. Snow,Paul Miller Racing,Lamborghini Huracan GT3,98,1:29:11.348,2 Laps,4.015,,47,53.212,99.721,03_Results_Race_Official.PDF,1
2021,14_Lime Rock Park,Lime Rock Park,lime-rock-park,2021-07-17,202107171510_Race,6,3,14,GTD,,A. Telitz / J. Hawksworth,VASSER SULLIVAN,Lexus RC F GT3,98,1:29:11.984,2 Laps,0.636,,57,53.066,99.995,03_Results_Race_Official.PDF,1
2021,14_Lime Rock Park,Lime Rock Park,lime-rock-park,2021-07-17,202107171510_Race,7,4,9,GTD,,Z. Robichon / L. Vanthoor,Pfaff Motorsports,Porsche 911 GT3R,98,1:29:23.346,2 Laps,11.362,,58,52.870,100.366,03_Results_Race_Official.PDF,1
2021,14_Lime Rock Park,Lime Rock Park,lime-rock-park,2021-07-17,202107171510_Race,8,5,96,GTD,,B. Auberlen / R. Foley,Turner Motorsport,BMW M6 GT3,98,1:29:24.592,2 Laps,1.246,,62,52.697,100.696,03_Results_Race_Official.PDF,1
2021,14_Lime Rock Park,Lime Rock Park,lime-rock-park,2021-07-17,202107171510_Race,9,6,39,GTD,,R. Heistand / J. Westphal,CarBahn with Peregrine Racing,Audi R8 LMS GT3,97,1:28:30.150,3 Laps,1,,61,52.757,100.581,03_Results_Race_Official.PDF,1
2021,14_Lime Rock Park,Lime Rock Park,lime-rock-park,2021-07-17,202107171510_Race,10,7,19,GTD,,M. Goikhberg / F. Perera,GRT Grasser Racing Team,Lamborghini Huracan GT3,97,1:28:52.608,3 Laps,22.458,,58,52.446,101.178,03_Results_Race_Official.PDF,1
2021,14_Lime Rock Park,Lime Rock Park,lime-rock-park,2021-07-17,202107171510_Race,11,8,16,GTD,,T. Hindman / P. Long,Wright Motorsports,Porsche 911 GT3R,97,1:28:53.087,3 Laps,0.479,,50,52.697,100.696,03_Results_Race_Official.PDF,1
2021,14_Lime Rock Park,Lime Rock Park,lime-rock-park,2021-07-17,202107171510_Race,12,9,76,GTD,,J. Kingsley / M. Farnbacher,Compass Racing,Acura NSX GT3,97,1:28:53.692,3 Laps,0.605,,55,52.624,100.835,03_Results_Race_Official.PDF,1
2021,14_Lime Rock Park,Lime Rock Park,lime-rock-park,2021-07-17,202107171510_Race,13,10,12,GTD,,F. Montecalvo / Z. Veach,VASSER SULLIVAN,Lexus RC F GT3,97,1:28:58.103,3 Laps,4.411,,59,53.115,99.903,03_Results_Race_Official.PDF,1
2021,14_Lime Rock Park,Lime Rock Park,lime-rock-park,2021-07-17,202107171510_Race,14,11,66,GTD,,T. Bechtolsheimer / M. Miller,Gradient Racing,Acura NSX GT3,97,1:28:59.082,3 Laps,0.979,,58,52.870,100.366,03_Results_Race_Official.PDF,1
2021,14_Lime Rock Park,Lime Rock Park,lime-rock-park,2021-07-17,202107171510_Race,15,12,88,GTD,,R. Ferriol / K. Legge,Team Hardpoint EBM,Porsche 911 GT3R,96,1:28:55.945,4 Laps,1,,56,53.163,99.813,03_Results_Race_Official.PDF,1
2021,14_Lime Rock Park,Lime Rock Park,lime-rock-park,2021-07-17,202107171510_Race,16,13,44,GTD,,J. Potter / A. Lally,Magnus with Archangel,Acura NSX GT3,95,1:28:29.360,5 Laps,1,,74,53.297,99.562,03_Results_Race_Official.PDF,1
