year,event_code,event_name,track_slug,race_date,session_directory,position,class,car_number,team,vehicle,driver,fastest_lap_time,driver_lap_number,driver_total_laps,gap_to_fastest,interval,speed_mph,source_report,source_page
2023,13_Canadian Tire Motorsport Park,Canadian Tire Motorsport Park,canadian-tire-motorsport-park,2023-07-09,202307091205_Race,1,GTP,31,Whelen Engineering Cadillac Racing,Cadillac V-Series.R,Alexander Sims,1:07.422,47,71,,,131.298,06_Fastest Lap By Driver_Race.PDF,1
2023,13_Canadian Tire Motorsport Park,Canadian Tire Motorsport Park,canadian-tire-motorsport-park,2023-07-09,202307091205_Race,2,GTP,60,Meyer Shank Racing w/ Curb Agajanian,Acura ARX-06,Colin Braun,1:07.562,45,74,0.140,0.140,131.026,06_Fastest Lap By Driver_Race.PDF,1
2023,13_Canadian Tire Motorsport Park,Canadian Tire Motorsport Park,canadian-tire-motorsport-park,2023-07-09,202307091205_Race,3,GTP,10,Konica Minolta Acura ARX-06,Acura ARX-06,Filipe Albuquerque,1:07.585,30,75,0.163,0.023,130.981,06_Fastest Lap By Driver_Race.PDF,1
2023,13_Canadian Tire Motorsport Park,Canadian Tire Motorsport Park,canadian-tire-motorsport-park,2023-07-09,202307091205_Race,4,GTP,7,Porsche Penske Motorsports,Porsche 963,Matt Campbell,1:07.623,40,69,0.201,0.038,130.908,06_Fastest Lap By Driver_Race.PDF,1
2023,13_Canadian Tire Motorsport Park,Canadian Tire Motorsport Park,canadian-tire-motorsport-park,2023-07-09,202307091205_Race,5,GTP,60,Meyer Shank Racing w/ Curb Agajanian,Acura ARX-06,Tom Blomqvist,1:07.648,3,46,0.226,0.025,130.859,06_Fastest Lap By Driver_Race.PDF,1
2023,13_Canadian Tire Motorsport Park,Canadian Tire Motorsport Park,canadian-tire-motorsport-park,2023-07-09,202307091205_Race,6,GTP,10,Konica Minolta Acura ARX-06,Acura ARX-06,Ricky Taylor,1:07.805,33,45,0.383,0.157,130.556,06_Fastest Lap By Driver_Race.PDF,1
2023,13_Canadian Tire Motorsport Park,Canadian Tire Motorsport Park,canadian-tire-motorsport-park,2023-07-09,202307091205_Race,7,GTP,01,Cadillac Racing,Cadillac V-Series.R,Renger van der Zande,1:07.895,43,67,0.473,0.090,130.383,06_Fastest Lap By Driver_Race.PDF,1
2023,13_Canadian Tire Motorsport Park,Canadian Tire Motorsport Park,canadian-tire-motorsport-park,2023-07-09,202307091205_Race,8,GTP,01,Cadillac Racing,Cadillac V-Series.R,Sebastien Bourdais,1:07.934,30,50,0.512,0.039,130.308,06_Fastest Lap By Driver_Race.PDF,1
2023,13_Canadian Tire Motorsport Park,Canadian Tire Motorsport Park,canadian-tire-motorsport-park,2023-07-09,202307091205_Race,9,GTP,31,Whelen Engineering Cadillac Racing,Cadillac V-Series.R,Pipo Derani,1:08.219,12,49,0.797,0.285,129.764,06_Fastest Lap By Driver_Race.PDF,1
2023,13_Canadian Tire Motorsport Park,Canadian Tire Motorsport Park,canadian-tire-motorsport-park,2023-07-09,202307091205_Race,10,GTP,6,Porsche Penske Motorsports,Porsche 963,Mathieu Jaminet,1:08.259,30,48,0.837,0.040,129.688,06_Fastest Lap By Driver_Race.PDF,1
2023,13_Canadian Tire Motorsport Park,Canadian Tire Motorsport Park,canadian-tire-motorsport-park,2023-07-09,202307091205_Race,11,GTP,7,Porsche Penske Motorsports,Porsche 963,Felipe Nasr,1:08.304,30,51,0.882,0.045,129.602,06_Fastest Lap By Driver_Race.PDF,1
2023,13_Canadian Tire Motorsport Park,Canadian Tire Motorsport Park,canadian-tire-motorsport-park,2023-07-09,202307091205_Race,12,GTP,25,BMW M Team RLL,BMW M Hybrid V8,Nick Yelloly,1:08.335,26,55,0.913,0.031,129.544,06_Fastest Lap By Driver_Race.PDF,1
2023,13_Canadian Tire Motorsport Park,Canadian Tire Motorsport Park,canadian-tire-motorsport-park,2023-07-09,202307091205_Race,13,GTP,6,Porsche Penske Motorsports,Porsche 963,Nick Tandy,1:08.377,44,72,0.955,0.042,129.464,06_Fastest Lap By Driver_Race.PDF,1
2023,13_Canadian Tire Motorsport Park,Canadian Tire Motorsport Park,canadian-tire-motorsport-park,2023-07-09,202307091205_Race,14,GTP,5,JDC Miller MotorSports,Porsche 963,Mike Rockenfeller,1:08.490,31,42,1.068,0.113,129.250,06_Fastest Lap By Driver_Race.PDF,1
2023,13_Canadian Tire Motorsport Park,Canadian Tire Motorsport Park,canadian-tire-motorsport-park,2023-07-09,202307091205_Race,15,GTP,25,BMW M Team RLL,BMW M Hybrid V8,Connor De Phillippi,1:08.575,61,65,1.153,0.085,129.090,06_Fastest Lap By Driver_Race.PDF,1
2023,13_Canadian Tire Motorsport Park,Canadian Tire Motorsport Park,canadian-tire-motorsport-park,2023-07-09,202307091205_Race,16,GTP,5,JDC Miller MotorSports,Porsche 963,Tijmen van der Helm,1:08.647,66,78,1.225,0.072,128.955,06_Fastest Lap By Driver_Race.PDF,1
2023,13_Canadian Tire Motorsport Park,Canadian Tire Motorsport Park,canadian-tire-motorsport-park,2023-07-09,202307091205_Race,17,GTP,24,BMW M Team RLL,BMW M Hybrid V8,Augusto Farfus,1:08.659,62,68,1.237,0.012,128.932,06_Fastest Lap By Driver_Race.PDF,1
