year,event_code,event_name,track_slug,race_date,session_directory,car_number,lap_number,driver_number,driver_name,lap_time,sector_1,sector_2,sector_3,speed_mph,elapsed_time,elapsed_delta_ms,elapsed_lap_time_difference_ms,pit_lane_crossing,source_page
2023,13_Canadian Tire Motorsport Park,Canadian Tire Motorsport Park,canadian-tire-motorsport-park,2023-07-09,202307091205_Race,01,1,1,Sebastien Bourdais,1:12.040,23.018,32.125,16.897,122.881,1:12.040,,,0,1
2023,13_Canadian Tire Motorsport Park,Canadian Tire Motorsport Park,canadian-tire-motorsport-park,2023-07-09,202307091205_Race,01,2,1,Sebastien Bourdais,1:08.934,20.728,31.503,16.703,128.418,2:20.974,68934,0,0,1
2023,13_Canadian Tire Motorsport Park,Canadian Tire Motorsport Park,canadian-tire-motorsport-park,2023-07-09,202307091205_Race,01,3,1,Sebastien Bourdais,1:08.407,20.411,31.545,16.451,129.407,3:29.381,68407,0,0,1
2023,13_Canadian Tire Motorsport Park,Canadian Tire Motorsport Park,canadian-tire-motorsport-park,2023-07-09,202307091205_Race,01,4,1,Sebastien Bourdais,1:08.471,20.288,31.644,16.539,129.286,4:37.852,68471,0,0,1
2023,13_Canadian Tire Motorsport Park,Canadian Tire Motorsport Park,canadian-tire-motorsport-park,2023-07-09,202307091205_Race,01,5,1,Sebastien Bourdais,1:09.618,20.297,32.347,16.974,127.156,5:47.470,69618,0,0,1
2023,13_Canadian Tire Motorsport Park,Canadian Tire Motorsport Park,canadian-tire-motorsport-park,2023-07-09,202307091205_Race,01,6,1,Sebastien Bourdais,1:10.440,20.503,31.798,18.139,125.672,6:57.910,70440,0,0,1
2023,13_Canadian Tire Motorsport Park,Canadian Tire Motorsport Park,canadian-tire-motorsport-park,2023-07-09,202307091205_Race,01,7,1,Sebastien Bourdais,1:12.172,22.040,32.046,18.086,122.656,8:10.082,72172,0,0,1
2023,13_Canadian Tire Motorsport Park,Canadian Tire Motorsport Park,canadian-tire-motorsport-park,2023-07-09,202307091205_Race,01,8,1,Sebastien Bourdais,1:12.260,21.807,32.500,17.953,122.507,9:22.342,72260,0,0,1
2023,13_Canadian Tire Motorsport Park,Canadian Tire Motorsport Park,canadian-tire-motorsport-park,2023-07-09,202307091205_Race,01,9,1,Sebastien Bourdais,1:10.001,21.380,32.090,16.531,126.461,10:32.343,70001,0,0,1
2023,13_Canadian Tire Motorsport Park,Canadian Tire Motorsport Park,canadian-tire-motorsport-park,2023-07-09,202307091205_Race,01,10,1,Sebastien Bourdais,1:08.491,20.379,31.672,16.440,129.249,11:40.834,68491,0,0,1
2023,13_Canadian Tire Motorsport Park,Canadian Tire Motorsport Park,canadian-tire-motorsport-park,2023-07-09,202307091205_Race,01,11,1,Sebastien Bourdais,1:08.322,20.293,31.543,16.486,129.568,12:49.156,68322,0,0,1
2023,13_Canadian Tire Motorsport Park,Canadian Tire Motorsport Park,canadian-tire-motorsport-park,2023-07-09,202307091205_Race,01,12,1,Sebastien Bourdais,1:08.250,20.208,31.521,16.521,129.705,13:57.406,68250,0,0,1
2023,13_Canadian Tire Motorsport Park,Canadian Tire Motorsport Park,canadian-tire-motorsport-park,2023-07-09,202307091205_Race,01,13,1,Sebastien Bourdais,1:09.244,21.013,31.686,16.545,127.843,15:06.650,69244,0,0,1
2023,13_Canadian Tire Motorsport Park,Canadian Tire Motorsport Park,canadian-tire-motorsport-park,2023-07-09,202307091205_Race,01,14,1,Sebastien Bourdais,1:09.111,20.971,31.578,16.562,128.089,16:15.761,69111,0,0,1
2023,13_Canadian Tire Motorsport Park,Canadian Tire Motorsport Park,canadian-tire-motorsport-park,2023-07-09,202307091205_Race,01,15,1,Sebastien Bourdais,1:10.964,21.584,31.802,17.578,124.744,17:26.725,70964,0,0,1
2023,13_Canadian Tire Motorsport Park,Canadian Tire Motorsport Park,canadian-tire-motorsport-park,2023-07-09,202307091205_Race,01,16,1,Sebastien Bourdais,1:11.167,20.676,31.820,18.671,124.389,18:37.892,71167,0,0,1
