year,event_code,event_name,track_slug,race_date,session_directory,car_number,class,team,vehicle,driver_1,driver_2,driver_3,driver_4,driver_5,metadata_text
2023,13_Canadian Tire Motorsport Park,Canadian Tire Motorsport Park,canadian-tire-motorsport-park,2023-07-09,202307091205_Race,01,GTP,Cadillac Racing,Cadillac V-Series.R,Sebastien Bourdais,Renger van der Zande,,,,Cadillac Racing Cadillac V-Series.R | GTP | 1.Sebastien Bourdais | 2.Renger van der Zande
2023,13_Canadian Tire Motorsport Park,Canadian Tire Motorsport Park,canadian-tire-motorsport-park,2023-07-09,202307091205_Race,1,GTD,Paul Miller Racing,BMW M4 GT3,Bryan Sellers,Madison Snow,,,,Paul Miller Racing BMW M4 GT3 | GTD | 1.Bryan Sellers | 2.Madison Snow
2023,13_Canadian Tire Motorsport Park,Canadian Tire Motorsport Park,canadian-tire-motorsport-park,2023-07-09,202307091205_Race,3,GTD PRO,Corvette Racing Chevrolet,Corvette C8.R,Antonio Garcia,Jordan Taylor,,,,Corvette Racing Chevrolet Corvette C8.R GTD | GTDPRO | 1.Antonio Garcia | 2.Jordan Taylor
2023,13_Canadian Tire Motorsport Park,Canadian Tire Motorsport Park,canadian-tire-motorsport-park,2023-07-09,202307091205_Race,4,LMP3,Ave Motorsports,Ligier JS P320,George Staikos,Antoine Comeau,,,,Ave Motorsports Ligier JS P320 | LMP3 | 1.George Staikos | 2.Antoine Comeau
2023,13_Canadian Tire Motorsport Park,Canadian Tire Motorsport Park,canadian-tire-motorsport-park,2023-07-09,202307091205_Race,5,GTP,JDC Miller MotorSports,Porsche 963,Tijmen van der Helm,Mike Rockenfeller,,,,JDC Miller MotorSports Porsche 963 | GTP | 1.Tijmen van der Helm | 2.Mike Rockenfeller | Page 4 / 33
2023,13_Canadian Tire Motorsport Park,Canadian Tire Motorsport Park,canadian-tire-motorsport-park,2023-07-09,202307091205_Race,6,GTP,Porsche Penske Motorsports,Porsche 963,Nick Tandy,Mathieu Jaminet,,,,Porsche Penske Motorsports Porsche 963 | GTP | 1.Nick Tandy | 2.Mathieu Jaminet
2023,13_Canadian Tire Motorsport Park,Canadian Tire Motorsport Park,canadian-tire-motorsport-park,2023-07-09,202307091205_Race,7,GTP,Porsche Penske Motorsports,Porsche 963,Matt Campbell,Felipe Nasr,,,,Porsche Penske Motorsports Porsche 963 | GTP | 1.Matt Campbell | 2.Felipe Nasr
2023,13_Canadian Tire Motorsport Park,Canadian Tire Motorsport Park,canadian-tire-motorsport-park,2023-07-09,202307091205_Race,9,GTD PRO,Pfaff Motorsports Porsche,911 GT3 R (992),Klaus Bachler,Patrick Pilet,,,,Pfaff Motorsports Porsche 911 GT3 R (992) | GTDPRO | 1.Klaus Bachler | 2.Patrick Pilet
2023,13_Canadian Tire Motorsport Park,Canadian Tire Motorsport Park,canadian-tire-motorsport-park,2023-07-09,202307091205_Race,10,GTP,Konica Minolta Acura ARX-06,Acura ARX-06,Ricky Taylor,Filipe Albuquerque,,,,Konica Minolta Acura ARX-06 Acura ARX-06 | GTP | 1.Ricky Taylor | 2.Filipe Albuquerque
2023,13_Canadian Tire Motorsport Park,Canadian Tire Motorsport Park,canadian-tire-motorsport-park,2023-07-09,202307091205_Race,12,GTD,Vasser Sullivan,Lexus RC F GT3,Frankie Montecalvo,Aaron Telitz,,,,Vasser Sullivan Lexus RC F GT3 | GTD | 1.Frankie Montecalvo | 2.Aaron Telitz
2023,13_Canadian Tire Motorsport Park,Canadian Tire Motorsport Park,canadian-tire-motorsport-park,2023-07-09,202307091205_Race,13,LMP3,AWA,Duqueine D08,Orey Fidani,Matthew Bell,,,,AWA Duqueine D08 | LMP3 | 1.Orey Fidani | 2.Matthew Bell
2023,13_Canadian Tire Motorsport Park,Canadian Tire Motorsport Park,canadian-tire-motorsport-park,2023-07-09,202307091205_Race,14,GTD PRO,Vasser Sullivan,Lexus RC F GT3,Jack Hawksworth,Ben Barnicoat,,,,Vasser Sullivan Lexus RC F GT3 | GTDPRO | 1.Jack Hawksworth | 2.Ben Barnicoat
2023,13_Canadian Tire Motorsport Park,Canadian Tire Motorsport Park,canadian-tire-motorsport-park,2023-07-09,202307091205_Race,17,LMP3,AWA,Duqueine D08,Anthony Mantella,Wayne Boyd,,,,AWA Duqueine D08 | LMP3 | 1.Anthony Mantella | 2.Wayne Boyd
2023,13_Canadian Tire Motorsport Park,Canadian Tire Motorsport Park,canadian-tire-motorsport-park,2023-07-09,202307091205_Race,23,GTD PRO,Heart of Racing Team Aston,Martin Vantage GT3,Ross Gunn,Alex Riberas,,,,Heart of Racing Team Aston Martin Vantage GT3 | GTDPRO | 1.Ross Gunn | 2.Alex Riberas
2023,13_Canadian Tire Motorsport Park,Canadian Tire Motorsport Park,canadian-tire-motorsport-park,2023-07-09,202307091205_Race,24,GTP,BMW M Team RLL,BMW M Hybrid V8,Philipp Eng,Augusto Farfus,,,,BMW M Team RLL BMW M Hybrid V8 | GTP | 1.Philipp Eng | 2.Augusto Farfus
2023,13_Canadian Tire Motorsport Park,Canadian Tire Motorsport Park,canadian-tire-motorsport-park,2023-07-09,202307091205_Race,25,GTP,BMW M Team RLL,BMW M Hybrid V8,Connor De Phillippi,Nick Yelloly,,,,BMW M Team RLL BMW M Hybrid V8 | GTP | 1.Connor De Phillippi | 2.Nick Yelloly
2023,13_Canadian Tire Motorsport Park,Canadian Tire Motorsport Park,canadian-tire-motorsport-park,2023-07-09,202307091205_Race,27,GTD,Heart of Racing Team Aston,Martin Vantage GT3,Roman De Angelis,Marco Sorensen,,,,Heart of Racing Team Aston Martin Vantage GT3 | GTD | 1.Roman De Angelis | 2.Marco Sorensen
2023,13_Canadian Tire Motorsport Park,Canadian Tire Motorsport Park,canadian-tire-motorsport-park,2023-07-09,202307091205_Race,30,LMP3,Jr III Racing,Ligier JS P320,Ari Balogh,Garett Grist,,,,Jr III Racing Ligier JS P320 | LMP3 | 1.Ari Balogh | 2.Garett Grist
2023,13_Canadian Tire Motorsport Park,Canadian Tire Motorsport Park,canadian-tire-motorsport-park,2023-07-09,202307091205_Race,31,GTP,Whelen Engineering Cadillac Racing,Cadillac V-Series.R,Pipo Derani,Alexander Sims,,,,Whelen Engineering Cadillac Racing Cadillac V-Series.R | GTP | 1.Pipo Derani | 2.Alexander Sims
2023,13_Canadian Tire Motorsport Park,Canadian Tire Motorsport Park,canadian-tire-motorsport-park,2023-07-09,202307091205_Race,32,GTD,Team Korthoff Motorsports,Mercedes-AMG GT3,Mike Skeen,Mikael Grenier,,,,Team Korthoff Motorsports Mercedes-AMG GT3 | GTD | 1.Mike Skeen | 2.Mikael Grenier
2023,13_Canadian Tire Motorsport Park,Canadian Tire Motorsport Park,canadian-tire-motorsport-park,2023-07-09,202307091205_Race,33,LMP3,Sean Creech Motorsport,Ligier JS P320,Lance Willsey,Joao Barbosa,,,,Sean Creech Motorsport Ligier JS P320 | LMP3 | 1.Lance Willsey | 2.Joao Barbosa
2023,13_Canadian Tire Motorsport Park,Canadian Tire Motorsport Park,canadian-tire-motorsport-park,2023-07-09,202307091205_Race,57,GTD,Winward Racing,Mercedes-AMG GT3,Russell Ward,Philip Ellis,,,,Winward Racing Mercedes-AMG GT3 | GTD | 1.Russell Ward | 2.Philip Ellis
2023,13_Canadian Tire Motorsport Park,Canadian Tire Motorsport Park,canadian-tire-motorsport-park,2023-07-09,202307091205_Race,60,GTP,Meyer Shank Racing w/ Curb Agajanian,Acura ARX-06,Tom Blomqvist,Colin Braun,,,,Meyer Shank Racing w/ Curb Acura ARX-06 | Agajanian GTP | 1.Tom Blomqvist | 2.Colin Braun
2023,13_Canadian Tire Motorsport Park,Canadian Tire Motorsport Park,canadian-tire-motorsport-park,2023-07-09,202307091205_Race,66,GTD,Gradient Racing,Acura NSX GT3,Sheena Monk,Katherine Legge,,,,Gradient Racing Acura NSX GT3 | GTD | 1.Sheena Monk | 2.Katherine Legge
2023,13_Canadian Tire Motorsport Park,Canadian Tire Motorsport Park,canadian-tire-motorsport-park,2023-07-09,202307091205_Race,70,GTD,Inception Racing McLaren,720S GT3 EVO,Brendan Iribe,Frederik Schandorff,,,,Inception Racing McLaren 720S GT3 EVO | GTD | 1.Brendan Iribe | 2.Frederik Schandorff
2023,13_Canadian Tire Motorsport Park,Canadian Tire Motorsport Park,canadian-tire-motorsport-park,2023-07-09,202307091205_Race,74,LMP3,Riley,Ligier JS P320,Gar Robinson,Felipe Fraga,,,,Riley Ligier JS P320 | LMP3 | 1.Gar Robinson | 2.Felipe Fraga
2023,13_Canadian Tire Motorsport Park,Canadian Tire Motorsport Park,canadian-tire-motorsport-park,2023-07-09,202307091205_Race,77,GTD,Wright Motorsports Porsche,911 GT3 R (992),Alan Brynjolfsson,Trent Hindman,,,,Wright Motorsports Porsche 911 GT3 R (992) | GTD | 1.Alan Brynjolfsson | 2.Trent Hindman
