year,event_code,event_name,track_slug,race_date,session_directory,sequence,flag,clock_time,session_elapsed,session_elapsed_ms,flag_time,flag_time_ms,cumulative_flag_time,cumulative_flag_time_ms,lap,source_report,source_page
2023,21_Road Atlanta,Road Atlanta,road-atlanta,2023-10-14,202310141140_Race,1,GREEN FLAG,11:41:08.090,-,,2:12.788,132788,2:12.788,132788,1,25_FlagsAnalysis_Race.PDF,1
2023,21_Road Atlanta,Road Atlanta,road-atlanta,2023-10-14,202310141140_Race,2,FULL COURSE YELLOW,11:43:20.878,2:12.788,132788,11:05.737,665737,11:05.737,665737,2,25_FlagsAnalysis_Race.PDF,1
2023,21_Road Atlanta,Road Atlanta,road-atlanta,2023-10-14,202310141140_Race,3,GREEN FLAG,11:54:26.615,13:18.525,798525,7:09.245,429245,9:22.033,562033,6,25_FlagsAnalysis_Race.PDF,1
2023,21_Road Atlanta,Road Atlanta,road-atlanta,2023-10-14,202310141140_Race,4,FULL COURSE YELLOW,12:01:35.860,20:27.770,1227770,12:51.857,771857,23:57.594,1437594,12,25_FlagsAnalysis_Race.PDF,1
2023,21_Road Atlanta,Road Atlanta,road-atlanta,2023-10-14,202310141140_Race,5,GREEN FLAG,12:14:27.717,33:19.627,1999627,39:42.801,2382801,49:04.834,2944834,17,25_FlagsAnalysis_Race.PDF,1
2023,21_Road Atlanta,Road Atlanta,road-atlanta,2023-10-14,202310141140_Race,6,FULL COURSE YELLOW,12:54:10.518,1:13:02.428,4382428,19:37.519,1177519,43:35.113,2615113,50,25_FlagsAnalysis_Race.PDF,1
2023,21_Road Atlanta,Road Atlanta,road-atlanta,2023-10-14,202310141140_Race,7,GREEN FLAG,13:13:48.037,1:32:39.947,5559947,19:36.472,1176472,1:08:41.306,4121306,57,25_FlagsAnalysis_Race.PDF,1
2023,21_Road Atlanta,Road Atlanta,road-atlanta,2023-10-14,202310141140_Race,8,FULL COURSE YELLOW,13:33:24.509,1:52:16.419,6736419,20:22.362,1222362,1:03:57.475,3837475,73,25_FlagsAnalysis_Race.PDF,1
2023,21_Road Atlanta,Road Atlanta,road-atlanta,2023-10-14,202310141140_Race,9,GREEN FLAG,13:53:46.871,2:12:38.781,7958781,39:00.953,2340953,1:47:42.259,6462259,81,25_FlagsAnalysis_Race.PDF,1
2023,21_Road Atlanta,Road Atlanta,road-atlanta,2023-10-14,202310141140_Race,10,FULL COURSE YELLOW,14:32:47.824,2:51:39.734,10299734,22:44.729,1364729,1:26:42.204,5202204,113,25_FlagsAnalysis_Race.PDF,1
