year,event_code,event_name,track_slug,race_date,session_directory,position,class,car_number,team,vehicle,driver,fastest_lap_time,driver_lap_number,driver_total_laps,gap_to_fastest,interval,speed_mph,source_report,source_page
2019,03_Sebring International Raceway,Sebring International Raceway,sebring-international-raceway,2019-03-16,201903161040_Race,1,DPi,55,Mazda Team Joest,Mazda DPi,Harry Tincknell,1:47.472,102,103,,,125.278,06_Fastest Lap By Driver_Race.PDF,1
2019,03_Sebring International Raceway,Sebring International Raceway,sebring-international-raceway,2019-03-16,201903161040_Race,2,DPi,31,Whelen Engineering Racing,Cadillac DPi,Felipe Nasr,1:47.746,143,151,0.274,0.274,124.960,06_Fastest Lap By Driver_Race.PDF,1
2019,03_Sebring International Raceway,Sebring International Raceway,sebring-international-raceway,2019-03-16,201903161040_Race,3,DPi,77,Mazda Team Joest,Mazda DPi,Tristan Nunez,1:47.893,75,115,0.421,0.147,124.789,06_Fastest Lap By Driver_Race.PDF,1
2019,03_Sebring International Raceway,Sebring International Raceway,sebring-international-raceway,2019-03-16,201903161040_Race,4,DPi,55,Mazda Team Joest,Mazda DPi,Olivier Pla,1:47.920,68,120,0.448,0.027,124.758,06_Fastest Lap By Driver_Race.PDF,1
2019,03_Sebring International Raceway,Sebring International Raceway,sebring-international-raceway,2019-03-16,201903161040_Race,5,DPi,77,Mazda Team Joest,Mazda DPi,Timo Bernhard,1:47.941,10,44,0.469,0.021,124.734,06_Fastest Lap By Driver_Race.PDF,1
2019,03_Sebring International Raceway,Sebring International Raceway,sebring-international-raceway,2019-03-16,201903161040_Race,6,DPi,54,CORE autosport,Nissan DPi,Colin Braun,1:47.955,66,124,0.483,0.014,124.718,06_Fastest Lap By Driver_Race.PDF,1
2019,03_Sebring International Raceway,Sebring International Raceway,sebring-international-raceway,2019-03-16,201903161040_Race,7,DPi,31,Whelen Engineering Racing,Cadillac DPi,Pipo Derani,1:47.997,74,154,0.525,0.042,124.669,06_Fastest Lap By Driver_Race.PDF,1
2019,03_Sebring International Raceway,Sebring International Raceway,sebring-international-raceway,2019-03-16,201903161040_Race,8,DPi,5,Mustang Sampling Racing,Cadillac DPi,Brendon Hartley,1:48.029,45,128,0.557,0.032,124.632,06_Fastest Lap By Driver_Race.PDF,1
2019,03_Sebring International Raceway,Sebring International Raceway,sebring-international-raceway,2019-03-16,201903161040_Race,9,DPi,5,Mustang Sampling Racing,Cadillac DPi,Joao Barbosa,1:48.181,60,62,0.709,0.152,124.457,06_Fastest Lap By Driver_Race.PDF,1
2019,03_Sebring International Raceway,Sebring International Raceway,sebring-international-raceway,2019-03-16,201903161040_Race,10,DPi,5,Mustang Sampling Racing,Cadillac DPi,Filipe Albuquerque,1:48.206,88,158,0.734,0.025,124.428,06_Fastest Lap By Driver_Race.PDF,1
2019,03_Sebring International Raceway,Sebring International Raceway,sebring-international-raceway,2019-03-16,201903161040_Race,11,DPi,10,Konica Minolta Cadillac DPi-V.R.,Cadillac DPi,Jordan Taylor,1:48.208,167,167,0.736,0.002,124.426,06_Fastest Lap By Driver_Race.PDF,1
2019,03_Sebring International Raceway,Sebring International Raceway,sebring-international-raceway,2019-03-16,201903161040_Race,12,DPi,77,Mazda Team Joest,Mazda DPi,Oliver Jarvis,1:48.217,9,74,0.745,0.009,124.416,06_Fastest Lap By Driver_Race.PDF,1
2019,03_Sebring International Raceway,Sebring International Raceway,sebring-international-raceway,2019-03-16,201903161040_Race,13,DPi,10,Konica Minolta Cadillac DPi-V.R.,Cadillac DPi,Renger Van Der Zande,1:48.259,42,76,0.787,0.042,124.368,06_Fastest Lap By Driver_Race.PDF,1
2019,03_Sebring International Raceway,Sebring International Raceway,sebring-international-raceway,2019-03-16,201903161040_Race,14,DPi,54,CORE autosport,Nissan DPi,Romain Dumas,1:48.317,103,147,0.845,0.058,124.301,06_Fastest Lap By Driver_Race.PDF,1
2019,03_Sebring International Raceway,Sebring International Raceway,sebring-international-raceway,2019-03-16,201903161040_Race,15,DPi,55,Mazda Team Joest,Mazda DPi,Jonathan Bomarito,1:48.403,71,123,0.931,0.086,124.202,06_Fastest Lap By Driver_Race.PDF,1
2019,03_Sebring International Raceway,Sebring International Raceway,sebring-international-raceway,2019-03-16,201903161040_Race,16,DPi,7,Acura Team Penske,Acura DPi,Alexander Rossi,1:48.670,97,110,1.198,0.267,123.897,06_Fastest Lap By Driver_Race.PDF,1
2019,03_Sebring International Raceway,Sebring International Raceway,sebring-international-raceway,2019-03-16,201903161040_Race,17,DPi,85,JDC-Miller MotorSports,Cadillac DPi,Tristan Vautier,1:48.697,105,162,1.225,0.027,123.866,06_Fastest Lap By Driver_Race.PDF,1
2019,03_Sebring International Raceway,Sebring International Raceway,sebring-international-raceway,2019-03-16,201903161040_Race,18,DPi,7,Acura Team Penske,Acura DPi,Ricky Taylor,1:48.779,129,140,1.307,0.082,123.773,06_Fastest Lap By Driver_Race.PDF,1
2019,03_Sebring International Raceway,Sebring International Raceway,sebring-international-raceway,2019-03-16,201903161040_Race,19,DPi,7,Acura Team Penske,Acura DPi,Helio Castroneves,1:48.842,83,98,1.370,0.063,123.701,06_Fastest Lap By Driver_Race.PDF,1
2019,03_Sebring International Raceway,Sebring International Raceway,sebring-international-raceway,2019-03-16,201903161040_Race,20,DPi,10,Konica Minolta Cadillac DPi-V.R.,Cadillac DPi,Matthieu Vaxiviere,1:48.843,101,105,1.371,0.001,123.700,06_Fastest Lap By Driver_Race.PDF,1
2019,03_Sebring International Raceway,Sebring International Raceway,sebring-international-raceway,2019-03-16,201903161040_Race,21,DPi,6,Acura Team Penske,Acura DPi,Simon Pagenaud,1:48.969,22,108,1.497,0.126,123.557,06_Fastest Lap By Driver_Race.PDF,1
2019,03_Sebring International Raceway,Sebring International Raceway,sebring-international-raceway,2019-03-16,201903161040_Race,22,DPi,6,Acura Team Penske,Acura DPi,Dane Cameron,1:49.085,90,136,1.613,0.116,123.426,06_Fastest Lap By Driver_Race.PDF,1
2019,03_Sebring International Raceway,Sebring International Raceway,sebring-international-raceway,2019-03-16,201903161040_Race,23,DPi,84,JDC-Miller MotorSports,Cadillac DPi,Stephen Simpson,1:49.135,31,96,1.663,0.050,123.369,06_Fastest Lap By Driver_Race.PDF,1
2019,03_Sebring International Raceway,Sebring International Raceway,sebring-international-raceway,2019-03-16,201903161040_Race,24,DPi,84,JDC-Miller MotorSports,Cadillac DPi,Simon Trummer,1:49.240,120,166,1.768,0.105,123.251,06_Fastest Lap By Driver_Race.PDF,1
2019,03_Sebring International Raceway,Sebring International Raceway,sebring-international-raceway,2019-03-16,201903161040_Race,25,DPi,85,JDC-Miller MotorSports,Cadillac DPi,Juan Piedrahita,1:49.261,42,87,1.789,0.021,123.227,06_Fastest Lap By Driver_Race.PDF,1
2019,03_Sebring International Raceway,Sebring International Raceway,sebring-international-raceway,2019-03-16,201903161040_Race,26,DPi,6,Acura Team Penske,Acura DPi,Juan Pablo Montoya,1:49.404,30,95,1.932,0.143,123.066,06_Fastest Lap By Driver_Race.PDF,1
2019,03_Sebring International Raceway,Sebring International Raceway,sebring-international-raceway,2019-03-16,201903161040_Race,27,DPi,50,Juncos Racing,Cadillac DPi,Will Owen,1:49.430,88,141,1.958,0.026,123.037,06_Fastest Lap By Driver_Race.PDF,1
2019,03_Sebring International Raceway,Sebring International Raceway,sebring-international-raceway,2019-03-16,201903161040_Race,28,DPi,50,Juncos Racing,Cadillac DPi,Rene Binder,1:49.466,65,110,1.994,0.036,122.996,06_Fastest Lap By Driver_Race.PDF,1
2019,03_Sebring International Raceway,Sebring International Raceway,sebring-international-raceway,2019-03-16,201903161040_Race,29,DPi,50,Juncos Racing,Cadillac DPi,Agustin Canapino,1:49.472,22,54,2.000,0.006,122.990,06_Fastest Lap By Driver_Race.PDF,1
2019,03_Sebring International Raceway,Sebring International Raceway,sebring-international-raceway,2019-03-16,201903161040_Race,30,DPi,31,Whelen Engineering Racing,Cadillac DPi,Eric Curran,1:49.481,18,43,2.009,0.009,122.979,06_Fastest Lap By Driver_Race.PDF,1
2019,03_Sebring International Raceway,Sebring International Raceway,sebring-international-raceway,2019-03-16,201903161040_Race,31,DPi,85,JDC-Miller MotorSports,Cadillac DPi,Misha Goikhberg,1:49.682,17,97,2.210,0.201,122.754,06_Fastest Lap By Driver_Race.PDF,1
2019,03_Sebring International Raceway,Sebring International Raceway,sebring-international-raceway,2019-03-16,201903161040_Race,32,DPi,84,JDC-Miller MotorSports,Cadillac DPi,Chris Miller,1:49.878,45,83,2.406,0.196,122.535,06_Fastest Lap By Driver_Race.PDF,1
2019,03_Sebring International Raceway,Sebring International Raceway,sebring-international-raceway,2019-03-16,201903161040_Race,33,DPi,54,CORE autosport,Nissan DPi,Jonathan Bennett,1:51.047,74,76,3.575,1.169,121.245,06_Fastest Lap By Driver_Race.PDF,1
2019,03_Sebring International Raceway,Sebring International Raceway,sebring-international-raceway,2019-03-16,201903161040_Race,34,LMP2,52,PR1 Mathiasen Motorsports,ORECA LMP2,Gabriel Aubry,1:51.303,86,102,3.831,0.256,120.966,06_Fastest Lap By Driver_Race.PDF,1
2019,03_Sebring International Raceway,Sebring International Raceway,sebring-international-raceway,2019-03-16,201903161040_Race,35,LMP2,38,Performance Tech Motorsports,ORECA LMP2,Kyle Masson,1:51.506,111,121,4.034,0.203,120.746,06_Fastest Lap By Driver_Race.PDF,1
2019,03_Sebring International Raceway,Sebring International Raceway,sebring-international-raceway,2019-03-16,201903161040_Race,36,LMP2,52,PR1 Mathiasen Motorsports,ORECA LMP2,Matthew McMurry,1:51.644,101,105,4.172,0.138,120.597,06_Fastest Lap By Driver_Race.PDF,1
2019,03_Sebring International Raceway,Sebring International Raceway,sebring-international-raceway,2019-03-16,201903161040_Race,37,LMP2,52,PR1 Mathiasen Motorsports,ORECA LMP2,Anders Fjorback,1:53.396,29,102,5.924,1.752,118.734,06_Fastest Lap By Driver_Race.PDF,1
2019,03_Sebring International Raceway,Sebring International Raceway,sebring-international-raceway,2019-03-16,201903161040_Race,38,LMP2,38,Performance Tech Motorsports,ORECA LMP2,Cameron Cassels,1:54.715,65,111,7.243,1.319,117.368,06_Fastest Lap By Driver_Race.PDF,2
2019,03_Sebring International Raceway,Sebring International Raceway,sebring-international-raceway,2019-03-16,201903161040_Race,39,GTLM,66,Ford Chip Ganassi Racing,Ford GT,Sebastien Bourdais,1:57.478,29,115,10.006,2.763,114.608,06_Fastest Lap By Driver_Race.PDF,2
2019,03_Sebring International Raceway,Sebring International Raceway,sebring-international-raceway,2019-03-16,201903161040_Race,40,GTLM,67,Ford Chip Ganassi Racing,Ford GT,Richard Westbrook,1:57.562,70,138,10.090,0.084,114.526,06_Fastest Lap By Driver_Race.PDF,2
2019,03_Sebring International Raceway,Sebring International Raceway,sebring-international-raceway,2019-03-16,201903161040_Race,41,GTLM,67,Ford Chip Ganassi Racing,Ford GT,Scott Dixon,1:57.673,28,75,10.201,0.111,114.418,06_Fastest Lap By Driver_Race.PDF,2
2019,03_Sebring International Raceway,Sebring International Raceway,sebring-international-raceway,2019-03-16,201903161040_Race,42,GTLM,66,Ford Chip Ganassi Racing,Ford GT,Dirk Mueller,1:57.743,56,105,10.271,0.070,114.350,06_Fastest Lap By Driver_Race.PDF,2
2019,03_Sebring International Raceway,Sebring International Raceway,sebring-international-raceway,2019-03-16,201903161040_Race,43,GTLM,3,Corvette Racing,Chevrolet Corvette C7.R,Antonio Garcia,1:57.775,146,146,10.303,0.032,114.319,06_Fastest Lap By Driver_Race.PDF,2
2019,03_Sebring International Raceway,Sebring International Raceway,sebring-international-raceway,2019-03-16,201903161040_Race,44,GTLM,3,Corvette Racing,Chevrolet Corvette C7.R,Jan Magnussen,1:57.810,73,122,10.338,0.035,114.285,06_Fastest Lap By Driver_Race.PDF,2
2019,03_Sebring International Raceway,Sebring International Raceway,sebring-international-raceway,2019-03-16,201903161040_Race,45,LMP2,38,Performance Tech Motorsports,ORECA LMP2,Andrew Evans,1:57.826,21,90,10.354,0.016,114.269,06_Fastest Lap By Driver_Race.PDF,2
2019,03_Sebring International Raceway,Sebring International Raceway,sebring-international-raceway,2019-03-16,201903161040_Race,46,GTLM,4,Corvette Racing,Chevrolet Corvette C7.R,Tommy Milner,1:57.901,109,123,10.429,0.075,114.197,06_Fastest Lap By Driver_Race.PDF,2
2019,03_Sebring International Raceway,Sebring International Raceway,sebring-international-raceway,2019-03-16,201903161040_Race,47,GTLM,24,BMW Team RLL,BMW M8 GTE,John Edwards,1:57.918,29,114,10.446,0.017,114.180,06_Fastest Lap By Driver_Race.PDF,2
