year,event_code,event_name,track_slug,race_date,session_directory,car_number,car_metadata,stint_number,driver,start_time,end_time,segment_type,segment_time,cumulative_track_time,cumulative_driver_time,source_report,source_page,source_column
2019,03_Sebring International Raceway,Sebring International Raceway,sebring-international-raceway,2019-03-16,201903161040_Race,3,Corvette Racing | Chevrolet Corvette C7.R GTLM,1,A. Garcia,10:42:17,12:18:07,TRACK,1:35:49.875,1:35:49.875,1:35:49.875,20_Drive Time_Race.PDF,1,1
2019,03_Sebring International Raceway,Sebring International Raceway,sebring-international-raceway,2019-03-16,201903161040_Race,3,Corvette Racing | Chevrolet Corvette C7.R GTLM,,A. Garcia,12:18:07,12:19:19,PIT,1:12.083,1:35:49.875,1:37:01.958,20_Drive Time_Race.PDF,1,1
2019,03_Sebring International Raceway,Sebring International Raceway,sebring-international-raceway,2019-03-16,201903161040_Race,3,Corvette Racing | Chevrolet Corvette C7.R GTLM,2,A. Garcia,12:19:19,12:47:07,TRACK,27:48.472,2:03:38.347,2:04:50.430,20_Drive Time_Race.PDF,1,1
2019,03_Sebring International Raceway,Sebring International Raceway,sebring-international-raceway,2019-03-16,201903161040_Race,3,Corvette Racing | Chevrolet Corvette C7.R GTLM,,,12:47:07,12:48:07,PIT,59.653,,59.653,20_Drive Time_Race.PDF,1,1
2019,03_Sebring International Raceway,Sebring International Raceway,sebring-international-raceway,2019-03-16,201903161040_Race,3,Corvette Racing | Chevrolet Corvette C7.R GTLM,3,J. Magnussen,12:48:07,13:11:49,TRACK,23:42.226,23:42.226,23:42.226,20_Drive Time_Race.PDF,1,1
2019,03_Sebring International Raceway,Sebring International Raceway,sebring-international-raceway,2019-03-16,201903161040_Race,3,Corvette Racing | Chevrolet Corvette C7.R GTLM,,J. Magnussen,13:11:49,13:12:45,PIT,55.650,23:42.226,24:37.876,20_Drive Time_Race.PDF,1,1
2019,03_Sebring International Raceway,Sebring International Raceway,sebring-international-raceway,2019-03-16,201903161040_Race,3,Corvette Racing | Chevrolet Corvette C7.R GTLM,4,J. Magnussen,13:12:45,14:10:54,TRACK,58:09.322,1:21:51.548,1:22:47.198,20_Drive Time_Race.PDF,1,1
2019,03_Sebring International Raceway,Sebring International Raceway,sebring-international-raceway,2019-03-16,201903161040_Race,3,Corvette Racing | Chevrolet Corvette C7.R GTLM,,J. Magnussen,14:10:54,14:12:02,PIT,1:07.872,1:21:51.548,1:23:55.070,20_Drive Time_Race.PDF,1,1
2019,03_Sebring International Raceway,Sebring International Raceway,sebring-international-raceway,2019-03-16,201903161040_Race,3,Corvette Racing | Chevrolet Corvette C7.R GTLM,5,J. Magnussen,14:12:02,15:07:53,TRACK,55:50.767,2:17:42.315,2:19:45.837,20_Drive Time_Race.PDF,1,1
2019,03_Sebring International Raceway,Sebring International Raceway,sebring-international-raceway,2019-03-16,201903161040_Race,3,Corvette Racing | Chevrolet Corvette C7.R GTLM,,,15:07:53,15:09:02,PIT,1:09.768,,2:09.421,20_Drive Time_Race.PDF,1,1
2019,03_Sebring International Raceway,Sebring International Raceway,sebring-international-raceway,2019-03-16,201903161040_Race,3,Corvette Racing | Chevrolet Corvette C7.R GTLM,6,M. Rockenfeller,15:09:02,16:03:04,TRACK,54:01.782,54:01.782,54:01.782,20_Drive Time_Race.PDF,1,1
2019,03_Sebring International Raceway,Sebring International Raceway,sebring-international-raceway,2019-03-16,201903161040_Race,3,Corvette Racing | Chevrolet Corvette C7.R GTLM,,M. Rockenfeller,16:03:04,16:04:13,PIT,1:08.734,54:01.782,55:10.516,20_Drive Time_Race.PDF,1,1
2019,03_Sebring International Raceway,Sebring International Raceway,sebring-international-raceway,2019-03-16,201903161040_Race,3,Corvette Racing | Chevrolet Corvette C7.R GTLM,7,M. Rockenfeller,16:04:13,16:40:01,TRACK,35:48.337,1:29:50.119,1:30:58.853,20_Drive Time_Race.PDF,1,1
2019,03_Sebring International Raceway,Sebring International Raceway,sebring-international-raceway,2019-03-16,201903161040_Race,3,Corvette Racing | Chevrolet Corvette C7.R GTLM,,,16:40:01,16:40:57,PIT,55.430,,3:04.851,20_Drive Time_Race.PDF,1,1
2019,03_Sebring International Raceway,Sebring International Raceway,sebring-international-raceway,2019-03-16,201903161040_Race,3,Corvette Racing | Chevrolet Corvette C7.R GTLM,8,A. Garcia,16:40:57,17:41:12,TRACK,1:00:15.250,3:03:53.597,3:05:05.680,20_Drive Time_Race.PDF,1,1
2019,03_Sebring International Raceway,Sebring International Raceway,sebring-international-raceway,2019-03-16,201903161040_Race,3,Corvette Racing | Chevrolet Corvette C7.R GTLM,,,17:41:12,17:42:21,PIT,1:08.635,,4:13.486,20_Drive Time_Race.PDF,1,1
2019,03_Sebring International Raceway,Sebring International Raceway,sebring-international-raceway,2019-03-16,201903161040_Race,3,Corvette Racing | Chevrolet Corvette C7.R GTLM,9,J. Magnussen,17:42:21,18:37:48,TRACK,55:27.792,3:13:10.107,3:15:13.629,20_Drive Time_Race.PDF,1,1
2019,03_Sebring International Raceway,Sebring International Raceway,sebring-international-raceway,2019-03-16,201903161040_Race,3,Corvette Racing | Chevrolet Corvette C7.R GTLM,,J. Magnussen,18:37:48,18:38:58,PIT,1:10.067,3:13:10.107,3:16:23.696,20_Drive Time_Race.PDF,1,1
2019,03_Sebring International Raceway,Sebring International Raceway,sebring-international-raceway,2019-03-16,201903161040_Race,3,Corvette Racing | Chevrolet Corvette C7.R GTLM,10,J. Magnussen,18:38:58,19:34:39,TRACK,55:40.867,4:08:50.974,4:12:04.563,20_Drive Time_Race.PDF,1,1
2019,03_Sebring International Raceway,Sebring International Raceway,sebring-international-raceway,2019-03-16,201903161040_Race,3,Corvette Racing | Chevrolet Corvette C7.R GTLM,,,19:34:39,19:35:50,PIT,1:11.014,,5:24.500,20_Drive Time_Race.PDF,1,1
2019,03_Sebring International Raceway,Sebring International Raceway,sebring-international-raceway,2019-03-16,201903161040_Race,3,Corvette Racing | Chevrolet Corvette C7.R GTLM,11,A. Garcia,19:35:50,20:36:42,TRACK,1:00:51.502,4:04:45.099,4:05:57.182,20_Drive Time_Race.PDF,1,1
2019,03_Sebring International Raceway,Sebring International Raceway,sebring-international-raceway,2019-03-16,201903161040_Race,3,Corvette Racing | Chevrolet Corvette C7.R GTLM,,,20:36:42,20:37:52,PIT,1:10.582,,6:35.082,20_Drive Time_Race.PDF,1,1
2019,03_Sebring International Raceway,Sebring International Raceway,sebring-international-raceway,2019-03-16,201903161040_Race,3,Corvette Racing | Chevrolet Corvette C7.R GTLM,12,M. Rockenfeller,20:37:52,21:18:40,TRACK,40:47.613,2:10:37.732,2:11:46.466,20_Drive Time_Race.PDF,1,1
2019,03_Sebring International Raceway,Sebring International Raceway,sebring-international-raceway,2019-03-16,201903161040_Race,3,Corvette Racing | Chevrolet Corvette C7.R GTLM,,,21:18:40,21:19:39,PIT,58.683,,7:33.765,20_Drive Time_Race.PDF,1,1
2019,03_Sebring International Raceway,Sebring International Raceway,sebring-international-raceway,2019-03-16,201903161040_Race,3,Corvette Racing | Chevrolet Corvette C7.R GTLM,13,A. Garcia,21:19:39,22:05:04,TRACK,45:25.537,4:50:10.636,4:51:22.719,20_Drive Time_Race.PDF,1,1
2019,03_Sebring International Raceway,Sebring International Raceway,sebring-international-raceway,2019-03-16,201903161040_Race,3,Corvette Racing | Chevrolet Corvette C7.R GTLM,,A. Garcia,22:05:04,22:06:00,PIT,56.140,4:50:10.636,4:52:18.859,20_Drive Time_Race.PDF,1,1
2019,03_Sebring International Raceway,Sebring International Raceway,sebring-international-raceway,2019-03-16,201903161040_Race,3,Corvette Racing | Chevrolet Corvette C7.R GTLM,14,A. Garcia,22:06:00,22:42:17,TRACK,36:16.347,5:26:26.983,5:28:35.206,20_Drive Time_Race.PDF,1,1
2019,03_Sebring International Raceway,Sebring International Raceway,sebring-international-raceway,2019-03-16,201903161040_Race,4,M. Rockenfeller 1:08.734 | Corvette Racing | Chevrolet Corvette C7.R GTLM,1,T. Milner,10:42:17,12:13:43,TRACK,1:31:26.745,1:31:26.745,1:31:26.745,20_Drive Time_Race.PDF,1,1
2019,03_Sebring International Raceway,Sebring International Raceway,sebring-international-raceway,2019-03-16,201903161040_Race,4,M. Rockenfeller 1:08.734 | Corvette Racing | Chevrolet Corvette C7.R GTLM,,T. Milner,12:13:43,12:14:55,PIT,1:11.542,1:31:26.745,1:32:38.287,20_Drive Time_Race.PDF,1,1
2019,03_Sebring International Raceway,Sebring International Raceway,sebring-international-raceway,2019-03-16,201903161040_Race,4,M. Rockenfeller 1:08.734 | Corvette Racing | Chevrolet Corvette C7.R GTLM,2,T. Milner,12:14:55,12:47:28,TRACK,32:33.448,2:04:00.193,2:05:11.735,20_Drive Time_Race.PDF,1,1
2019,03_Sebring International Raceway,Sebring International Raceway,sebring-international-raceway,2019-03-16,201903161040_Race,4,M. Rockenfeller 1:08.734 | Corvette Racing | Chevrolet Corvette C7.R GTLM,,T. Milner,12:47:28,12:48:26,PIT,57.142,2:04:00.193,2:06:08.877,20_Drive Time_Race.PDF,1,1
2019,03_Sebring International Raceway,Sebring International Raceway,sebring-international-raceway,2019-03-16,201903161040_Race,4,M. Rockenfeller 1:08.734 | Corvette Racing | Chevrolet Corvette C7.R GTLM,3,T. Milner,12:48:26,13:11:48,TRACK,23:22.558,2:27:22.751,2:29:31.435,20_Drive Time_Race.PDF,1,1
2019,03_Sebring International Raceway,Sebring International Raceway,sebring-international-raceway,2019-03-16,201903161040_Race,4,M. Rockenfeller 1:08.734 | Corvette Racing | Chevrolet Corvette C7.R GTLM,,T. Milner,13:11:48,13:12:36,PIT,48.066,2:27:22.751,2:30:19.501,20_Drive Time_Race.PDF,1,1
2019,03_Sebring International Raceway,Sebring International Raceway,sebring-international-raceway,2019-03-16,201903161040_Race,4,M. Rockenfeller 1:08.734 | Corvette Racing | Chevrolet Corvette C7.R GTLM,4,T. Milner,13:12:36,13:35:06,TRACK,22:29.504,2:49:52.255,2:52:49.005,20_Drive Time_Race.PDF,1,1
2019,03_Sebring International Raceway,Sebring International Raceway,sebring-international-raceway,2019-03-16,201903161040_Race,4,M. Rockenfeller 1:08.734 | Corvette Racing | Chevrolet Corvette C7.R GTLM,,,13:35:06,13:56:33,PIT,21:27.811,,21:27.811,20_Drive Time_Race.PDF,1,1
2019,03_Sebring International Raceway,Sebring International Raceway,sebring-international-raceway,2019-03-16,201903161040_Race,4,M. Rockenfeller 1:08.734 | Corvette Racing | Chevrolet Corvette C7.R GTLM,5,O. Gavin,13:56:33,14:52:29,TRACK,55:55.155,55:55.155,55:55.155,20_Drive Time_Race.PDF,1,1
2019,03_Sebring International Raceway,Sebring International Raceway,sebring-international-raceway,2019-03-16,201903161040_Race,4,M. Rockenfeller 1:08.734 | Corvette Racing | Chevrolet Corvette C7.R GTLM,,O. Gavin,14:52:29,14:53:41,PIT,1:11.879,55:55.155,57:07.034,20_Drive Time_Race.PDF,1,1
2019,03_Sebring International Raceway,Sebring International Raceway,sebring-international-raceway,2019-03-16,201903161040_Race,4,M. Rockenfeller 1:08.734 | Corvette Racing | Chevrolet Corvette C7.R GTLM,6,O. Gavin,14:53:41,15:49:26,TRACK,55:45.720,1:51:40.875,1:52:52.754,20_Drive Time_Race.PDF,1,1
2019,03_Sebring International Raceway,Sebring International Raceway,sebring-international-raceway,2019-03-16,201903161040_Race,4,M. Rockenfeller 1:08.734 | Corvette Racing | Chevrolet Corvette C7.R GTLM,,,15:49:26,15:50:42,PIT,1:16.146,,22:43.957,20_Drive Time_Race.PDF,1,1
2019,03_Sebring International Raceway,Sebring International Raceway,sebring-international-raceway,2019-03-16,201903161040_Race,4,M. Rockenfeller 1:08.734 | Corvette Racing | Chevrolet Corvette C7.R GTLM,7,M. Fassler,15:50:42,16:45:20,TRACK,54:38.063,54:38.063,54:38.063,20_Drive Time_Race.PDF,1,1
2019,03_Sebring International Raceway,Sebring International Raceway,sebring-international-raceway,2019-03-16,201903161040_Race,4,M. Rockenfeller 1:08.734 | Corvette Racing | Chevrolet Corvette C7.R GTLM,,M. Fassler,16:45:20,16:46:27,PIT,1:06.297,54:38.063,55:44.360,20_Drive Time_Race.PDF,1,1
2019,03_Sebring International Raceway,Sebring International Raceway,sebring-international-raceway,2019-03-16,201903161040_Race,4,M. Rockenfeller 1:08.734 | Corvette Racing | Chevrolet Corvette C7.R GTLM,8,M. Fassler,16:46:27,17:42:40,TRACK,56:13.615,1:50:51.678,1:51:57.975,20_Drive Time_Race.PDF,1,1
2019,03_Sebring International Raceway,Sebring International Raceway,sebring-international-raceway,2019-03-16,201903161040_Race,4,M. Rockenfeller 1:08.734 | Corvette Racing | Chevrolet Corvette C7.R GTLM,,,17:42:40,17:43:52,PIT,1:11.300,,23:55.257,20_Drive Time_Race.PDF,1,1
2019,03_Sebring International Raceway,Sebring International Raceway,sebring-international-raceway,2019-03-16,201903161040_Race,4,M. Rockenfeller 1:08.734 | Corvette Racing | Chevrolet Corvette C7.R GTLM,9,T. Milner,17:43:52,18:39:32,TRACK,55:40.233,3:45:32.488,3:48:29.238,20_Drive Time_Race.PDF,1,1
