year,event_code,event_name,track_slug,race_date,session_directory,position,class,car_number,team,vehicle,driver,fastest_lap_time,driver_lap_number,driver_total_laps,gap_to_fastest,interval,speed_mph,source_report,source_page
2023,10_Weathertech Raceway Laguna Seca,Weathertech Raceway Laguna Seca,weathertech-raceway-laguna-seca,2023-05-14,202305141210_Race,1,GTP,31,Whelen Engineering Cadillac Racing,Cadillac V-Series.R,Pipo Derani,1:16.421,47,61,,,105.426,06_Fastest Lap By Driver_Race.PDF,1
2023,10_Weathertech Raceway Laguna Seca,Weathertech Raceway Laguna Seca,weathertech-raceway-laguna-seca,2023-05-14,202305141210_Race,2,GTP,01,Cadillac Racing,Cadillac V-Series.R,Renger van der Zande,1:16.742,37,64,0.321,0.321,104.985,06_Fastest Lap By Driver_Race.PDF,1
2023,10_Weathertech Raceway Laguna Seca,Weathertech Raceway Laguna Seca,weathertech-raceway-laguna-seca,2023-05-14,202305141210_Race,3,GTP,60,Meyer Shank Racing w/ Curb Agajanian,Acura ARX-06,Colin Braun,1:17.025,6,60,0.604,0.283,104.599,06_Fastest Lap By Driver_Race.PDF,1
2023,10_Weathertech Raceway Laguna Seca,Weathertech Raceway Laguna Seca,weathertech-raceway-laguna-seca,2023-05-14,202305141210_Race,4,GTP,10,Konica Minolta Acura ARX-06,Acura ARX-06,Filipe Albuquerque,1:17.125,6,87,0.704,0.100,104.463,06_Fastest Lap By Driver_Race.PDF,1
2023,10_Weathertech Raceway Laguna Seca,Weathertech Raceway Laguna Seca,weathertech-raceway-laguna-seca,2023-05-14,202305141210_Race,5,GTP,31,Whelen Engineering Cadillac Racing,Cadillac V-Series.R,Alexander Sims,1:17.269,14,41,0.848,0.144,104.269,06_Fastest Lap By Driver_Race.PDF,1
2023,10_Weathertech Raceway Laguna Seca,Weathertech Raceway Laguna Seca,weathertech-raceway-laguna-seca,2023-05-14,202305141210_Race,6,GTP,25,BMW M Team RLL,BMW M Hybrid V8,Nick Yelloly,1:17.354,36,64,0.933,0.085,104.154,06_Fastest Lap By Driver_Race.PDF,1
2023,10_Weathertech Raceway Laguna Seca,Weathertech Raceway Laguna Seca,weathertech-raceway-laguna-seca,2023-05-14,202305141210_Race,7,GTP,6,Porsche Penske Motorsports,Porsche 963,Nick Tandy,1:17.380,47,64,0.959,0.026,104.119,06_Fastest Lap By Driver_Race.PDF,1
2023,10_Weathertech Raceway Laguna Seca,Weathertech Raceway Laguna Seca,weathertech-raceway-laguna-seca,2023-05-14,202305141210_Race,8,GTP,7,Porsche Penske Motorsports,Porsche 963,Matt Campbell,1:17.480,24,51,1.059,0.100,103.985,06_Fastest Lap By Driver_Race.PDF,1
2023,10_Weathertech Raceway Laguna Seca,Weathertech Raceway Laguna Seca,weathertech-raceway-laguna-seca,2023-05-14,202305141210_Race,9,GTP,24,BMW M Team RLL,BMW M Hybrid V8,Augusto Farfus,1:17.554,37,64,1.133,0.074,103.886,06_Fastest Lap By Driver_Race.PDF,1
2023,10_Weathertech Raceway Laguna Seca,Weathertech Raceway Laguna Seca,weathertech-raceway-laguna-seca,2023-05-14,202305141210_Race,10,GTP,7,Porsche Penske Motorsports,Porsche 963,Felipe Nasr,1:17.563,39,43,1.142,0.009,103.874,06_Fastest Lap By Driver_Race.PDF,1
2023,10_Weathertech Raceway Laguna Seca,Weathertech Raceway Laguna Seca,weathertech-raceway-laguna-seca,2023-05-14,202305141210_Race,11,GTP,6,Porsche Penske Motorsports,Porsche 963,Mathieu Jaminet,1:17.639,22,38,1.218,0.076,103.772,06_Fastest Lap By Driver_Race.PDF,1
2023,10_Weathertech Raceway Laguna Seca,Weathertech Raceway Laguna Seca,weathertech-raceway-laguna-seca,2023-05-14,202305141210_Race,12,GTP,60,Meyer Shank Racing w/ Curb Agajanian,Acura ARX-06,Tom Blomqvist,1:17.693,15,42,1.272,0.054,103.700,06_Fastest Lap By Driver_Race.PDF,1
2023,10_Weathertech Raceway Laguna Seca,Weathertech Raceway Laguna Seca,weathertech-raceway-laguna-seca,2023-05-14,202305141210_Race,13,GTP,25,BMW M Team RLL,BMW M Hybrid V8,Connor De Phillippi,1:17.725,24,38,1.304,0.032,103.657,06_Fastest Lap By Driver_Race.PDF,1
2023,10_Weathertech Raceway Laguna Seca,Weathertech Raceway Laguna Seca,weathertech-raceway-laguna-seca,2023-05-14,202305141210_Race,14,GTP,5,JDC Miller MotorSports,Porsche 963,Mike Rockenfeller,1:17.796,37,64,1.375,0.071,103.562,06_Fastest Lap By Driver_Race.PDF,1
2023,10_Weathertech Raceway Laguna Seca,Weathertech Raceway Laguna Seca,weathertech-raceway-laguna-seca,2023-05-14,202305141210_Race,15,LMP2,35,TDS Racing,ORECA LMP2 07,Giedo van der Garde,1:17.851,41,64,1.430,0.055,103.489,06_Fastest Lap By Driver_Race.PDF,1
2023,10_Weathertech Raceway Laguna Seca,Weathertech Raceway Laguna Seca,weathertech-raceway-laguna-seca,2023-05-14,202305141210_Race,16,GTP,01,Cadillac Racing,Cadillac V-Series.R,Sebastien Bourdais,1:17.854,23,38,1.433,0.003,103.485,06_Fastest Lap By Driver_Race.PDF,1
2023,10_Weathertech Raceway Laguna Seca,Weathertech Raceway Laguna Seca,weathertech-raceway-laguna-seca,2023-05-14,202305141210_Race,17,LMP2,11,TDS Racing,ORECA LMP2 07,Mikkel Jensen,1:17.937,38,64,1.516,0.083,103.375,06_Fastest Lap By Driver_Race.PDF,1
2023,10_Weathertech Raceway Laguna Seca,Weathertech Raceway Laguna Seca,weathertech-raceway-laguna-seca,2023-05-14,202305141210_Race,18,LMP2,52,PR1 Mathiasen Motorsports,ORECA LMP2 07,Paul-Loup Chatin,1:18.050,39,64,1.629,0.113,103.225,06_Fastest Lap By Driver_Race.PDF,1
2023,10_Weathertech Raceway Laguna Seca,Weathertech Raceway Laguna Seca,weathertech-raceway-laguna-seca,2023-05-14,202305141210_Race,19,GTP,24,BMW M Team RLL,BMW M Hybrid V8,Philipp Eng,1:18.125,24,38,1.704,0.075,103.126,06_Fastest Lap By Driver_Race.PDF,1
