year,event_code,event_name,track_slug,race_date,session_directory,car_number,car_metadata,stop_number,in_time,in_driver,out_time,out_driver,pit_time,cumulative_pit_time,source_report,source_page,source_column
2020,06_Road America,Road America,road-america,2020-08-02,202008021105_Race,3,Corvette Racing | Chevrolet Corvette C8.R GTLM,1,11:45:13.305,J. Taylor,11:46:29.250,A. Garcia,1:15.945,1:15.945,20_Pit Stops Time Cards_Race.PDF,1,1
2020,06_Road America,Road America,road-america,2020-08-02,202008021105_Race,3,Corvette Racing | Chevrolet Corvette C8.R GTLM,2,12:29:49.362,A. Garcia,12:31:10.505,A. Garcia,1:21.143,2:37.088,20_Pit Stops Time Cards_Race.PDF,1,1
2020,06_Road America,Road America,road-america,2020-08-02,202008021105_Race,3,Corvette Racing | Chevrolet Corvette C8.R GTLM,3,12:51:59.541,A. Garcia,12:53:05.427,A. Garcia,1:05.886,3:42.974,20_Pit Stops Time Cards_Race.PDF,1,1
2020,06_Road America,Road America,road-america,2020-08-02,202008021105_Race,3,Corvette Racing | Chevrolet Corvette C8.R GTLM,4,13:07:13.089,A. Garcia,13:30:57.873,A. Garcia,23:44.784,27:27.758,20_Pit Stops Time Cards_Race.PDF,1,1
2020,06_Road America,Road America,road-america,2020-08-02,202008021105_Race,4,4 A. Garcia A. Garcia 23:44.784 27:27.758 | Corvette Racing | Chevrolet Corvette C8.R GTLM,1,11:58:03.778,O. Gavin,11:59:21.302,T. Milner,1:17.524,1:17.524,20_Pit Stops Time Cards_Race.PDF,1,1
2020,06_Road America,Road America,road-america,2020-08-02,202008021105_Race,4,4 A. Garcia A. Garcia 23:44.784 27:27.758 | Corvette Racing | Chevrolet Corvette C8.R GTLM,2,13:06:29.914,T. Milner,13:30:22.369,T. Milner,23:52.455,25:09.979,20_Pit Stops Time Cards_Race.PDF,1,1
2020,06_Road America,Road America,road-america,2020-08-02,202008021105_Race,4,4 A. Garcia A. Garcia 23:44.784 27:27.758 | Corvette Racing | Chevrolet Corvette C8.R GTLM,3,13:43:37.887,T. Milner,13:44:44.220,T. Milner,1:06.333,26:16.312,20_Pit Stops Time Cards_Race.PDF,1,1
2020,06_Road America,Road America,road-america,2020-08-02,202008021105_Race,5,3 T. Milner T. Milner 1:06.333 26:16.312 | Mustang Sampling Racing / JDC-Miller MotorSports | Cadillac DPi DPi,1,11:36:26.559,J. Barbosa,11:37:38.698,J. Barbosa,1:12.139,1:12.139,20_Pit Stops Time Cards_Race.PDF,1,1
2020,06_Road America,Road America,road-america,2020-08-02,202008021105_Race,5,3 T. Milner T. Milner 1:06.333 26:16.312 | Mustang Sampling Racing / JDC-Miller MotorSports | Cadillac DPi DPi,2,12:13:56.638,J. Barbosa,12:15:14.014,S. Bourdais,1:17.376,2:29.515,20_Pit Stops Time Cards_Race.PDF,1,1
2020,06_Road America,Road America,road-america,2020-08-02,202008021105_Race,5,3 T. Milner T. Milner 1:06.333 26:16.312 | Mustang Sampling Racing / JDC-Miller MotorSports | Cadillac DPi DPi,3,12:52:06.983,S. Bourdais,12:53:22.478,S. Bourdais,1:15.495,3:45.010,20_Pit Stops Time Cards_Race.PDF,1,1
