year,event_code,event_name,track_slug,race_date,session_directory,position,class,car_number,team,vehicle,driver,fastest_lap_time,driver_lap_number,driver_total_laps,gap_to_fastest,interval,speed_mph,source_report,source_page
2018,10_Belle Isle Street Circuit,Belle Isle Street Circuit,belle-isle-street-circuit,2018-06-02,201806021240_Race,1,P,31,Whelen Engineering Racing,Cadillac DPi,Felipe Nasr,1:21.637,29,55,,,103.629,07_Fastest Lap By Driver_Race_Official.PDF,1
2018,10_Belle Isle Street Circuit,Belle Isle Street Circuit,belle-isle-street-circuit,2018-06-02,201806021240_Race,2,P,6,Acura Team Penske,Acura DPi,Dane Cameron,1:21.818,25,55,0.181,0.181,103.399,07_Fastest Lap By Driver_Race_Official.PDF,1
2018,10_Belle Isle Street Circuit,Belle Isle Street Circuit,belle-isle-street-circuit,2018-06-02,201806021240_Race,3,P,85,JDC-Miller Motorsports,ORECA LMP2,Robert Alon,1:21.955,29,38,0.318,0.137,103.227,07_Fastest Lap By Driver_Race_Official.PDF,1
2018,10_Belle Isle Street Circuit,Belle Isle Street Circuit,belle-isle-street-circuit,2018-06-02,201806021240_Race,4,P,22,Tequila Patron ESM,Nissan DPi,Pipo Derani,1:21.968,34,37,0.331,0.013,103.210,07_Fastest Lap By Driver_Race_Official.PDF,1
2018,10_Belle Isle Street Circuit,Belle Isle Street Circuit,belle-isle-street-circuit,2018-06-02,201806021240_Race,5,P,77,Mazda Team Joest,Mazda DPi,Oliver Jarvis,1:22.192,40,54,0.555,0.224,102.929,07_Fastest Lap By Driver_Race_Official.PDF,1
2018,10_Belle Isle Street Circuit,Belle Isle Street Circuit,belle-isle-street-circuit,2018-06-02,201806021240_Race,6,P,7,Acura Team Penske,Acura DPi,Ricky Taylor,1:22.375,28,55,0.738,0.183,102.700,07_Fastest Lap By Driver_Race_Official.PDF,1
2018,10_Belle Isle Street Circuit,Belle Isle Street Circuit,belle-isle-street-circuit,2018-06-02,201806021240_Race,7,P,54,CORE autosport,ORECA LMP2,Colin Braun,1:22.436,24,26,0.799,0.061,102.624,07_Fastest Lap By Driver_Race_Official.PDF,1
2018,10_Belle Isle Street Circuit,Belle Isle Street Circuit,belle-isle-street-circuit,2018-06-02,201806021240_Race,8,P,85,JDC-Miller Motorsports,ORECA LMP2,Simon Trummer,1:22.504,10,29,0.867,0.068,102.540,07_Fastest Lap By Driver_Race_Official.PDF,1
2018,10_Belle Isle Street Circuit,Belle Isle Street Circuit,belle-isle-street-circuit,2018-06-02,201806021240_Race,9,P,5,Mustang Sampling Racing,Cadillac DPi,Filipe Albuquerque,1:22.590,8,35,0.953,0.086,102.433,07_Fastest Lap By Driver_Race_Official.PDF,1
2018,10_Belle Isle Street Circuit,Belle Isle Street Circuit,belle-isle-street-circuit,2018-06-02,201806021240_Race,10,P,99,JDC-Miller Motorsports,ORECA LMP2,Stephen Simpson,1:22.595,7,28,0.958,0.005,102.427,07_Fastest Lap By Driver_Race_Official.PDF,1
