year,event_code,event_name,track_slug,race_date,session_directory,car_number,lap_number,driver_number,driver_name,lap_time,sector_1,sector_2,sector_3,speed_mph,elapsed_time,elapsed_delta_ms,elapsed_lap_time_difference_ms,pit_lane_crossing,source_page
2018,10_Belle Isle Street Circuit,Belle Isle Street Circuit,belle-isle-street-circuit,2018-06-02,201806021240_Race,2,1,1,Scott Sharp,1:34.986,34.034,34.806,26.146,89.042,1:34.986,,,0,1
2018,10_Belle Isle Street Circuit,Belle Isle Street Circuit,belle-isle-street-circuit,2018-06-02,201806021240_Race,2,2,1,Scott Sharp,1:27.209,28.797,32.725,25.687,96.996,3:02.195,87209,0,0,1
2018,10_Belle Isle Street Circuit,Belle Isle Street Circuit,belle-isle-street-circuit,2018-06-02,201806021240_Race,2,3,1,Scott Sharp,1:26.172,28.570,32.188,25.414,98.176,4:28.367,86172,0,0,1
2018,10_Belle Isle Street Circuit,Belle Isle Street Circuit,belle-isle-street-circuit,2018-06-02,201806021240_Race,2,4,1,Scott Sharp,1:26.111,28.618,32.153,25.340,98.238,5:54.478,86111,0,0,1
2018,10_Belle Isle Street Circuit,Belle Isle Street Circuit,belle-isle-street-circuit,2018-06-02,201806021240_Race,2,5,1,Scott Sharp,1:25.328,28.020,31.969,25.339,99.170,7:19.806,85328,0,0,1
2018,10_Belle Isle Street Circuit,Belle Isle Street Circuit,belle-isle-street-circuit,2018-06-02,201806021240_Race,2,6,1,Scott Sharp,1:24.249,27.584,31.598,25.067,100.413,8:44.055,84249,0,0,1
2018,10_Belle Isle Street Circuit,Belle Isle Street Circuit,belle-isle-street-circuit,2018-06-02,201806021240_Race,2,7,1,Scott Sharp,1:23.809,27.148,31.424,25.237,100.972,10:07.864,83809,0,0,1
2018,10_Belle Isle Street Circuit,Belle Isle Street Circuit,belle-isle-street-circuit,2018-06-02,201806021240_Race,2,8,1,Scott Sharp,1:23.547,27.105,31.321,25.121,101.283,11:31.411,83547,0,0,1
2018,10_Belle Isle Street Circuit,Belle Isle Street Circuit,belle-isle-street-circuit,2018-06-02,201806021240_Race,2,9,1,Scott Sharp,1:23.311,26.988,31.230,25.093,101.532,12:54.722,83311,0,0,1
2018,10_Belle Isle Street Circuit,Belle Isle Street Circuit,belle-isle-street-circuit,2018-06-02,201806021240_Race,2,10,1,Scott Sharp,1:24.572,28.065,31.513,24.994,100.040,14:19.294,84572,0,0,1
2018,10_Belle Isle Street Circuit,Belle Isle Street Circuit,belle-isle-street-circuit,2018-06-02,201806021240_Race,2,11,1,Scott Sharp,1:24.298,27.016,31.994,25.288,100.351,15:43.592,84298,0,0,1
2018,10_Belle Isle Street Circuit,Belle Isle Street Circuit,belle-isle-street-circuit,2018-06-02,201806021240_Race,2,12,1,Scott Sharp,1:34.425,28.097,32.125,34.203,89.601,17:18.017,94425,0,0,1
2018,10_Belle Isle Street Circuit,Belle Isle Street Circuit,belle-isle-street-circuit,2018-06-02,201806021240_Race,2,13,1,Scott Sharp,3:12.388,56.478,1:01.279,1:14.631,43.993,20:30.405,192388,0,1,1
2018,10_Belle Isle Street Circuit,Belle Isle Street Circuit,belle-isle-street-circuit,2018-06-02,201806021240_Race,2,14,2,Ryan Dalziel,2:27.117,46.679,57.529,42.909,57.476,22:57.522,147117,0,0,1
2018,10_Belle Isle Street Circuit,Belle Isle Street Circuit,belle-isle-street-circuit,2018-06-02,201806021240_Race,2,15,2,Ryan Dalziel,2:27.413,54.573,57.536,35.304,57.414,25:24.935,147413,0,0,1
2018,10_Belle Isle Street Circuit,Belle Isle Street Circuit,belle-isle-street-circuit,2018-06-02,201806021240_Race,2,16,2,Ryan Dalziel,1:29.546,30.878,33.203,25.465,94.448,26:54.481,89546,0,0,1
2018,10_Belle Isle Street Circuit,Belle Isle Street Circuit,belle-isle-street-circuit,2018-06-02,201806021240_Race,2,17,2,Ryan Dalziel,1:25.311,28.160,31.836,25.315,99.170,28:19.792,85311,0,0,1
2018,10_Belle Isle Street Circuit,Belle Isle Street Circuit,belle-isle-street-circuit,2018-06-02,201806021240_Race,2,18,2,Ryan Dalziel,1:24.644,27.614,31.813,25.217,99.978,29:44.436,84644,0,0,1
2018,10_Belle Isle Street Circuit,Belle Isle Street Circuit,belle-isle-street-circuit,2018-06-02,201806021240_Race,2,19,2,Ryan Dalziel,1:24.292,27.589,31.622,25.081,100.351,31:08.728,84292,0,0,1
2018,10_Belle Isle Street Circuit,Belle Isle Street Circuit,belle-isle-street-circuit,2018-06-02,201806021240_Race,2,20,2,Ryan Dalziel,1:24.279,27.409,31.576,25.294,100.351,32:33.007,84279,0,0,1
2018,10_Belle Isle Street Circuit,Belle Isle Street Circuit,belle-isle-street-circuit,2018-06-02,201806021240_Race,2,21,2,Ryan Dalziel,1:25.475,28.141,31.987,25.347,98.984,33:58.482,85475,0,0,1
