year,event_code,event_name,track_slug,race_date,session_directory,position,class_position,car_number,class,category_marker,drivers,team,vehicle,laps,total_time,gap_to_leader,interval,status,best_lap_number,best_lap_time,best_lap_speed_mph,source_report,source_page
2025,22_Road Atlanta,Road Atlanta,road-atlanta,2025-10-11,202510111210_Race,1,1,31,GTP,,J. Aitken / E. Bamber / F. Vesti,Cadillac Whelen,Cadillac V-Series.R,436,10:00:37.101,-,,,258,1:12.276,126.514,03_Results_Race_Official.PDF,1
2025,22_Road Atlanta,Road Atlanta,road-atlanta,2025-10-11,202510111210_Race,2,2,23,GTP,,R. Gunn / R. De Angelis A. Riberas,ASTON MARTIN THOR Team,Aston Martin Valkyrie,436,10:00:42.283,5.182,5.182,,297,1:12.484,126.151,03_Results_Race_Official.PDF,1
2025,22_Road Atlanta,Road Atlanta,road-atlanta,2025-10-11,202510111210_Race,3,3,6,GTP,,M. Jaminet / M. Campbell L. Vanthoor,Porsche Penske Motorsport,Porsche 963,436,10:00:49.846,12.745,7.563,,257,1:12.313,126.449,03_Results_Race_Official.PDF,1
2025,22_Road Atlanta,Road Atlanta,road-atlanta,2025-10-11,202510111210_Race,4,4,63,GTP,,R. Grosjean / E. Mortara / D. Kvyat,Automobili Lamborghini Squadra Corse,Lamborghini SC63,436,10:01:11.529,34.428,21.683,,287,1:12.763,125.667,03_Results_Race_Official.PDF,1
2025,22_Road Atlanta,Road Atlanta,road-atlanta,2025-10-11,202510111210_Race,5,5,60,GTP,,T. Blomqvist / C. Braun / S. Dixon,Acura Meyer Shank Racing w/Curb Agajanian,Acura ARX-06,436,10:01:18.217,41.116,6.688,,16,1:12.420,126.263,03_Results_Race_Official.PDF,1
2025,22_Road Atlanta,Road Atlanta,road-atlanta,2025-10-11,202510111210_Race,6,6,10,GTP,,R. Taylor / F. Albuquerque W. Stevens,Cadillac Wayne Taylor Racing,Cadillac V-Series.R,436,10:01:44.130,1:07.029,25.913,,354,1:12.535,126.062,03_Results_Race_Official.PDF,1
2025,22_Road Atlanta,Road Atlanta,road-atlanta,2025-10-11,202510111210_Race,7,7,93,GTP,,R. van der Zande / N. Yelloly T. Vautier,Acura Meyer Shank Racing w/Curb Agajanian,Acura ARX-06,435,10:00:38.220,1 Lap,1,,300,1:12.304,126.465,03_Results_Race_Official.PDF,1
2025,22_Road Atlanta,Road Atlanta,road-atlanta,2025-10-11,202510111210_Race,8,8,40,GTP,,J. Taylor / L. Deletraz / N. Nato,Cadillac Wayne Taylor Racing,Cadillac V-Series.R,435,10:00:43.994,1 Lap,5.774,,299,1:12.644,125.873,03_Results_Race_Official.PDF,1
2025,22_Road Atlanta,Road Atlanta,road-atlanta,2025-10-11,202510111210_Race,9,9,24,GTP,,P. Eng / D. Vanthoor K. Magnussen,BMW M Team RLL,BMW M Hybrid V8,435,10:00:48.931,1 Lap,4.937,,255,1:12.503,126.118,03_Results_Race_Official.PDF,1
2025,22_Road Atlanta,Road Atlanta,road-atlanta,2025-10-11,202510111210_Race,10,10,7,GTP,,F. Nasr / N. Tandy / L. Vanthoor,Porsche Penske Motorsport,Porsche 963,435,10:00:53.252,1 Lap,4.321,,341,1:12.762,125.669,03_Results_Race_Official.PDF,1
