year,event_code,event_name,track_slug,race_date,session_directory,car_number,class,team,vehicle,driver_1,driver_2,driver_3,driver_4,driver_5,metadata_text
2020,10_Mid-Ohio Sports Car Course,Mid-Ohio Sports Car Course,mid-ohio-sports-car-course,2020-09-27,202009271405_Race,23,GTD,Heart Of Racing Team Aston,Martin Vantage GT3,Ian James,Roman De Angelis,,,,Heart Of Racing Team Aston Martin Vantage GT3 | GTD | 1.Ian James | 2.Roman De Angelis
2020,10_Mid-Ohio Sports Car Course,Mid-Ohio Sports Car Course,mid-ohio-sports-car-course,2020-09-27,202009271405_Race,24,GTLM,BMW Team RLL,BMW M8 GTE,Jesse Krohn,John Edwards,,,,BMW Team RLL BMW M8 GTE | GTLM | 1.Jesse Krohn | 2.John Edwards
2020,10_Mid-Ohio Sports Car Course,Mid-Ohio Sports Car Course,mid-ohio-sports-car-course,2020-09-27,202009271405_Race,25,GTLM,BMW Team RLL,BMW M8 GTE,Bruno Spengler,Connor De Phillippi,,,,BMW Team RLL BMW M8 GTE | GTLM | 1.Bruno Spengler | 2.Connor De Phillippi | 27-Sep-20 4:48 PM
2020,10_Mid-Ohio Sports Car Course,Mid-Ohio Sports Car Course,mid-ohio-sports-car-course,2020-09-27,202009271405_Race,30,GTD,Team Hardpoint,Audi R8 LMS GT3,Rob Ferriol,Spencer Pumpelly,,,,Team Hardpoint Audi R8 LMS GT3 | GTD | 1.Rob Ferriol | 2.Spencer Pumpelly
2020,10_Mid-Ohio Sports Car Course,Mid-Ohio Sports Car Course,mid-ohio-sports-car-course,2020-09-27,202009271405_Race,31,DPi,Whelen Engineering Racing,Cadillac,Felipe Nasr,Pipo Derani,,,,Whelen Engineering Racing Cadillac DPi | DPi | 1.Felipe Nasr | 2.Pipo Derani
2020,10_Mid-Ohio Sports Car Course,Mid-Ohio Sports Car Course,mid-ohio-sports-car-course,2020-09-27,202009271405_Race,44,GTD,GRT Magnus Lamborghini,Huracan GT3,John Potter,Andy Lally,,,,GRT Magnus Lamborghini Huracan GT3 | GTD | 1.John Potter | 2.Andy Lally
2020,10_Mid-Ohio Sports Car Course,Mid-Ohio Sports Car Course,mid-ohio-sports-car-course,2020-09-27,202009271405_Race,55,DPi,Mazda Motorsports,Mazda,Jonathan Bomarito,Harry Tincknell,,,,Mazda Motorsports Mazda DPi | DPi | 1.Jonathan Bomarito | 2.Harry Tincknell
2020,10_Mid-Ohio Sports Car Course,Mid-Ohio Sports Car Course,mid-ohio-sports-car-course,2020-09-27,202009271405_Race,57,GTD,Heinricher Racing w/MSR Curb-Agajanian,Acura NSX GT3,Alvaro Parente,Misha Goikhberg,,,,Heinricher Racing w/MSR Acura NSX GT3 | Curb-Agajanian GTD | 1.Alvaro Parente | 2.Misha Goikhberg | Page 16 / 23
2020,10_Mid-Ohio Sports Car Course,Mid-Ohio Sports Car Course,mid-ohio-sports-car-course,2020-09-27,202009271405_Race,74,GTD,Riley Motorsports,Mercedes-AMG GT3,Gar Robinson,Lawson Aschenbach,,,,Riley Motorsports Mercedes-AMG GT3 | GTD | 1.Gar Robinson | 2.Lawson Aschenbach
2020,10_Mid-Ohio Sports Car Course,Mid-Ohio Sports Car Course,mid-ohio-sports-car-course,2020-09-27,202009271405_Race,76,GTD,Compass Racing,McLaren 720S GT3,Corey Fergus,Paul Holton,,,,Compass Racing McLaren 720S GT3 | GTD | 1.Corey Fergus | 2.Paul Holton
2020,10_Mid-Ohio Sports Car Course,Mid-Ohio Sports Car Course,mid-ohio-sports-car-course,2020-09-27,202009271405_Race,77,DPi,Mazda Motorsports,Mazda,Oliver Jarvis,Tristan Nunez,,,,Mazda Motorsports Mazda DPi | DPi | 1.Oliver Jarvis | 2.Tristan Nunez
2020,10_Mid-Ohio Sports Car Course,Mid-Ohio Sports Car Course,mid-ohio-sports-car-course,2020-09-27,202009271405_Race,85,DPi,JDC-Miller MotorSports,Cadillac,Gabriel Aubry,Tristan Vautier,,,,JDC-Miller MotorSports Cadillac DPi | DPi | 1.Gabriel Aubry | 2.Tristan Vautier
2020,10_Mid-Ohio Sports Car Course,Mid-Ohio Sports Car Course,mid-ohio-sports-car-course,2020-09-27,202009271405_Race,86,GTD,Meyer Shank Racing w/Curb-Agajanian,Acura NSX GT3,Mario Farnbacher,Matt McMurry,,,,Meyer Shank Racing Acura NSX GT3 | w/Curb-Agajanian GTD | 1.Mario Farnbacher | 2.Matt McMurry
2020,10_Mid-Ohio Sports Car Course,Mid-Ohio Sports Car Course,mid-ohio-sports-car-course,2020-09-27,202009271405_Race,96,GTD,Turner Motorsport,BMW M6 GT3,Bill Auberlen,Robby Foley,,,,Turner Motorsport BMW M6 GT3 | GTD | 1.Bill Auberlen | 2.Robby Foley
