year,event_code,event_name,track_slug,race_date,session_directory,position,class_position,car_number,class,category_marker,drivers,team,vehicle,laps,total_time,gap_to_leader,interval,status,best_lap_number,best_lap_time,best_lap_speed_mph,source_report,source_page
2020,10_Mid-Ohio Sports Car Course,Mid-Ohio Sports Car Course,mid-ohio-sports-car-course,2020-09-27,202009271405_Race,1,1,7,DPi,,H. Castroneves / R. Taylor,ACURA TEAM PENSKE,Acura DPi,115,2:40:07.918,-,,,39,1:12.868,111.554,03_Results_Race_Official.PDF,1
2020,10_Mid-Ohio Sports Car Course,Mid-Ohio Sports Car Course,mid-ohio-sports-car-course,2020-09-27,202009271405_Race,2,2,31,DPi,,F. Nasr / P. Derani,Whelen Engineering Racing,Cadillac DPi,115,2:40:08.525,0.607,0.607,,107,1:12.794,111.668,03_Results_Race_Official.PDF,1
2020,10_Mid-Ohio Sports Car Course,Mid-Ohio Sports Car Course,mid-ohio-sports-car-course,2020-09-27,202009271405_Race,3,3,10,DPi,,R. van der Zande / R. Briscoe,Konica Minolta Cadillac DPi-V.R,Cadillac DPi,115,2:40:23.779,15.861,15.254,,41,1:13.086,111.222,03_Results_Race_Official.PDF,1
2020,10_Mid-Ohio Sports Car Course,Mid-Ohio Sports Car Course,mid-ohio-sports-car-course,2020-09-27,202009271405_Race,4,4,55,DPi,,J. Bomarito / H. Tincknell,Mazda Motorsports,Mazda DPi,115,2:40:24.351,16.433,0.572,,41,1:12.795,111.666,03_Results_Race_Official.PDF,1
2020,10_Mid-Ohio Sports Car Course,Mid-Ohio Sports Car Course,mid-ohio-sports-car-course,2020-09-27,202009271405_Race,5,5,77,DPi,,O. Jarvis / T. Nunez,Mazda Motorsports,Mazda DPi,115,2:40:28.564,20.646,4.213,,42,1:12.766,111.711,03_Results_Race_Official.PDF,1
2020,10_Mid-Ohio Sports Car Course,Mid-Ohio Sports Car Course,mid-ohio-sports-car-course,2020-09-27,202009271405_Race,6,6,5,DPi,,J. Barbosa / S. Bourdais,Mustang Sampling Racing / JDC-Miller MotorSports,Cadillac DPi,115,2:40:32.175,24.257,3.611,,66,1:13.325,110.859,03_Results_Race_Official.PDF,1
2020,10_Mid-Ohio Sports Car Course,Mid-Ohio Sports Car Course,mid-ohio-sports-car-course,2020-09-27,202009271405_Race,7,7,6,DPi,,J. Montoya / D. Cameron,ACURA TEAM PENSKE,Acura DPi,112,2:38:35.388,3 Laps,3,Not Running,108,1:12.292,112.443,03_Results_Race_Official.PDF,1
2020,10_Mid-Ohio Sports Car Course,Mid-Ohio Sports Car Course,mid-ohio-sports-car-course,2020-09-27,202009271405_Race,8,1,3,GTLM,,A. Garcia / J. Taylor,Corvette Racing,Chevrolet Corvette C8.R,110,2:41:09.232,5 Laps,2,,97,1:19.463,102.296,03_Results_Race_Official.PDF,1
2020,10_Mid-Ohio Sports Car Course,Mid-Ohio Sports Car Course,mid-ohio-sports-car-course,2020-09-27,202009271405_Race,9,2,4,GTLM,,O. Gavin / T. Milner,Corvette Racing,Chevrolet Corvette C8.R,110,2:41:10.704,5 Laps,1.472,,93,1:19.520,102.223,03_Results_Race_Official.PDF,1
2020,10_Mid-Ohio Sports Car Course,Mid-Ohio Sports Car Course,mid-ohio-sports-car-course,2020-09-27,202009271405_Race,10,3,25,GTLM,,B. Spengler / C. De Phillippi,BMW Team RLL,BMW M8 GTE,110,2:41:16.762,5 Laps,6.058,,93,1:19.918,101.714,03_Results_Race_Official.PDF,1
2020,10_Mid-Ohio Sports Car Course,Mid-Ohio Sports Car Course,mid-ohio-sports-car-course,2020-09-27,202009271405_Race,11,4,24,GTLM,,J. Krohn / J. Edwards,BMW Team RLL,BMW M8 GTE,110,2:41:16.929,5 Laps,0.167,,97,1:20.002,101.607,03_Results_Race_Official.PDF,1
2020,10_Mid-Ohio Sports Car Course,Mid-Ohio Sports Car Course,mid-ohio-sports-car-course,2020-09-27,202009271405_Race,12,1,14,GTD,,A. Telitz / J. Hawksworth,AIM VASSER SULLIVAN,Lexus RC F GT3,108,2:40:48.021,7 Laps,2,,36,1:21.992,99.141,03_Results_Race_Official.PDF,1
2020,10_Mid-Ohio Sports Car Course,Mid-Ohio Sports Car Course,mid-ohio-sports-car-course,2020-09-27,202009271405_Race,13,2,74,GTD,,G. Robinson / L. Aschenbach,Riley Motorsports,Mercedes-AMG GT3,108,2:40:48.879,7 Laps,0.858,,36,1:21.644,99.563,03_Results_Race_Official.PDF,1
2020,10_Mid-Ohio Sports Car Course,Mid-Ohio Sports Car Course,mid-ohio-sports-car-course,2020-09-27,202009271405_Race,14,3,16,GTD,,R. Hardwick / P. Long,Wright Motorsports,Porsche 911 GT3R,108,2:40:49.105,7 Laps,0.226,,81,1:21.987,99.147,03_Results_Race_Official.PDF,1
2020,10_Mid-Ohio Sports Car Course,Mid-Ohio Sports Car Course,mid-ohio-sports-car-course,2020-09-27,202009271405_Race,15,4,23,GTD,,I. James / R. De Angelis,Heart Of Racing Team,Aston Martin Vantage GT3,108,2:40:55.446,7 Laps,6.341,,76,1:22.204,98.885,03_Results_Race_Official.PDF,1
2020,10_Mid-Ohio Sports Car Course,Mid-Ohio Sports Car Course,mid-ohio-sports-car-course,2020-09-27,202009271405_Race,16,5,86,GTD,,M. Farnbacher / M. McMurry,Meyer Shank Racing w/Curb-Agajanian,Acura NSX GT3,108,2:40:56.073,7 Laps,0.627,,79,1:22.078,99.037,03_Results_Race_Official.PDF,1
2020,10_Mid-Ohio Sports Car Course,Mid-Ohio Sports Car Course,mid-ohio-sports-car-course,2020-09-27,202009271405_Race,17,6,57,GTD,,A. Parente / M. Goikhberg,Heinricher Racing w/MSR Curb-Agajanian,Acura NSX GT3,108,2:40:56.370,7 Laps,0.297,,81,1:22.137,98.966,03_Results_Race_Official.PDF,1
2020,10_Mid-Ohio Sports Car Course,Mid-Ohio Sports Car Course,mid-ohio-sports-car-course,2020-09-27,202009271405_Race,18,7,44,GTD,,J. Potter / A. Lally,GRT Magnus,Lamborghini Huracan GT3,108,2:40:56.513,7 Laps,0.143,,41,1:22.183,98.910,03_Results_Race_Official.PDF,1
2020,10_Mid-Ohio Sports Car Course,Mid-Ohio Sports Car Course,mid-ohio-sports-car-course,2020-09-27,202009271405_Race,19,8,76,GTD,,C. Fergus / P. Holton,Compass Racing,McLaren 720S GT3,108,2:40:59.011,7 Laps,2.498,,101,1:22.343,98.718,03_Results_Race_Official.PDF,1
2020,10_Mid-Ohio Sports Car Course,Mid-Ohio Sports Car Course,mid-ohio-sports-car-course,2020-09-27,202009271405_Race,20,9,22,GTD,,T. Bechtolsheimer / M. Miller,Gradient Racing,Acura NSX GT3,107,2:40:22.477,8 Laps,1,,81,1:22.226,98.859,03_Results_Race_Official.PDF,1
2020,10_Mid-Ohio Sports Car Course,Mid-Ohio Sports Car Course,mid-ohio-sports-car-course,2020-09-27,202009271405_Race,21,10,12,GTD,,F. Montecalvo / T. Bell,AIM VASSER SULLIVAN,Lexus RC F GT3,87,2:41:04.978,28 Laps,20,,59,1:22.177,98.917,03_Results_Race_Official.PDF,1
2020,10_Mid-Ohio Sports Car Course,Mid-Ohio Sports Car Course,mid-ohio-sports-car-course,2020-09-27,202009271405_Race,22,8,85,DPi,,G. Aubry / T. Vautier,JDC-Miller MotorSports,Cadillac DPi,86,2:00:05.267,29 Laps,1,Not Running,67,1:13.247,110.977,03_Results_Race_Official.PDF,1
2020,10_Mid-Ohio Sports Car Course,Mid-Ohio Sports Car Course,mid-ohio-sports-car-course,2020-09-27,202009271405_Race,23,11,96,GTD,,B. Auberlen / R. Foley,Turner Motorsport,BMW M6 GT3,83,2:40:59.843,32 Laps,3,,67,1:22.591,98.422,03_Results_Race_Official.PDF,1
2020,10_Mid-Ohio Sports Car Course,Mid-Ohio Sports Car Course,mid-ohio-sports-car-course,2020-09-27,202009271405_Race,24,12,30,GTD,,R. Ferriol / S. Pumpelly,Team Hardpoint,Audi R8 LMS GT3,60,1:28:58.543,55 Laps,23,Not Running,47,1:23.178,97.727,03_Results_Race_Official.PDF,1
