year,event_code,event_name,track_slug,race_date,session_directory,position,class,car_number,team,vehicle,driver,fastest_lap_time,driver_lap_number,driver_total_laps,gap_to_fastest,interval,speed_mph,source_report,source_page
2024,02_Daytona International Speedway,Daytona International Speedway,daytona-international-speedway,2024-01-27,202401271340_Race,1,GTP,31,Whelen Engineering Cadillac Racing,Cadillac V-Series.R,Tom Blomqvist,1:35.554,225,239,,,134.123,06_Fastest Lap By Driver_Race.PDF,1
2024,02_Daytona International Speedway,Daytona International Speedway,daytona-international-speedway,2024-01-27,202401271340_Race,2,GTP,7,Porsche Penske Motorsports,Porsche 963,Felipe Nasr,1:35.605,214,310,0.051,0.051,134.051,06_Fastest Lap By Driver_Race.PDF,1
2024,02_Daytona International Speedway,Daytona International Speedway,daytona-international-speedway,2024-01-27,202401271340_Race,3,GTP,5,Proton Competition Mustang Sampling,Porsche 963,Neel Jani,1:35.715,215,238,0.161,0.110,133.897,06_Fastest Lap By Driver_Race.PDF,1
2024,02_Daytona International Speedway,Daytona International Speedway,daytona-international-speedway,2024-01-27,202401271340_Race,4,GTP,31,Whelen Engineering Cadillac Racing,Cadillac V-Series.R,Pipo Derani,1:35.863,2,265,0.309,0.148,133.691,06_Fastest Lap By Driver_Race.PDF,1
2024,02_Daytona International Speedway,Daytona International Speedway,daytona-international-speedway,2024-01-27,202401271340_Race,5,GTP,6,Porsche Penske Motorsports,Porsche 963,Nick Tandy,1:35.885,175,225,0.331,0.022,133.660,06_Fastest Lap By Driver_Race.PDF,1
2024,02_Daytona International Speedway,Daytona International Speedway,daytona-international-speedway,2024-01-27,202401271340_Race,6,GTP,31,Whelen Engineering Cadillac Racing,Cadillac V-Series.R,Jack Aitken,1:35.933,261,287,0.379,0.048,133.593,06_Fastest Lap By Driver_Race.PDF,1
2024,02_Daytona International Speedway,Daytona International Speedway,daytona-international-speedway,2024-01-27,202401271340_Race,7,GTP,7,Porsche Penske Motorsports,Porsche 963,Matt Campbell,1:35.936,235,242,0.382,0.003,133.589,06_Fastest Lap By Driver_Race.PDF,1
2024,02_Daytona International Speedway,Daytona International Speedway,daytona-international-speedway,2024-01-27,202401271340_Race,8,GTP,01,Cadillac Racing,Cadillac V-Series.R,Alex Palou,1:35.964,105,135,0.410,0.028,133.550,06_Fastest Lap By Driver_Race.PDF,1
2024,02_Daytona International Speedway,Daytona International Speedway,daytona-international-speedway,2024-01-27,202401271340_Race,9,GTP,40,Wayne Taylor Racing with Andretti,Acura ARX-06,Louis Deletraz,1:35.971,278,295,0.417,0.007,133.540,06_Fastest Lap By Driver_Race.PDF,1
2024,02_Daytona International Speedway,Daytona International Speedway,daytona-international-speedway,2024-01-27,202401271340_Race,10,GTP,01,Cadillac Racing,Cadillac V-Series.R,Sebastien Bourdais,1:36.013,3,86,0.459,0.042,133.482,06_Fastest Lap By Driver_Race.PDF,1
2024,02_Daytona International Speedway,Daytona International Speedway,daytona-international-speedway,2024-01-27,202401271340_Race,11,GTP,6,Porsche Penske Motorsports,Porsche 963,Kevin Estre,1:36.030,118,167,0.476,0.017,133.458,06_Fastest Lap By Driver_Race.PDF,1
2024,02_Daytona International Speedway,Daytona International Speedway,daytona-international-speedway,2024-01-27,202401271340_Race,12,GTP,6,Porsche Penske Motorsports,Porsche 963,Mathieu Jaminet,1:36.052,216,233,0.498,0.022,133.427,06_Fastest Lap By Driver_Race.PDF,1
2024,02_Daytona International Speedway,Daytona International Speedway,daytona-international-speedway,2024-01-27,202401271340_Race,13,GTP,25,BMW M Team RLL,BMW M Hybrid V8,Rene Rast,1:36.053,135,160,0.499,0.001,133.426,06_Fastest Lap By Driver_Race.PDF,1
