year,event_code,event_name,track_slug,race_date,session_directory,car_number,car_metadata,stop_number,in_time,in_driver,out_time,out_driver,pit_time,cumulative_pit_time,source_report,source_page,source_column
2024,02_Daytona International Speedway,Daytona International Speedway,daytona-international-speedway,2024-01-27,202401271340_Race,01,Cadillac Racing | Cadillac V-Series.R GTP,1,14:17:17.760,S. Bourdais,14:18:32.396,S. Bourdais,1:14.636,1:14.636,20_Pit Stops Time Cards_Race.PDF,1,1
2024,02_Daytona International Speedway,Daytona International Speedway,daytona-international-speedway,2024-01-27,202401271340_Race,01,Cadillac Racing | Cadillac V-Series.R GTP,2,15:24:25.372,S. Bourdais,15:25:54.130,S. Dixon,1:28.758,2:43.394,20_Pit Stops Time Cards_Race.PDF,1,1
2024,02_Daytona International Speedway,Daytona International Speedway,daytona-international-speedway,2024-01-27,202401271340_Race,01,Cadillac Racing | Cadillac V-Series.R GTP,3,15:46:09.307,S. Dixon,15:47:36.611,S. Dixon,1:27.304,4:10.698,20_Pit Stops Time Cards_Race.PDF,1,1
2024,02_Daytona International Speedway,Daytona International Speedway,daytona-international-speedway,2024-01-27,202401271340_Race,01,Cadillac Racing | Cadillac V-Series.R GTP,4,16:38:06.726,S. Dixon,16:39:33.028,S. Dixon,1:26.302,5:37.000,20_Pit Stops Time Cards_Race.PDF,1,1
2024,02_Daytona International Speedway,Daytona International Speedway,daytona-international-speedway,2024-01-27,202401271340_Race,01,Cadillac Racing | Cadillac V-Series.R GTP,5,17:39:59.883,S. Dixon,17:41:28.768,A. Palou,1:28.885,7:05.885,20_Pit Stops Time Cards_Race.PDF,1,1
2024,02_Daytona International Speedway,Daytona International Speedway,daytona-international-speedway,2024-01-27,202401271340_Race,01,Cadillac Racing | Cadillac V-Series.R GTP,6,18:28:43.207,A. Palou,18:30:09.620,A. Palou,1:26.413,8:32.298,20_Pit Stops Time Cards_Race.PDF,1,1
2024,02_Daytona International Speedway,Daytona International Speedway,daytona-international-speedway,2024-01-27,202401271340_Race,01,Cadillac Racing | Cadillac V-Series.R GTP,7,19:35:13.002,A. Palou,19:36:38.383,R. van der Zande,1:25.381,9:57.679,20_Pit Stops Time Cards_Race.PDF,1,1
2024,02_Daytona International Speedway,Daytona International Speedway,daytona-international-speedway,2024-01-27,202401271340_Race,01,Cadillac Racing | Cadillac V-Series.R GTP,8,20:19:13.871,R. van der Zande,20:20:42.143,R. van der Zande,1:28.272,11:25.951,20_Pit Stops Time Cards_Race.PDF,1,1
2024,02_Daytona International Speedway,Daytona International Speedway,daytona-international-speedway,2024-01-27,202401271340_Race,01,Cadillac Racing | Cadillac V-Series.R GTP,9,21:21:15.408,R. van der Zande,21:22:45.420,S. Bourdais,1:30.012,12:55.963,20_Pit Stops Time Cards_Race.PDF,1,1
2024,02_Daytona International Speedway,Daytona International Speedway,daytona-international-speedway,2024-01-27,202401271340_Race,01,Cadillac Racing | Cadillac V-Series.R GTP,10,22:00:57.474,S. Bourdais,22:02:19.362,S. Bourdais,1:21.888,14:17.851,20_Pit Stops Time Cards_Race.PDF,1,1
2024,02_Daytona International Speedway,Daytona International Speedway,daytona-international-speedway,2024-01-27,202401271340_Race,01,Cadillac Racing | Cadillac V-Series.R GTP,11,22:26:35.814,S. Bourdais,22:27:52.074,S. Dixon,1:16.260,15:34.111,20_Pit Stops Time Cards_Race.PDF,1,1
2024,02_Daytona International Speedway,Daytona International Speedway,daytona-international-speedway,2024-01-27,202401271340_Race,01,Cadillac Racing | Cadillac V-Series.R GTP,12,22:37:51.888,S. Dixon,22:39:29.420,S. Dixon,1:37.532,17:11.643,20_Pit Stops Time Cards_Race.PDF,1,1
2024,02_Daytona International Speedway,Daytona International Speedway,daytona-international-speedway,2024-01-27,202401271340_Race,01,Cadillac Racing | Cadillac V-Series.R GTP,13,22:41:01.194,S. Dixon,22:41:46.172,S. Dixon,44.978,17:56.621,20_Pit Stops Time Cards_Race.PDF,1,1
2024,02_Daytona International Speedway,Daytona International Speedway,daytona-international-speedway,2024-01-27,202401271340_Race,01,Cadillac Racing | Cadillac V-Series.R GTP,14,23:27:35.956,S. Dixon,23:29:05.613,S. Dixon,1:29.657,19:26.278,20_Pit Stops Time Cards_Race.PDF,1,1
2024,02_Daytona International Speedway,Daytona International Speedway,daytona-international-speedway,2024-01-27,202401271340_Race,01,Cadillac Racing | Cadillac V-Series.R GTP,15,00:16:42.495,S. Dixon,00:18:13.576,A. Palou,1:31.081,20:57.359,20_Pit Stops Time Cards_Race.PDF,1,1
2024,02_Daytona International Speedway,Daytona International Speedway,daytona-international-speedway,2024-01-27,202401271340_Race,01,Cadillac Racing | Cadillac V-Series.R GTP,16,01:08:47.977,A. Palou,01:09:44.660,A. Palou,56.683,21:54.042,20_Pit Stops Time Cards_Race.PDF,1,1
2024,02_Daytona International Speedway,Daytona International Speedway,daytona-international-speedway,2024-01-27,202401271340_Race,01,Cadillac Racing | Cadillac V-Series.R GTP,17,01:12:25.514,A. Palou,01:14:20.039,A. Palou,1:54.525,23:48.567,20_Pit Stops Time Cards_Race.PDF,1,1
2024,02_Daytona International Speedway,Daytona International Speedway,daytona-international-speedway,2024-01-27,202401271340_Race,01,Cadillac Racing | Cadillac V-Series.R GTP,18,01:17:55.246,A. Palou,01:18:40.594,A. Palou,45.348,24:33.915,20_Pit Stops Time Cards_Race.PDF,1,1
2024,02_Daytona International Speedway,Daytona International Speedway,daytona-international-speedway,2024-01-27,202401271340_Race,01,Cadillac Racing | Cadillac V-Series.R GTP,19,02:10:53.658,A. Palou,02:12:23.576,A. Palou,1:29.918,26:03.833,20_Pit Stops Time Cards_Race.PDF,1,1
