year,event_code,event_name,track_slug,race_date,session_directory,position,class_position,car_number,class,category_marker,drivers,team,vehicle,laps,total_time,gap_to_leader,interval,status,best_lap_number,best_lap_time,best_lap_speed_mph,source_report,source_page
2019,13_Lime Rock Park,Lime Rock Park,lime-rock-park,2019-07-20,201907201510_Race,1,1,67,GTLM,,R. Briscoe / R. Westbrook,Ford Chip Ganassi Racing,Ford GT,182,2:40:17.361,-,,,103,51.038,103.969,03_Results_Race_Official.PDF,1
2019,13_Lime Rock Park,Lime Rock Park,lime-rock-park,2019-07-20,201907201510_Race,2,2,912,GTLM,,E. Bamber / L. Vanthoor,Porsche GT Team,Porsche 911 RSR,182,2:40:24.364,7.003,7.003,,123,51.011,104.024,03_Results_Race_Official.PDF,1
2019,13_Lime Rock Park,Lime Rock Park,lime-rock-park,2019-07-20,201907201510_Race,3,3,66,GTLM,,J. Hand / D. Mueller,Ford Chip Ganassi Racing,Ford GT,182,2:40:24.887,7.526,0.523,,7,50.937,104.175,03_Results_Race_Official.PDF,1
2019,13_Lime Rock Park,Lime Rock Park,lime-rock-park,2019-07-20,201907201510_Race,4,4,911,GTLM,,P. Pilet / N. Tandy,Porsche GT Team,Porsche 911 RSR,182,2:40:43.419,26.058,18.532,,118,50.757,104.544,03_Results_Race_Official.PDF,1
2019,13_Lime Rock Park,Lime Rock Park,lime-rock-park,2019-07-20,201907201510_Race,5,5,3,GTLM,,J. Magnussen / A. Garcia,Corvette Racing,Chevrolet Corvette C7.R,182,2:41:06.272,48.911,22.853,,7,51.090,103.863,03_Results_Race_Official.PDF,1
2019,13_Lime Rock Park,Lime Rock Park,lime-rock-park,2019-07-20,201907201510_Race,6,6,4,GTLM,,O. Gavin / M. Fassler,Corvette Racing,Chevrolet Corvette C7.R,181,2:40:17.820,1 Lap,1,,8,50.959,104.130,03_Results_Race_Official.PDF,1
2019,13_Lime Rock Park,Lime Rock Park,lime-rock-park,2019-07-20,201907201510_Race,7,7,25,GTLM,,T. Blomqvist / C. De Phillippi,BMW Team RLL,BMW M8 GTE,181,2:40:57.192,1 Lap,39.372,,7,51.041,103.963,03_Results_Race_Official.PDF,1
2019,13_Lime Rock Park,Lime Rock Park,lime-rock-park,2019-07-20,201907201510_Race,8,8,24,GTLM,,J. Krohn / J. Edwards,BMW Team RLL,BMW M8 GTE,180,2:40:37.986,2 Laps,1,,6,51.317,103.404,03_Results_Race_Official.PDF,1
2019,13_Lime Rock Park,Lime Rock Park,lime-rock-park,2019-07-20,201907201510_Race,9,1,9,GTD,,D. Olsen / Z. Robichon,Pfaff Motorsports,Porsche 911 GT3 R,178,2:40:37.377,4 Laps,2,,61,52.115,101.820,03_Results_Race_Official.PDF,1
2019,13_Lime Rock Park,Lime Rock Park,lime-rock-park,2019-07-20,201907201510_Race,10,2,86,GTD,,M. Farnbacher / T. Hindman,Meyer Shank Racing w/ Curb-Agajanian,Acura NSX GT3,178,2:40:37.387,4 Laps,0.010,,112,52.309,101.443,03_Results_Race_Official.PDF,1
