year,event_code,event_name,track_slug,race_date,session_directory,car_number,car_metadata,stint_number,driver,start_time,end_time,segment_type,segment_time,cumulative_track_time,cumulative_driver_time,source_report,source_page,source_column
2019,13_Lime Rock Park,Lime Rock Park,lime-rock-park,2019-07-20,201907201510_Race,3,Corvette Racing | Chevrolet Corvette C7.R GTLM,1,A. Garcia,15:10:01,15:50:08,TRACK,40:06.739,40:06.739,40:06.739,20_Drive Time_Race.PDF,1,1
2019,13_Lime Rock Park,Lime Rock Park,lime-rock-park,2019-07-20,201907201510_Race,3,Corvette Racing | Chevrolet Corvette C7.R GTLM,,,15:50:08,15:50:53,PIT,44.553,,44.553,20_Drive Time_Race.PDF,1,1
2019,13_Lime Rock Park,Lime Rock Park,lime-rock-park,2019-07-20,201907201510_Race,3,Corvette Racing | Chevrolet Corvette C7.R GTLM,2,J. Magnussen,15:50:53,16:45:30,TRACK,54:36.901,54:36.901,54:36.901,20_Drive Time_Race.PDF,1,1
2019,13_Lime Rock Park,Lime Rock Park,lime-rock-park,2019-07-20,201907201510_Race,3,Corvette Racing | Chevrolet Corvette C7.R GTLM,,,16:45:30,16:46:20,PIT,50.017,,1:34.570,20_Drive Time_Race.PDF,1,1
2019,13_Lime Rock Park,Lime Rock Park,lime-rock-park,2019-07-20,201907201510_Race,3,Corvette Racing | Chevrolet Corvette C7.R GTLM,3,A. Garcia,16:46:20,17:51:08,TRACK,1:04:48.062,1:44:54.801,1:44:54.801,20_Drive Time_Race.PDF,1,1
2019,13_Lime Rock Park,Lime Rock Park,lime-rock-park,2019-07-20,201907201510_Race,4,A. Garcia | Corvette Racing | Chevrolet Corvette C7.R GTLM,1,O. Gavin,15:10:01,15:47:28,TRACK,37:26.852,37:26.852,37:26.852,20_Drive Time_Race.PDF,1,1
2019,13_Lime Rock Park,Lime Rock Park,lime-rock-park,2019-07-20,201907201510_Race,4,A. Garcia | Corvette Racing | Chevrolet Corvette C7.R GTLM,,,15:47:28,15:48:13,PIT,44.965,,44.965,20_Drive Time_Race.PDF,1,1
2019,13_Lime Rock Park,Lime Rock Park,lime-rock-park,2019-07-20,201907201510_Race,4,A. Garcia | Corvette Racing | Chevrolet Corvette C7.R GTLM,2,M. Fassler,15:48:13,16:29:22,TRACK,41:08.551,41:08.551,41:08.551,20_Drive Time_Race.PDF,1,1
2019,13_Lime Rock Park,Lime Rock Park,lime-rock-park,2019-07-20,201907201510_Race,4,A. Garcia | Corvette Racing | Chevrolet Corvette C7.R GTLM,,M. Fassler,16:29:22,16:30:06,PIT,44.501,41:08.551,41:53.052,20_Drive Time_Race.PDF,1,1
2019,13_Lime Rock Park,Lime Rock Park,lime-rock-park,2019-07-20,201907201510_Race,4,A. Garcia | Corvette Racing | Chevrolet Corvette C7.R GTLM,3,M. Fassler,16:30:06,17:11:05,TRACK,40:59.047,1:22:07.598,1:22:52.099,20_Drive Time_Race.PDF,1,1
2019,13_Lime Rock Park,Lime Rock Park,lime-rock-park,2019-07-20,201907201510_Race,4,A. Garcia | Corvette Racing | Chevrolet Corvette C7.R GTLM,,,17:11:05,17:11:53,PIT,47.158,,1:32.123,20_Drive Time_Race.PDF,1,1
2019,13_Lime Rock Park,Lime Rock Park,lime-rock-park,2019-07-20,201907201510_Race,4,A. Garcia | Corvette Racing | Chevrolet Corvette C7.R GTLM,4,O. Gavin,17:11:53,17:50:19,TRACK,38:26.746,1:15:53.598,1:15:53.598,20_Drive Time_Race.PDF,1,1
2019,13_Lime Rock Park,Lime Rock Park,lime-rock-park,2019-07-20,201907201510_Race,9,M. Fassler 44.501 | Pfaff Motorsports | Porsche 911 GT3 R GTD,1,Z. Robichon,15:10:01,15:57:33,TRACK,47:31.854,47:31.854,47:31.854,20_Drive Time_Race.PDF,1,1
2019,13_Lime Rock Park,Lime Rock Park,lime-rock-park,2019-07-20,201907201510_Race,9,M. Fassler 44.501 | Pfaff Motorsports | Porsche 911 GT3 R GTD,,,15:57:33,15:58:26,PIT,52.559,,52.559,20_Drive Time_Race.PDF,1,1
2019,13_Lime Rock Park,Lime Rock Park,lime-rock-park,2019-07-20,201907201510_Race,9,M. Fassler 44.501 | Pfaff Motorsports | Porsche 911 GT3 R GTD,2,D. Olsen,15:58:26,16:46:32,TRACK,48:06.035,48:06.035,48:06.035,20_Drive Time_Race.PDF,1,1
2019,13_Lime Rock Park,Lime Rock Park,lime-rock-park,2019-07-20,201907201510_Race,9,M. Fassler 44.501 | Pfaff Motorsports | Porsche 911 GT3 R GTD,,D. Olsen,16:46:32,16:47:23,PIT,51.521,48:06.035,48:57.556,20_Drive Time_Race.PDF,1,1
2019,13_Lime Rock Park,Lime Rock Park,lime-rock-park,2019-07-20,201907201510_Race,9,M. Fassler 44.501 | Pfaff Motorsports | Porsche 911 GT3 R GTD,3,D. Olsen,16:47:23,17:50:39,TRACK,1:03:15.408,1:51:21.443,1:52:12.964,20_Drive Time_Race.PDF,1,1
2019,13_Lime Rock Park,Lime Rock Park,lime-rock-park,2019-07-20,201907201510_Race,11,Z. Robichon 47:31.854 47:31.854 | Magnus Racing | Lamborghini Huracan GT3 GTD,1,J. Potter,15:10:01,15:57:07,TRACK,47:05.690,47:05.690,47:05.690,20_Drive Time_Race.PDF,1,1
2019,13_Lime Rock Park,Lime Rock Park,lime-rock-park,2019-07-20,201907201510_Race,11,Z. Robichon 47:31.854 47:31.854 | Magnus Racing | Lamborghini Huracan GT3 GTD,,,15:57:07,15:58:00,PIT,53.334,,53.334,20_Drive Time_Race.PDF,1,1
2019,13_Lime Rock Park,Lime Rock Park,lime-rock-park,2019-07-20,201907201510_Race,11,Z. Robichon 47:31.854 47:31.854 | Magnus Racing | Lamborghini Huracan GT3 GTD,2,A. Lally,15:58:00,16:47:50,TRACK,49:49.471,49:49.471,49:49.471,20_Drive Time_Race.PDF,1,1
2019,13_Lime Rock Park,Lime Rock Park,lime-rock-park,2019-07-20,201907201510_Race,11,Z. Robichon 47:31.854 47:31.854 | Magnus Racing | Lamborghini Huracan GT3 GTD,,A. Lally,16:47:50,16:48:44,PIT,54.477,49:49.471,50:43.948,20_Drive Time_Race.PDF,1,1
2019,13_Lime Rock Park,Lime Rock Park,lime-rock-park,2019-07-20,201907201510_Race,11,Z. Robichon 47:31.854 47:31.854 | Magnus Racing | Lamborghini Huracan GT3 GTD,3,A. Lally,16:48:44,17:50:42,TRACK,1:01:57.617,1:51:47.088,1:52:41.565,20_Drive Time_Race.PDF,1,1
2019,13_Lime Rock Park,Lime Rock Park,lime-rock-park,2019-07-20,201907201510_Race,12,A. Lally 54.477 | AIM Vasser Sullivan | Lexus RC F GT3 GTD,1,F. Montecalvo,15:10:01,15:55:45,TRACK,45:43.502,45:43.502,45:43.502,20_Drive Time_Race.PDF,1,1
2019,13_Lime Rock Park,Lime Rock Park,lime-rock-park,2019-07-20,201907201510_Race,12,A. Lally 54.477 | AIM Vasser Sullivan | Lexus RC F GT3 GTD,,,15:55:45,16:08:41,PIT,12:56.535,,12:56.535,20_Drive Time_Race.PDF,1,1
2019,13_Lime Rock Park,Lime Rock Park,lime-rock-park,2019-07-20,201907201510_Race,12,A. Lally 54.477 | AIM Vasser Sullivan | Lexus RC F GT3 GTD,2,T. Bell,16:08:41,16:10:29,TRACK,1:47.543,1:47.543,1:47.543,20_Drive Time_Race.PDF,1,1
2019,13_Lime Rock Park,Lime Rock Park,lime-rock-park,2019-07-20,201907201510_Race,12,A. Lally 54.477 | AIM Vasser Sullivan | Lexus RC F GT3 GTD,,T. Bell,16:10:29,16:10:47,PIT,18.144,1:47.543,2:05.687,20_Drive Time_Race.PDF,1,1
2019,13_Lime Rock Park,Lime Rock Park,lime-rock-park,2019-07-20,201907201510_Race,12,A. Lally 54.477 | AIM Vasser Sullivan | Lexus RC F GT3 GTD,3,T. Bell,16:10:47,16:47:41,TRACK,36:53.479,38:41.022,38:59.166,20_Drive Time_Race.PDF,1,1
2019,13_Lime Rock Park,Lime Rock Park,lime-rock-park,2019-07-20,201907201510_Race,12,A. Lally 54.477 | AIM Vasser Sullivan | Lexus RC F GT3 GTD,,T. Bell,16:47:41,16:48:37,PIT,56.127,38:41.022,39:55.293,20_Drive Time_Race.PDF,1,1
2019,13_Lime Rock Park,Lime Rock Park,lime-rock-park,2019-07-20,201907201510_Race,12,A. Lally 54.477 | AIM Vasser Sullivan | Lexus RC F GT3 GTD,4,T. Bell,16:48:37,17:05:32,TRACK,16:54.932,55:35.954,56:50.225,20_Drive Time_Race.PDF,1,1
