year,event_code,event_name,track_slug,race_date,session_directory,car_number,car_metadata,stint_number,driver,start_time,end_time,segment_type,segment_time,cumulative_track_time,cumulative_driver_time,source_report,source_page,source_column
2020,04_Daytona International Speedway,Daytona International Speedway,daytona-international-speedway,2020-07-04,202007041810_Race,3,Corvette Racing | Chevrolet Corvette C8.R GTLM,1,J. Taylor,18:51:14,19:43:46,TRACK,52:31.443,52:31.443,52:31.443,20_Drive Time_Race_Official.PDF,1,1
2020,04_Daytona International Speedway,Daytona International Speedway,daytona-international-speedway,2020-07-04,202007041810_Race,3,Corvette Racing | Chevrolet Corvette C8.R GTLM,,,19:43:46,19:45:10,PIT,1:24.116,,1:24.116,20_Drive Time_Race_Official.PDF,1,1
2020,04_Daytona International Speedway,Daytona International Speedway,daytona-international-speedway,2020-07-04,202007041810_Race,3,Corvette Racing | Chevrolet Corvette C8.R GTLM,2,A. Garcia,19:45:10,20:39:08,TRACK,53:57.836,53:57.836,53:57.836,20_Drive Time_Race_Official.PDF,1,1
2020,04_Daytona International Speedway,Daytona International Speedway,daytona-international-speedway,2020-07-04,202007041810_Race,3,Corvette Racing | Chevrolet Corvette C8.R GTLM,,A. Garcia,20:39:08,20:40:34,PIT,1:26.461,53:57.836,55:24.297,20_Drive Time_Race_Official.PDF,1,1
2020,04_Daytona International Speedway,Daytona International Speedway,daytona-international-speedway,2020-07-04,202007041810_Race,3,Corvette Racing | Chevrolet Corvette C8.R GTLM,3,A. Garcia,20:40:34,21:31:14,TRACK,50:40.144,1:44:37.980,1:46:04.441,20_Drive Time_Race_Official.PDF,1,1
2020,04_Daytona International Speedway,Daytona International Speedway,daytona-international-speedway,2020-07-04,202007041810_Race,4,J. Taylor 52:31.443 52:31.443 | Corvette Racing | Chevrolet Corvette C8.R GTLM,1,O. Gavin,18:51:14,19:41:54,TRACK,50:39.778,50:39.778,50:39.778,20_Drive Time_Race_Official.PDF,1,1
2020,04_Daytona International Speedway,Daytona International Speedway,daytona-international-speedway,2020-07-04,202007041810_Race,4,J. Taylor 52:31.443 52:31.443 | Corvette Racing | Chevrolet Corvette C8.R GTLM,,,19:41:54,19:43:20,PIT,1:25.856,,1:25.856,20_Drive Time_Race_Official.PDF,1,1
2020,04_Daytona International Speedway,Daytona International Speedway,daytona-international-speedway,2020-07-04,202007041810_Race,4,J. Taylor 52:31.443 52:31.443 | Corvette Racing | Chevrolet Corvette C8.R GTLM,2,T. Milner,19:43:20,20:35:36,TRACK,52:16.272,52:16.272,52:16.272,20_Drive Time_Race_Official.PDF,1,1
2020,04_Daytona International Speedway,Daytona International Speedway,daytona-international-speedway,2020-07-04,202007041810_Race,4,J. Taylor 52:31.443 52:31.443 | Corvette Racing | Chevrolet Corvette C8.R GTLM,,T. Milner,20:35:36,20:37:02,PIT,1:25.933,52:16.272,53:42.205,20_Drive Time_Race_Official.PDF,1,1
2020,04_Daytona International Speedway,Daytona International Speedway,daytona-international-speedway,2020-07-04,202007041810_Race,4,J. Taylor 52:31.443 52:31.443 | Corvette Racing | Chevrolet Corvette C8.R GTLM,3,T. Milner,20:37:02,21:31:14,TRACK,54:12.161,1:46:28.433,1:47:54.366,20_Drive Time_Race_Official.PDF,1,1
2020,04_Daytona International Speedway,Daytona International Speedway,daytona-international-speedway,2020-07-04,202007041810_Race,5,T. Milner 1:25.933 | Mustang Sampling Racing / JDC-Miller MotorSports | Cadillac DPi DPi,1,J. Barbosa,18:51:14,19:05:54,TRACK,14:40.294,14:40.294,14:40.294,20_Drive Time_Race_Official.PDF,1,1
