year,event_code,event_name,track_slug,race_date,session_directory,car_number,lap_number,driver_number,driver_name,lap_time,sector_1,sector_2,sector_3,speed_mph,elapsed_time,elapsed_delta_ms,elapsed_lap_time_difference_ms,pit_lane_crossing,source_page
2020,04_Daytona International Speedway,Daytona International Speedway,daytona-international-speedway,2020-07-04,202007041810_Race,3,1,2,Jordan Taylor,2:10.240,34.958,1:13.003,22.279,98.402,2:10.240,,,0,1
2020,04_Daytona International Speedway,Daytona International Speedway,daytona-international-speedway,2020-07-04,202007041810_Race,3,2,2,Jordan Taylor,2:01.569,30.046,1:09.530,21.993,105.421,4:11.809,121569,0,0,1
2020,04_Daytona International Speedway,Daytona International Speedway,daytona-international-speedway,2020-07-04,202007041810_Race,3,3,2,Jordan Taylor,1:58.713,29.100,1:07.627,21.986,107.957,6:10.522,118713,0,0,1
2020,04_Daytona International Speedway,Daytona International Speedway,daytona-international-speedway,2020-07-04,202007041810_Race,3,4,2,Jordan Taylor,1:55.573,27.720,1:05.882,21.971,110.890,8:06.095,115573,0,0,1
2020,04_Daytona International Speedway,Daytona International Speedway,daytona-international-speedway,2020-07-04,202007041810_Race,3,5,2,Jordan Taylor,1:53.638,26.998,1:04.789,21.851,112.779,9:59.733,113638,0,0,1
2020,04_Daytona International Speedway,Daytona International Speedway,daytona-international-speedway,2020-07-04,202007041810_Race,3,6,2,Jordan Taylor,1:51.450,26.378,1:03.395,21.677,114.993,11:51.183,111450,0,0,1
2020,04_Daytona International Speedway,Daytona International Speedway,daytona-international-speedway,2020-07-04,202007041810_Race,3,7,2,Jordan Taylor,1:49.403,26.094,1:01.791,21.518,117.144,13:40.586,109403,0,0,1
2020,04_Daytona International Speedway,Daytona International Speedway,daytona-international-speedway,2020-07-04,202007041810_Race,3,8,2,Jordan Taylor,1:49.542,26.386,1:01.689,21.467,116.996,15:30.128,109542,0,0,1
2020,04_Daytona International Speedway,Daytona International Speedway,daytona-international-speedway,2020-07-04,202007041810_Race,3,9,2,Jordan Taylor,1:47.570,25.546,1:00.499,21.525,119.141,17:17.698,107570,0,0,1
2020,04_Daytona International Speedway,Daytona International Speedway,daytona-international-speedway,2020-07-04,202007041810_Race,3,10,2,Jordan Taylor,1:49.581,25.151,1:02.674,21.756,116.954,19:07.279,109581,0,0,1
2020,04_Daytona International Speedway,Daytona International Speedway,daytona-international-speedway,2020-07-04,202007041810_Race,3,11,2,Jordan Taylor,1:46.317,24.972,59.660,21.685,120.545,20:53.596,106317,0,0,1
