year,event_code,event_name,track_slug,race_date,session_directory,car_number,class,team,vehicle,driver_1,driver_2,driver_3,driver_4,driver_5,metadata_text
2020,04_Daytona International Speedway,Daytona International Speedway,daytona-international-speedway,2020-07-04,202007041810_Race,57,GTD,Heinricher Racing w/MSR Curb-Agajanian,Acura NSX GT3,Alvaro Parente,Misha Goikhberg,,,,Heinricher Racing w/MSR Acura NSX GT3 | Curb-Agajanian GTD | 1.Alvaro Parente | 2.Misha Goikhberg
2020,04_Daytona International Speedway,Daytona International Speedway,daytona-international-speedway,2020-07-04,202007041810_Race,63,GTD,Scuderia Corsa,Ferrari 488 GT3,Cooper MacNeil,Toni Vilander,,,,Scuderia Corsa Ferrari 488 GT3 | GTD | 1.Cooper MacNeil | 2.Toni Vilander
2020,04_Daytona International Speedway,Daytona International Speedway,daytona-international-speedway,2020-07-04,202007041810_Race,74,GTD,Riley Motorsports,Mercedes-AMG GT3,Gar Robinson,Lawson Aschenbach,,,,Riley Motorsports Mercedes-AMG GT3 | GTD | 1.Gar Robinson | 2.Lawson Aschenbach
2020,04_Daytona International Speedway,Daytona International Speedway,daytona-international-speedway,2020-07-04,202007041810_Race,76,GTD,Compass Racing,McLaren 720S GT3,Corey Fergus,Paul Holton,,,,Compass Racing McLaren 720S GT3 | GTD | 1.Corey Fergus | 2.Paul Holton
2020,04_Daytona International Speedway,Daytona International Speedway,daytona-international-speedway,2020-07-04,202007041810_Race,77,DPi,Mazda Motorsports,Mazda,Oliver Jarvis,Tristan Nunez,,,,Mazda Motorsports Mazda DPi | DPi | 1.Oliver Jarvis | 2.Tristan Nunez
2020,04_Daytona International Speedway,Daytona International Speedway,daytona-international-speedway,2020-07-04,202007041810_Race,85,DPi,JDC-Miller MotorSports,Cadillac,Chris Miller,Tristan Vautier,,,,JDC-Miller MotorSports Cadillac DPi | DPi | 1.Chris Miller | 2.Tristan Vautier
2020,04_Daytona International Speedway,Daytona International Speedway,daytona-international-speedway,2020-07-04,202007041810_Race,86,GTD,Meyer Shank Racing w/Curb-Agajanian,Acura NSX GT3,Mario Farnbacher,Matt McMurry,,,,Meyer Shank Racing Acura NSX GT3 | w/Curb-Agajanian GTD | 1.Mario Farnbacher | 2.Matt McMurry
2020,04_Daytona International Speedway,Daytona International Speedway,daytona-international-speedway,2020-07-04,202007041810_Race,96,GTD,Turner Motorsport,BMW M6 GT3,Robby Foley,Bill Auberlen,,,,Turner Motorsport BMW M6 GT3 | GTD | 1.Robby Foley | 2.Bill Auberlen
2020,04_Daytona International Speedway,Daytona International Speedway,daytona-international-speedway,2020-07-04,202007041810_Race,911,GTLM,Porsche GT Team,Porsche RSR - 19,Nick Tandy,Fred Makowiecki,,,,Porsche GT Team Porsche 911 RSR - 19 | GTLM | 1.Nick Tandy | 2.Fred Makowiecki
2020,04_Daytona International Speedway,Daytona International Speedway,daytona-international-speedway,2020-07-04,202007041810_Race,912,GTLM,Porsche GT Team,Porsche 911 RSR - 19,Earl Bamber,Laurens Vanthoor,,,,Porsche GT Team Porsche 911 RSR - 19 | GTLM | 1.Earl Bamber | 2.Laurens Vanthoor
