year,event_code,event_name,track_slug,race_date,session_directory,position,class,car_number,team,vehicle,driver,fastest_lap_time,driver_lap_number,driver_total_laps,gap_to_fastest,interval,speed_mph,source_report,source_page
2016,19_Circuit of the Americas,Circuit of the Americas,circuit-of-the-americas,2016-09-17,201609171135_Race,1,P,10,No. 10 Konica Minolta Corvette DP for Wayne Taylor,Chevrolet Corvette DP,Ricky Taylor,1:59.721,4,19,,,102.2,07_ Driver Fastest Lap.PDF,1
2016,19_Circuit of the Americas,Circuit of the Americas,circuit-of-the-americas,2016-09-17,201609171135_Race,2,P,10,No. 10 Konica Minolta Corvette DP for Wayne Taylor,Chevrolet Corvette DP,Jordan Taylor,1:59.805,9,56,0.084,0.084,102.1,07_ Driver Fastest Lap.PDF,1
2016,19_Circuit of the Americas,Circuit of the Americas,circuit-of-the-americas,2016-09-17,201609171135_Race,3,P,55,Mazda Motorsports,Mazda Prototype,Tristan Nunez,2:00.089,4,19,0.368,0.284,101.9,07_ Driver Fastest Lap.PDF,1
2016,19_Circuit of the Americas,Circuit of the Americas,circuit-of-the-americas,2016-09-17,201609171135_Race,4,P,70,Mazda Motorsports,Mazda Prototype,Joel Miller,2:00.248,5,48,0.527,0.159,101.7,07_ Driver Fastest Lap.PDF,1
2016,19_Circuit of the Americas,Circuit of the Americas,circuit-of-the-americas,2016-09-17,201609171135_Race,5,P,5,Action Express Racing,Chevrolet Corvette DP,Joao Barbosa,2:00.274,10,56,0.553,0.026,101.7,07_ Driver Fastest Lap.PDF,1
2016,19_Circuit of the Americas,Circuit of the Americas,circuit-of-the-americas,2016-09-17,201609171135_Race,6,P,31,Action Express Racing,Chevrolet Corvette DP,Eric Curran,2:00.356,29,49,0.635,0.082,101.7,07_ Driver Fastest Lap.PDF,1
2016,19_Circuit of the Americas,Circuit of the Americas,circuit-of-the-americas,2016-09-17,201609171135_Race,7,P,55,Mazda Motorsports,Mazda Prototype,Jonathan Bomarito,2:00.404,9,16,0.683,0.048,101.6,07_ Driver Fastest Lap.PDF,1
2016,19_Circuit of the Americas,Circuit of the Americas,circuit-of-the-americas,2016-09-17,201609171135_Race,8,P,60,Michael Shank Racing w/Curb-Agajanian,Honda HPD Ligier JS P2,Oswaldo Negri Jr.,2:00.607,4,43,0.886,0.203,101.4,07_ Driver Fastest Lap.PDF,1
2016,19_Circuit of the Americas,Circuit of the Americas,circuit-of-the-americas,2016-09-17,201609171135_Race,9,P,5,Action Express Racing,Chevrolet Corvette DP,Christian Fittipaldi,2:00.966,4,19,1.245,0.359,101.1,07_ Driver Fastest Lap.PDF,1
2016,19_Circuit of the Americas,Circuit of the Americas,circuit-of-the-americas,2016-09-17,201609171135_Race,10,P,70,Mazda Motorsports,Mazda Prototype,Tom Long,2:01.018,11,27,1.297,0.052,101.1,07_ Driver Fastest Lap.PDF,1
2016,19_Circuit of the Americas,Circuit of the Americas,circuit-of-the-americas,2016-09-17,201609171135_Race,11,P,31,Action Express Racing,Chevrolet Corvette DP,Dane Cameron,2:01.024,7,26,1.303,0.006,101.1,07_ Driver Fastest Lap.PDF,1
2016,19_Circuit of the Americas,Circuit of the Americas,circuit-of-the-americas,2016-09-17,201609171135_Race,12,P,0,Panoz DeltaWing Racing,DeltaWing DWC13,Sean Rayhall,2:01.262,23,45,1.541,0.238,100.9,07_ Driver Fastest Lap.PDF,1
2016,19_Circuit of the Americas,Circuit of the Americas,circuit-of-the-americas,2016-09-17,201609171135_Race,13,P,90,VisitFlorida Racing,Chevrolet Corvette DP,Marc Goossens,2:01.376,4,25,1.655,0.114,100.8,07_ Driver Fastest Lap.PDF,1
2016,19_Circuit of the Americas,Circuit of the Americas,circuit-of-the-americas,2016-09-17,201609171135_Race,14,P,90,VisitFlorida Racing,Chevrolet Corvette DP,Ryan Dalziel,2:01.504,7,14,1.783,0.128,100.7,07_ Driver Fastest Lap.PDF,1
2016,19_Circuit of the Americas,Circuit of the Americas,circuit-of-the-americas,2016-09-17,201609171135_Race,15,P,0,Panoz DeltaWing Racing,DeltaWing DWC13,Katherine Legge,2:01.694,11,29,1.973,0.190,100.5,07_ Driver Fastest Lap.PDF,1
2016,19_Circuit of the Americas,Circuit of the Americas,circuit-of-the-americas,2016-09-17,201609171135_Race,16,PC,52,PR1/Mathiasen Motorsports,ORECA FLM09,Tom Kimber-Smith,2:02.127,26,47,2.406,0.433,100.2,07_ Driver Fastest Lap.PDF,1
2016,19_Circuit of the Americas,Circuit of the Americas,circuit-of-the-americas,2016-09-17,201609171135_Race,17,PC,8,Starworks Motorsport,ORECA FLM09,Renger van der Zande,2:02.181,2,48,2.460,0.054,100.1,07_ Driver Fastest Lap.PDF,1
2016,19_Circuit of the Americas,Circuit of the Americas,circuit-of-the-americas,2016-09-17,201609171135_Race,18,PC,20,BAR1 Motorsports,ORECA FLM09,Matthew McMurry,2:02.259,31,43,2.538,0.078,100.1,07_ Driver Fastest Lap.PDF,1
2016,19_Circuit of the Americas,Circuit of the Americas,circuit-of-the-americas,2016-09-17,201609171135_Race,19,PC,20,BAR1 Motorsports,ORECA FLM09,Bruno Junqueira,2:02.384,3,31,2.663,0.125,100.0,07_ Driver Fastest Lap.PDF,1
2016,19_Circuit of the Americas,Circuit of the Americas,circuit-of-the-americas,2016-09-17,201609171135_Race,20,PC,38,Performance Tech Motorsports,ORECA FLM09,James French,2:02.522,33,55,2.801,0.138,99.9,07_ Driver Fastest Lap.PDF,1
