year,event_code,event_name,track_slug,race_date,session_directory,car_number,lap_number,driver_number,driver_name,lap_time,sector_1,sector_2,sector_3,speed_mph,elapsed_time,elapsed_delta_ms,elapsed_lap_time_difference_ms,pit_lane_crossing,source_page
2016,19_Circuit of the Americas,Circuit of the Americas,circuit-of-the-americas,2016-09-17,201609171135_Race,0,1,2,Sean Rayhall,2:06.401,47.943,46.400,32.058,96.8,2:06.401,,,0,1
2016,19_Circuit of the Americas,Circuit of the Americas,circuit-of-the-americas,2016-09-17,201609171135_Race,0,2,2,Sean Rayhall,2:02.021,44.567,45.927,31.527,100.2,4:08.422,122021,0,0,1
2016,19_Circuit of the Americas,Circuit of the Americas,circuit-of-the-americas,2016-09-17,201609171135_Race,0,3,2,Sean Rayhall,2:02.039,44.457,45.934,31.648,100.2,6:10.461,122039,0,0,1
2016,19_Circuit of the Americas,Circuit of the Americas,circuit-of-the-americas,2016-09-17,201609171135_Race,0,4,2,Sean Rayhall,2:01.468,44.283,45.704,31.481,100.7,8:11.929,121468,0,0,1
2016,19_Circuit of the Americas,Circuit of the Americas,circuit-of-the-americas,2016-09-17,201609171135_Race,0,5,2,Sean Rayhall,2:01.384,44.434,45.680,31.270,100.8,10:13.313,121384,0,0,1
2016,19_Circuit of the Americas,Circuit of the Americas,circuit-of-the-americas,2016-09-17,201609171135_Race,0,6,2,Sean Rayhall,2:01.695,44.590,45.663,31.442,100.5,12:15.008,121695,0,0,1
2016,19_Circuit of the Americas,Circuit of the Americas,circuit-of-the-americas,2016-09-17,201609171135_Race,0,7,2,Sean Rayhall,2:01.781,44.267,45.898,31.616,100.5,14:16.789,121781,0,0,1
2016,19_Circuit of the Americas,Circuit of the Americas,circuit-of-the-americas,2016-09-17,201609171135_Race,0,8,2,Sean Rayhall,2:02.024,44.512,46.005,31.507,100.2,16:18.813,122024,0,0,1
2016,19_Circuit of the Americas,Circuit of the Americas,circuit-of-the-americas,2016-09-17,201609171135_Race,0,9,2,Sean Rayhall,2:01.685,43.961,46.102,31.622,100.5,18:20.498,121685,0,0,1
2016,19_Circuit of the Americas,Circuit of the Americas,circuit-of-the-americas,2016-09-17,201609171135_Race,0,10,2,Sean Rayhall,2:03.532,44.784,46.693,32.055,99.1,20:24.030,123532,0,0,1
2016,19_Circuit of the Americas,Circuit of the Americas,circuit-of-the-americas,2016-09-17,201609171135_Race,0,11,2,Sean Rayhall,2:03.723,45.011,46.701,32.011,98.9,22:27.753,123723,0,0,1
2016,19_Circuit of the Americas,Circuit of the Americas,circuit-of-the-americas,2016-09-17,201609171135_Race,0,12,2,Sean Rayhall,2:04.134,44.802,46.679,32.653,98.6,24:31.887,124134,0,0,1
2016,19_Circuit of the Americas,Circuit of the Americas,circuit-of-the-americas,2016-09-17,201609171135_Race,0,13,2,Sean Rayhall,2:02.695,44.310,46.282,32.103,99.7,26:34.582,122695,0,0,1
2016,19_Circuit of the Americas,Circuit of the Americas,circuit-of-the-americas,2016-09-17,201609171135_Race,0,14,2,Sean Rayhall,2:02.567,44.626,46.058,31.883,99.8,28:37.149,122567,0,0,1
2016,19_Circuit of the Americas,Circuit of the Americas,circuit-of-the-americas,2016-09-17,201609171135_Race,0,15,2,Sean Rayhall,2:03.201,45.339,46.091,31.771,99.3,30:40.350,123201,0,0,1
2016,19_Circuit of the Americas,Circuit of the Americas,circuit-of-the-americas,2016-09-17,201609171135_Race,0,16,2,Sean Rayhall,2:04.584,46.534,46.227,31.823,98.2,32:44.934,124584,0,0,1
2016,19_Circuit of the Americas,Circuit of the Americas,circuit-of-the-americas,2016-09-17,201609171135_Race,0,17,2,Sean Rayhall,2:03.302,44.865,46.591,31.846,99.2,34:48.236,123302,0,0,1
2016,19_Circuit of the Americas,Circuit of the Americas,circuit-of-the-americas,2016-09-17,201609171135_Race,0,18,2,Sean Rayhall,2:14.004,49.355,50.685,33.964,91.3,37:02.240,134004,0,0,1
2016,19_Circuit of the Americas,Circuit of the Americas,circuit-of-the-americas,2016-09-17,201609171135_Race,0,19,2,Sean Rayhall,4:10.508,1:08.997,1:24.497,1:37.014,48.8,41:12.748,250508,0,1,1
2016,19_Circuit of the Americas,Circuit of the Americas,circuit-of-the-americas,2016-09-17,201609171135_Race,0,20,1,Katherine Legge,3:07.711,1:04.816,1:20.599,42.296,65.1,44:20.459,187711,0,0,1
2016,19_Circuit of the Americas,Circuit of the Americas,circuit-of-the-americas,2016-09-17,201609171135_Race,0,21,1,Katherine Legge,3:18.993,1:07.886,1:21.211,49.896,61.5,47:39.452,198993,0,0,1
2016,19_Circuit of the Americas,Circuit of the Americas,circuit-of-the-americas,2016-09-17,201609171135_Race,0,22,1,Katherine Legge,3:02.213,1:09.200,1:14.704,38.309,67.1,50:41.665,182213,0,0,1
2016,19_Circuit of the Americas,Circuit of the Americas,circuit-of-the-americas,2016-09-17,201609171135_Race,0,23,1,Katherine Legge,2:37.704,1:07.996,49.072,40.636,77.6,53:19.369,157704,0,0,1
2016,19_Circuit of the Americas,Circuit of the Americas,circuit-of-the-americas,2016-09-17,201609171135_Race,0,24,1,Katherine Legge,4:31.616,1:03.355,1:30.765,1:57.496,45.0,57:50.985,271616,0,1,1
2016,19_Circuit of the Americas,Circuit of the Americas,circuit-of-the-americas,2016-09-17,201609171135_Race,0,25,1,Katherine Legge,2:10.942,52.750,46.335,31.857,93.4,1:00:01.927,130942,0,0,1
2016,19_Circuit of the Americas,Circuit of the Americas,circuit-of-the-americas,2016-09-17,201609171135_Race,0,26,1,Katherine Legge,2:19.964,44.030,46.016,49.918,87.4,1:02:21.891,139964,0,1,1
2016,19_Circuit of the Americas,Circuit of the Americas,circuit-of-the-americas,2016-09-17,201609171135_Race,0,27,1,Katherine Legge,2:28.785,52.692,46.304,49.789,82.2,1:04:50.676,148785,0,1,1
2016,19_Circuit of the Americas,Circuit of the Americas,circuit-of-the-americas,2016-09-17,201609171135_Race,0,28,1,Katherine Legge,2:10.116,52.025,45.941,32.150,94.0,1:07:00.792,130116,0,0,1
2016,19_Circuit of the Americas,Circuit of the Americas,circuit-of-the-americas,2016-09-17,201609171135_Race,0,29,1,Katherine Legge,2:02.066,44.385,45.934,31.747,100.2,1:09:02.858,122066,0,0,1
2016,19_Circuit of the Americas,Circuit of the Americas,circuit-of-the-americas,2016-09-17,201609171135_Race,0,30,1,Katherine Legge,2:01.694,44.428,45.620,31.646,100.5,1:11:04.552,121694,0,0,1
2016,19_Circuit of the Americas,Circuit of the Americas,circuit-of-the-americas,2016-09-17,201609171135_Race,0,31,1,Katherine Legge,2:02.318,45.068,45.837,31.413,100.0,1:13:06.870,122318,0,0,1
2016,19_Circuit of the Americas,Circuit of the Americas,circuit-of-the-americas,2016-09-17,201609171135_Race,0,32,1,Katherine Legge,2:02.332,44.535,46.178,31.619,100.0,1:15:09.202,122332,0,0,1
2016,19_Circuit of the Americas,Circuit of the Americas,circuit-of-the-americas,2016-09-17,201609171135_Race,0,33,1,Katherine Legge,2:03.216,44.446,46.611,32.159,99.3,1:17:12.418,123216,0,0,1
2016,19_Circuit of the Americas,Circuit of the Americas,circuit-of-the-americas,2016-09-17,201609171135_Race,0,34,1,Katherine Legge,2:08.263,46.019,48.294,33.950,95.4,1:19:20.681,128263,0,0,1
2016,19_Circuit of the Americas,Circuit of the Americas,circuit-of-the-americas,2016-09-17,201609171135_Race,0,35,1,Katherine Legge,2:02.844,44.515,46.551,31.778,99.6,1:21:23.525,122844,0,0,1
2016,19_Circuit of the Americas,Circuit of the Americas,circuit-of-the-americas,2016-09-17,201609171135_Race,0,36,1,Katherine Legge,2:02.836,44.928,46.089,31.819,99.6,1:23:26.361,122836,0,0,1
2016,19_Circuit of the Americas,Circuit of the Americas,circuit-of-the-americas,2016-09-17,201609171135_Race,0,37,1,Katherine Legge,2:04.564,45.610,46.553,32.401,98.2,1:25:30.925,124564,0,0,1
2016,19_Circuit of the Americas,Circuit of the Americas,circuit-of-the-americas,2016-09-17,201609171135_Race,0,38,1,Katherine Legge,2:03.834,45.487,46.634,31.713,98.8,1:27:34.759,123834,0,0,1
2016,19_Circuit of the Americas,Circuit of the Americas,circuit-of-the-americas,2016-09-17,201609171135_Race,0,39,1,Katherine Legge,2:02.187,44.341,46.146,31.700,100.1,1:29:36.946,122187,0,0,1
2016,19_Circuit of the Americas,Circuit of the Americas,circuit-of-the-americas,2016-09-17,201609171135_Race,0,40,1,Katherine Legge,2:02.374,44.367,46.363,31.644,100.0,1:31:39.320,122374,0,0,1
2016,19_Circuit of the Americas,Circuit of the Americas,circuit-of-the-americas,2016-09-17,201609171135_Race,0,41,1,Katherine Legge,2:02.650,44.761,46.173,31.716,99.7,1:33:41.970,122650,0,0,1
2016,19_Circuit of the Americas,Circuit of the Americas,circuit-of-the-americas,2016-09-17,201609171135_Race,0,42,1,Katherine Legge,2:04.496,45.432,47.066,31.998,98.3,1:35:46.466,124496,0,0,1
2016,19_Circuit of the Americas,Circuit of the Americas,circuit-of-the-americas,2016-09-17,201609171135_Race,0,43,1,Katherine Legge,2:04.901,44.920,47.159,32.822,97.9,1:37:51.367,124901,0,0,1
2016,19_Circuit of the Americas,Circuit of the Americas,circuit-of-the-americas,2016-09-17,201609171135_Race,0,44,1,Katherine Legge,2:06.605,45.694,48.607,32.304,96.6,1:39:57.972,126605,0,0,1
2016,19_Circuit of the Americas,Circuit of the Americas,circuit-of-the-americas,2016-09-17,201609171135_Race,0,45,1,Katherine Legge,2:03.911,45.036,46.757,32.118,98.7,1:42:01.883,123911,0,0,1
2016,19_Circuit of the Americas,Circuit of the Americas,circuit-of-the-americas,2016-09-17,201609171135_Race,0,46,1,Katherine Legge,2:05.431,45.226,47.573,32.632,97.5,1:44:07.314,125431,0,0,1
2016,19_Circuit of the Americas,Circuit of the Americas,circuit-of-the-americas,2016-09-17,201609171135_Race,0,47,1,Katherine Legge,2:07.754,46.853,47.838,33.063,95.8,1:46:15.068,127754,0,0,1
2016,19_Circuit of the Americas,Circuit of the Americas,circuit-of-the-americas,2016-09-17,201609171135_Race,0,48,1,Katherine Legge,3:08.306,45.574,47.792,1:34.940,64.9,1:49:23.374,188306,0,1,1
2016,19_Circuit of the Americas,Circuit of the Americas,circuit-of-the-americas,2016-09-17,201609171135_Race,0,49,2,Sean Rayhall,2:16.889,57.707,47.070,32.112,89.4,1:51:40.263,136889,0,0,1
2016,19_Circuit of the Americas,Circuit of the Americas,circuit-of-the-americas,2016-09-17,201609171135_Race,0,50,2,Sean Rayhall,2:02.660,44.682,46.315,31.663,99.7,1:53:42.923,122660,0,0,1
2016,19_Circuit of the Americas,Circuit of the Americas,circuit-of-the-americas,2016-09-17,201609171135_Race,0,51,2,Sean Rayhall,2:03.040,44.365,46.602,32.073,99.4,1:55:45.963,123040,0,0,1
2016,19_Circuit of the Americas,Circuit of the Americas,circuit-of-the-americas,2016-09-17,201609171135_Race,0,52,2,Sean Rayhall,2:01.262,44.104,45.702,31.456,100.9,1:57:47.225,121262,0,0,1
2016,19_Circuit of the Americas,Circuit of the Americas,circuit-of-the-americas,2016-09-17,201609171135_Race,0,53,2,Sean Rayhall,2:01.801,44.123,45.998,31.680,100.4,1:59:49.026,121801,0,0,1
2016,19_Circuit of the Americas,Circuit of the Americas,circuit-of-the-americas,2016-09-17,201609171135_Race,0,54,2,Sean Rayhall,2:03.811,45.194,46.475,32.142,98.8,2:01:52.837,123811,0,0,1
2016,19_Circuit of the Americas,Circuit of the Americas,circuit-of-the-americas,2016-09-17,201609171135_Race,0,55,2,Sean Rayhall,2:09.371,46.142,49.486,33.743,94.6,2:04:02.208,129371,0,0,1
2016,19_Circuit of the Americas,Circuit of the Americas,circuit-of-the-americas,2016-09-17,201609171135_Race,0,56,2,Sean Rayhall,2:03.275,44.762,46.165,32.348,99.2,2:06:05.483,123275,0,0,1
2016,19_Circuit of the Americas,Circuit of the Americas,circuit-of-the-americas,2016-09-17,201609171135_Race,0,57,2,Sean Rayhall,2:05.060,45.430,47.503,32.127,97.8,2:08:10.543,125060,0,0,1
2016,19_Circuit of the Americas,Circuit of the Americas,circuit-of-the-americas,2016-09-17,201609171135_Race,0,58,2,Sean Rayhall,2:03.102,45.108,46.133,31.861,99.4,2:10:13.645,123102,0,0,1
2016,19_Circuit of the Americas,Circuit of the Americas,circuit-of-the-americas,2016-09-17,201609171135_Race,0,59,2,Sean Rayhall,2:04.215,45.285,46.848,32.082,98.5,2:12:17.860,124215,0,0,1
2016,19_Circuit of the Americas,Circuit of the Americas,circuit-of-the-americas,2016-09-17,201609171135_Race,0,60,2,Sean Rayhall,2:03.344,45.333,46.133,31.878,99.2,2:14:21.204,123344,0,0,1
2016,19_Circuit of the Americas,Circuit of the Americas,circuit-of-the-americas,2016-09-17,201609171135_Race,0,61,2,Sean Rayhall,2:02.767,44.672,46.123,31.972,99.7,2:16:23.971,122767,0,0,1
2016,19_Circuit of the Americas,Circuit of the Americas,circuit-of-the-americas,2016-09-17,201609171135_Race,0,62,2,Sean Rayhall,2:05.607,45.252,47.256,33.099,97.4,2:18:29.578,125607,0,0,1
2016,19_Circuit of the Americas,Circuit of the Americas,circuit-of-the-americas,2016-09-17,201609171135_Race,0,63,2,Sean Rayhall,2:03.971,45.302,46.600,32.069,98.7,2:20:33.549,123971,0,0,1
2016,19_Circuit of the Americas,Circuit of the Americas,circuit-of-the-americas,2016-09-17,201609171135_Race,0,64,2,Sean Rayhall,2:03.173,45.076,46.111,31.986,99.3,2:22:36.722,123173,0,0,1
2016,19_Circuit of the Americas,Circuit of the Americas,circuit-of-the-americas,2016-09-17,201609171135_Race,0,65,2,Sean Rayhall,2:06.201,46.492,47.767,31.942,96.9,2:24:42.923,126201,0,0,1
2016,19_Circuit of the Americas,Circuit of the Americas,circuit-of-the-americas,2016-09-17,201609171135_Race,0,66,2,Sean Rayhall,2:03.382,44.702,46.658,32.022,99.2,2:26:46.305,123382,0,0,1
2016,19_Circuit of the Americas,Circuit of the Americas,circuit-of-the-americas,2016-09-17,201609171135_Race,0,67,2,Sean Rayhall,2:02.680,44.746,46.193,31.741,99.7,2:28:48.985,122680,0,0,1
2016,19_Circuit of the Americas,Circuit of the Americas,circuit-of-the-americas,2016-09-17,201609171135_Race,0,68,2,Sean Rayhall,2:03.563,45.236,46.290,32.037,99.0,2:30:52.548,123563,0,0,1
2016,19_Circuit of the Americas,Circuit of the Americas,circuit-of-the-americas,2016-09-17,201609171135_Race,0,69,2,Sean Rayhall,2:02.744,44.659,46.126,31.959,99.7,2:32:55.292,122744,0,0,1
2016,19_Circuit of the Americas,Circuit of the Americas,circuit-of-the-americas,2016-09-17,201609171135_Race,0,70,2,Sean Rayhall,2:02.716,44.675,46.091,31.950,99.7,2:34:58.008,122716,0,0,1
2016,19_Circuit of the Americas,Circuit of the Americas,circuit-of-the-americas,2016-09-17,201609171135_Race,0,71,2,Sean Rayhall,2:02.669,44.652,46.036,31.981,99.7,2:37:00.677,122669,0,0,1
2016,19_Circuit of the Americas,Circuit of the Americas,circuit-of-the-americas,2016-09-17,201609171135_Race,0,72,2,Sean Rayhall,2:02.619,44.813,46.006,31.800,99.7,2:39:03.296,122619,0,0,1
2016,19_Circuit of the Americas,Circuit of the Americas,circuit-of-the-americas,2016-09-17,201609171135_Race,0,73,2,Sean Rayhall,2:04.852,44.587,46.769,33.496,98.0,2:41:08.148,124852,0,0,1
2016,19_Circuit of the Americas,Circuit of the Americas,circuit-of-the-americas,2016-09-17,201609171135_Race,0,74,2,Sean Rayhall,2:13.592,48.750,50.283,34.559,91.6,2:43:21.740,133592,0,0,1
2016,19_Circuit of the Americas,Circuit of the Americas,circuit-of-the-americas,2016-09-17,201609171135_Race,3,1,2,Jan Magnussen,2:33.464,1:12.389,47.888,33.187,79.7,2:33.464,,,0,1
2016,19_Circuit of the Americas,Circuit of the Americas,circuit-of-the-americas,2016-09-17,201609171135_Race,3,2,2,Jan Magnussen,2:06.740,46.135,47.304,33.301,96.5,4:40.204,126740,0,0,1
2016,19_Circuit of the Americas,Circuit of the Americas,circuit-of-the-americas,2016-09-17,201609171135_Race,3,3,2,Jan Magnussen,2:05.642,45.748,47.053,32.841,97.4,6:45.846,125642,0,0,1
2016,19_Circuit of the Americas,Circuit of the Americas,circuit-of-the-americas,2016-09-17,201609171135_Race,3,4,2,Jan Magnussen,2:05.995,45.773,47.294,32.928,97.1,8:51.841,125995,0,0,1
2016,19_Circuit of the Americas,Circuit of the Americas,circuit-of-the-americas,2016-09-17,201609171135_Race,3,5,2,Jan Magnussen,2:06.114,45.780,47.163,33.171,97.0,10:57.955,126114,0,0,1
2016,19_Circuit of the Americas,Circuit of the Americas,circuit-of-the-americas,2016-09-17,201609171135_Race,3,6,2,Jan Magnussen,2:06.892,45.912,47.770,33.210,96.4,13:04.847,126892,0,0,1
2016,19_Circuit of the Americas,Circuit of the Americas,circuit-of-the-americas,2016-09-17,201609171135_Race,3,7,2,Jan Magnussen,2:06.133,46.054,47.099,32.980,97.0,15:10.980,126133,0,0,1
2016,19_Circuit of the Americas,Circuit of the Americas,circuit-of-the-americas,2016-09-17,201609171135_Race,3,8,2,Jan Magnussen,2:06.365,45.908,47.364,33.093,96.8,17:17.345,126365,0,0,1
2016,19_Circuit of the Americas,Circuit of the Americas,circuit-of-the-americas,2016-09-17,201609171135_Race,3,9,2,Jan Magnussen,2:06.060,45.591,47.283,33.186,97.1,19:23.405,126060,0,0,1
2016,19_Circuit of the Americas,Circuit of the Americas,circuit-of-the-americas,2016-09-17,201609171135_Race,3,10,2,Jan Magnussen,2:06.253,45.802,47.312,33.139,96.9,21:29.658,126253,0,0,1
