year,event_code,event_name,track_slug,race_date,session_directory,car_number,car_metadata,stop_number,in_time,in_driver,out_time,out_driver,pit_time,cumulative_pit_time,source_report,source_page,source_column
2016,11_Canadian Tire Motorsport Park,Canadian Tire Motorsport Park,canadian-tire-motorsport-park,2016-07-10,201607101105_Race,0,Panoz DeltaWing Racing | DeltaWing DWC13,1,11:55:03.187,K. Legge,11:55:57.656,K. Legge,54.469,54.469,20_PitStops_Race.PDF,1,1
2016,11_Canadian Tire Motorsport Park,Canadian Tire Motorsport Park,canadian-tire-motorsport-park,2016-07-10,201607101105_Race,0,Panoz DeltaWing Racing | DeltaWing DWC13,2,12:30:07.206,K. Legge,12:31:33.113,S. Rayhall,1:25.907,2:20.376,20_PitStops_Race.PDF,1,1
2016,11_Canadian Tire Motorsport Park,Canadian Tire Motorsport Park,canadian-tire-motorsport-park,2016-07-10,201607101105_Race,0,Panoz DeltaWing Racing | DeltaWing DWC13,3,12:56:38.156,S. Rayhall,12:57:23.058,S. Rayhall,44.902,3:05.278,20_PitStops_Race.PDF,1,1
2016,11_Canadian Tire Motorsport Park,Canadian Tire Motorsport Park,canadian-tire-motorsport-park,2016-07-10,201607101105_Race,0,Panoz DeltaWing Racing | DeltaWing DWC13,4,13:43:38.345,S. Rayhall,13:44:13.158,S. Rayhall,34.813,3:40.091,20_PitStops_Race.PDF,1,1
2016,11_Canadian Tire Motorsport Park,Canadian Tire Motorsport Park,canadian-tire-motorsport-park,2016-07-10,201607101105_Race,3,4 S. Rayhall S. Rayhall 34.813 3:40.091 | Corvette Racing | Chevrolet Corvette C7.R GTLM,1,11:51:17.786,A. Garcia,11:52:07.337,J. Magnussen,49.551,49.551,20_PitStops_Race.PDF,1,1
2016,11_Canadian Tire Motorsport Park,Canadian Tire Motorsport Park,canadian-tire-motorsport-park,2016-07-10,201607101105_Race,3,4 S. Rayhall S. Rayhall 34.813 3:40.091 | Corvette Racing | Chevrolet Corvette C7.R GTLM,2,12:49:13.253,J. Magnussen,12:50:02.751,A. Garcia,49.498,1:39.049,20_PitStops_Race.PDF,1,1
2016,11_Canadian Tire Motorsport Park,Canadian Tire Motorsport Park,canadian-tire-motorsport-park,2016-07-10,201607101105_Race,4,2 J. Magnussen A. Garcia 49.498 1:39.049 | Corvette Racing | Chevrolet Corvette C7.R GTLM,1,11:50:19.322,O. Gavin,11:51:08.177,T. Milner,48.855,48.855,20_PitStops_Race.PDF,1,1
2016,11_Canadian Tire Motorsport Park,Canadian Tire Motorsport Park,canadian-tire-motorsport-park,2016-07-10,201607101105_Race,4,2 J. Magnussen A. Garcia 49.498 1:39.049 | Corvette Racing | Chevrolet Corvette C7.R GTLM,2,12:47:57.174,T. Milner,12:48:44.972,T. Milner,47.798,1:36.653,20_PitStops_Race.PDF,1,1
2016,11_Canadian Tire Motorsport Park,Canadian Tire Motorsport Park,canadian-tire-motorsport-park,2016-07-10,201607101105_Race,5,2 T. Milner T. Milner 47.798 1:36.653 | Action Express Racing | Chevrolet Corvette DP,1,11:51:20.784,C. Fittipaldi,11:52:11.377,J. Barbosa,50.593,50.593,20_PitStops_Race.PDF,1,1
2016,11_Canadian Tire Motorsport Park,Canadian Tire Motorsport Park,canadian-tire-motorsport-park,2016-07-10,201607101105_Race,5,2 T. Milner T. Milner 47.798 1:36.653 | Action Express Racing | Chevrolet Corvette DP,2,12:23:41.988,J. Barbosa,12:24:28.205,J. Barbosa,46.217,1:36.810,20_PitStops_Race.PDF,1,1
