year,event_code,event_name,track_slug,race_date,session_directory,car_number,car_metadata,stop_number,in_time,in_driver,out_time,out_driver,pit_time,cumulative_pit_time,source_report,source_page,source_column
2021,18_Long Beach Street Circuit,Long Beach Street Circuit,long-beach-street-circuit,2021-09-25,202109251405_Race,01,Cadillac Chip Ganassi Racing | Cadillac DPi DPi,1,14:53:16.603,K. Magnussen,14:54:30.635,R. van der Zande,1:14.032,1:14.032,20_Pit Stops Time Cards_Race.PDF,1,1
2021,18_Long Beach Street Circuit,Long Beach Street Circuit,long-beach-street-circuit,2021-09-25,202109251405_Race,1,1 K. Magnussen R. van der Zande 1:14.032 1:14.032 | Paul Miller Racing | Lamborghini Huracan GT3 GTD,1,14:41:11.102,M. Snow,14:42:19.524,B. Sellers,1:08.422,1:08.422,20_Pit Stops Time Cards_Race.PDF,1,1
2021,18_Long Beach Street Circuit,Long Beach Street Circuit,long-beach-street-circuit,2021-09-25,202109251405_Race,3,1 M. Snow B. Sellers 1:08.422 1:08.422 | Corvette Racing | Chevrolet Corvette C8.R GTLM,1,15:04:09.457,J. Taylor,15:05:13.833,A. Garcia,1:04.376,1:04.376,20_Pit Stops Time Cards_Race.PDF,1,1
2021,18_Long Beach Street Circuit,Long Beach Street Circuit,long-beach-street-circuit,2021-09-25,202109251405_Race,4,1 J. Taylor A. Garcia 1:04.376 1:04.376 | Corvette Racing | Chevrolet Corvette C8.R GTLM,1,15:05:26.746,T. Milner,15:06:30.231,N. Tandy,1:03.485,1:03.485,20_Pit Stops Time Cards_Race.PDF,1,1
2021,18_Long Beach Street Circuit,Long Beach Street Circuit,long-beach-street-circuit,2021-09-25,202109251405_Race,5,1 T. Milner N. Tandy 1:03.485 1:03.485 | Mustang Sampling / JDC-Miller MotorSports | Cadillac DPi DPi,1,14:58:23.974,L. Duval,14:59:39.933,T. Vautier,1:15.959,1:15.959,20_Pit Stops Time Cards_Race.PDF,1,1
2021,18_Long Beach Street Circuit,Long Beach Street Circuit,long-beach-street-circuit,2021-09-25,202109251405_Race,9,1 L. Duval T. Vautier 1:15.959 1:15.959 | Pfaff Motorsports | Porsche 911 GT3R GTD,1,14:41:14.271,Z. Robichon,14:42:22.535,L. Vanthoor,1:08.264,1:08.264,20_Pit Stops Time Cards_Race.PDF,1,1
2021,18_Long Beach Street Circuit,Long Beach Street Circuit,long-beach-street-circuit,2021-09-25,202109251405_Race,10,1 Z. Robichon L. Vanthoor 1:08.264 1:08.264 | Konica Minolta Acura ARX-05 | Acura DPi DPi,1,14:56:21.528,F. Albuquerque,14:57:36.773,R. Taylor,1:15.245,1:15.245,20_Pit Stops Time Cards_Race.PDF,1,1
2021,18_Long Beach Street Circuit,Long Beach Street Circuit,long-beach-street-circuit,2021-09-25,202109251405_Race,12,1 F. Albuquerque R. Taylor 1:15.245 1:15.245 | VASSER SULLIVAN | Lexus RC F GT3 GTD,1,14:08:44.439,F. Montecalvo,14:09:41.528,F. Montecalvo,57.089,57.089,20_Pit Stops Time Cards_Race.PDF,1,1
2021,18_Long Beach Street Circuit,Long Beach Street Circuit,long-beach-street-circuit,2021-09-25,202109251405_Race,12,1 F. Albuquerque R. Taylor 1:15.245 1:15.245 | VASSER SULLIVAN | Lexus RC F GT3 GTD,2,14:41:54.541,F. Montecalvo,14:43:07.515,Z. Veach,1:12.974,2:10.063,20_Pit Stops Time Cards_Race.PDF,1,1
2021,18_Long Beach Street Circuit,Long Beach Street Circuit,long-beach-street-circuit,2021-09-25,202109251405_Race,14,2 F. Montecalvo Z. Veach 1:12.974 2:10.063 | VASSER SULLIVAN | Lexus RC F GT3 GTD,1,14:46:45.657,A. Telitz,14:47:52.362,J. Hawksworth,1:06.705,1:06.705,20_Pit Stops Time Cards_Race.PDF,1,1
2021,18_Long Beach Street Circuit,Long Beach Street Circuit,long-beach-street-circuit,2021-09-25,202109251405_Race,16,1 A. Telitz J. Hawksworth 1:06.705 1:06.705 | Wright Motorsports | Porsche 911 GT3R GTD,1,14:43:59.088,T. Hindman,14:45:05.008,P. Long,1:05.920,1:05.920,20_Pit Stops Time Cards_Race.PDF,1,1
2021,18_Long Beach Street Circuit,Long Beach Street Circuit,long-beach-street-circuit,2021-09-25,202109251405_Race,23,1 T. Hindman P. Long 1:05.920 1:05.920 | Heart Of Racing Team | Aston Martin Vantage GT3 GTD,1,14:42:45.371,R. De Angelis,14:43:54.142,R. Gunn,1:08.771,1:08.771,20_Pit Stops Time Cards_Race.PDF,1,1
2021,18_Long Beach Street Circuit,Long Beach Street Circuit,long-beach-street-circuit,2021-09-25,202109251405_Race,26,1 R. De Angelis R. Gunn 1:08.771 1:08.771 | O'Gara Motorsport / USRT | Mercedes-AMG GT3 GTD,1,14:44:09.352,S. Aghakhani,14:45:26.418,J. Eidson,1:17.066,1:17.066,20_Pit Stops Time Cards_Race.PDF,1,1
2021,18_Long Beach Street Circuit,Long Beach Street Circuit,long-beach-street-circuit,2021-09-25,202109251405_Race,27,1 S. Aghakhani J. Eidson 1:17.066 1:17.066 | Heart of Racing Team | Aston Martin Vantage GT3 GTD,1,14:43:14.522,I. James,14:44:26.244,A. Riberas,1:11.722,1:11.722,20_Pit Stops Time Cards_Race.PDF,1,1
2021,18_Long Beach Street Circuit,Long Beach Street Circuit,long-beach-street-circuit,2021-09-25,202109251405_Race,31,1 I. James A. Riberas 1:11.722 1:11.722 | Whelen Engineering Racing | Cadillac DPi DPi,1,14:58:10.497,F. Nasr,14:59:26.162,P. Derani,1:15.665,1:15.665,20_Pit Stops Time Cards_Race.PDF,1,1
2021,18_Long Beach Street Circuit,Long Beach Street Circuit,long-beach-street-circuit,2021-09-25,202109251405_Race,34,GMG Racing | Porsche 911 GT3R GTD,1,15:03:35.203,K. Washington,15:05:18.667,J. Sofronas,1:43.464,1:43.464,20_Pit Stops Time Cards_Race.PDF,1,2
2021,18_Long Beach Street Circuit,Long Beach Street Circuit,long-beach-street-circuit,2021-09-25,202109251405_Race,39,1 K. Washington J. Sofronas 1:43.464 1:43.464 | CarBahn with Peregrine Racing | Audi R8 LMS GT3 GTD,1,14:41:13.175,R. Heistand,14:42:23.868,J. Westphal,1:10.693,1:10.693,20_Pit Stops Time Cards_Race.PDF,1,2
2021,18_Long Beach Street Circuit,Long Beach Street Circuit,long-beach-street-circuit,2021-09-25,202109251405_Race,44,1 R. Heistand J. Westphal 1:10.693 1:10.693 | Magnus with Archangel | Acura NSX GT3 GTD,1,14:46:08.523,J. Potter,14:47:20.907,A. Lally,1:12.384,1:12.384,20_Pit Stops Time Cards_Race.PDF,1,2
2021,18_Long Beach Street Circuit,Long Beach Street Circuit,long-beach-street-circuit,2021-09-25,202109251405_Race,55,1 J. Potter A. Lally 1:12.384 1:12.384 | Mazda Motorsports | Mazda DPi DPi,1,14:56:24.036,O. Jarvis,14:57:39.251,H. Tincknell,1:15.215,1:15.215,20_Pit Stops Time Cards_Race.PDF,1,2
2021,18_Long Beach Street Circuit,Long Beach Street Circuit,long-beach-street-circuit,2021-09-25,202109251405_Race,60,1 O. Jarvis H. Tincknell 1:15.215 1:15.215 | Meyer Shank Racing w/Curb-Agajanian | Acura DPi DPi,1,14:31:02.970,D. Cameron,14:32:07.974,D. Cameron,1:05.004,1:05.004,20_Pit Stops Time Cards_Race.PDF,1,2
2021,18_Long Beach Street Circuit,Long Beach Street Circuit,long-beach-street-circuit,2021-09-25,202109251405_Race,60,1 O. Jarvis H. Tincknell 1:15.215 1:15.215 | Meyer Shank Racing w/Curb-Agajanian | Acura DPi DPi,2,15:04:15.807,D. Cameron,15:05:24.098,O. Pla,1:08.291,2:13.295,20_Pit Stops Time Cards_Race.PDF,1,2
2021,18_Long Beach Street Circuit,Long Beach Street Circuit,long-beach-street-circuit,2021-09-25,202109251405_Race,63,2 D. Cameron O. Pla 1:08.291 2:13.295 | Scuderia Corsa | Ferrari 488 GT3 GTD,1,14:42:40.072,D. Mancinelli,14:43:47.289,C. Braun,1:07.217,1:07.217,20_Pit Stops Time Cards_Race.PDF,1,2
2021,18_Long Beach Street Circuit,Long Beach Street Circuit,long-beach-street-circuit,2021-09-25,202109251405_Race,63,2 D. Cameron O. Pla 1:08.291 2:13.295 | Scuderia Corsa | Ferrari 488 GT3 GTD,2,15:43:22.360,C. Braun,15:44:13.069,C. Braun,50.709,1:57.926,20_Pit Stops Time Cards_Race.PDF,1,2
2021,18_Long Beach Street Circuit,Long Beach Street Circuit,long-beach-street-circuit,2021-09-25,202109251405_Race,66,2 C. Braun C. Braun 50.709 1:57.926 | Gradient Racing | Acura NSX GT3 GTD,1,14:41:24.320,T. Bechtolsheimer,14:42:38.253,M. Miller,1:13.933,1:13.933,20_Pit Stops Time Cards_Race.PDF,1,2
2021,18_Long Beach Street Circuit,Long Beach Street Circuit,long-beach-street-circuit,2021-09-25,202109251405_Race,76,1 T. Bechtolsheimer M. Miller 1:13.933 1:13.933 | Compass Racing | Acura NSX GT3 GTD,1,14:44:38.075,M. McMurry,14:46:04.076,M. Farnbacher,1:26.001,1:26.001,20_Pit Stops Time Cards_Race.PDF,1,2
2021,18_Long Beach Street Circuit,Long Beach Street Circuit,long-beach-street-circuit,2021-09-25,202109251405_Race,79,1 M. McMurry M. Farnbacher 1:26.001 1:26.001 | WeatherTech Racing | Porsche 911 RSR - 19 GTLM,1,14:45:13.548,C. MacNeil,14:46:21.975,M. Jaminet,1:08.427,1:08.427,20_Pit Stops Time Cards_Race.PDF,1,2
2021,18_Long Beach Street Circuit,Long Beach Street Circuit,long-beach-street-circuit,2021-09-25,202109251405_Race,88,1 C. MacNeil M. Jaminet 1:08.427 1:08.427 | Team Hardpoint | Porsche 911 GT3R GTD,1,14:41:43.862,R. Ferriol,14:43:05.023,K. Legge,1:21.161,1:21.161,20_Pit Stops Time Cards_Race.PDF,1,2
2021,18_Long Beach Street Circuit,Long Beach Street Circuit,long-beach-street-circuit,2021-09-25,202109251405_Race,96,1 R. Ferriol K. Legge 1:21.161 1:21.161 | Turner Motorsport | BMW M6 GT3 GTD,1,14:41:57.011,R. Foley,14:44:59.677,B. Auberlen,3:02.666,3:02.666,20_Pit Stops Time Cards_Race.PDF,1,2
2021,18_Long Beach Street Circuit,Long Beach Street Circuit,long-beach-street-circuit,2021-09-25,202109251405_Race,96,1 R. Ferriol K. Legge 1:21.161 1:21.161 | Turner Motorsport | BMW M6 GT3 GTD,2,14:53:27.559,B. Auberlen,14:54:10.317,B. Auberlen,42.758,3:45.424,20_Pit Stops Time Cards_Race.PDF,1,2
