year,event_code,event_name,track_slug,race_date,session_directory,position,class,car_number,team,vehicle,driver,fastest_lap_time,driver_lap_number,driver_total_laps,gap_to_fastest,interval,speed_mph,source_report,source_page
2024,17_Tire Rack.com Battle On The Bricks,Tire Rack.com Battle On The Bricks,tire-rack-com-battle-on-the-bricks,2024-09-22,202409221230_Race,1,GTP,5,Proton Competition Mustang Sampling,Porsche 963,Gianmaria Bruni,1:16.229,112,151,,,115.184,06_Fastest Lap By Driver_Race.PDF,1
2024,17_Tire Rack.com Battle On The Bricks,Tire Rack.com Battle On The Bricks,tire-rack-com-battle-on-the-bricks,2024-09-22,202409221230_Race,2,GTP,10,Wayne Taylor Racing with Andretti,Acura ARX-06,Filipe Albuquerque,1:16.464,40,82,0.235,0.235,114.830,06_Fastest Lap By Driver_Race.PDF,1
2024,17_Tire Rack.com Battle On The Bricks,Tire Rack.com Battle On The Bricks,tire-rack-com-battle-on-the-bricks,2024-09-22,202409221230_Race,3,GTP,24,BMW M Team RLL,BMW M Hybrid V8,Philipp Eng,1:16.630,102,143,0.401,0.166,114.581,06_Fastest Lap By Driver_Race.PDF,1
2024,17_Tire Rack.com Battle On The Bricks,Tire Rack.com Battle On The Bricks,tire-rack-com-battle-on-the-bricks,2024-09-22,202409221230_Race,4,GTP,6,Porsche Penske Motorsport,Porsche 963,Mathieu Jaminet,1:16.662,104,142,0.433,0.032,114.533,06_Fastest Lap By Driver_Race.PDF,1
2024,17_Tire Rack.com Battle On The Bricks,Tire Rack.com Battle On The Bricks,tire-rack-com-battle-on-the-bricks,2024-09-22,202409221230_Race,5,GTP,85,JDC-Miller MotorSports,Porsche 963,Phil Hanson,1:16.701,58,98,0.472,0.039,114.475,06_Fastest Lap By Driver_Race.PDF,1
2024,17_Tire Rack.com Battle On The Bricks,Tire Rack.com Battle On The Bricks,tire-rack-com-battle-on-the-bricks,2024-09-22,202409221230_Race,6,GTP,25,BMW M Team RLL,BMW M Hybrid V8,Connor De Phillippi,1:16.872,102,141,0.643,0.171,114.220,06_Fastest Lap By Driver_Race.PDF,1
2024,17_Tire Rack.com Battle On The Bricks,Tire Rack.com Battle On The Bricks,tire-rack-com-battle-on-the-bricks,2024-09-22,202409221230_Race,7,GTP,01,Cadillac Racing,Cadillac V-Series.R,Renger van der Zande,1:16.885,57,82,0.656,0.013,114.201,06_Fastest Lap By Driver_Race.PDF,1
2024,17_Tire Rack.com Battle On The Bricks,Tire Rack.com Battle On The Bricks,tire-rack-com-battle-on-the-bricks,2024-09-22,202409221230_Race,8,GTP,10,Wayne Taylor Racing with Andretti,Acura ARX-06,Ricky Taylor,1:16.921,98,137,0.692,0.036,114.147,06_Fastest Lap By Driver_Race.PDF,1
2024,17_Tire Rack.com Battle On The Bricks,Tire Rack.com Battle On The Bricks,tire-rack-com-battle-on-the-bricks,2024-09-22,202409221230_Race,9,GTP,40,Wayne Taylor Racing with Andretti,Acura ARX-06,Louis Deletraz,1:16.923,39,126,0.694,0.002,114.145,06_Fastest Lap By Driver_Race.PDF,1
2024,17_Tire Rack.com Battle On The Bricks,Tire Rack.com Battle On The Bricks,tire-rack-com-battle-on-the-bricks,2024-09-22,202409221230_Race,10,GTP,6,Porsche Penske Motorsport,Porsche 963,Nick Tandy,1:16.988,51,77,0.759,0.065,114.048,06_Fastest Lap By Driver_Race.PDF,1
2024,17_Tire Rack.com Battle On The Bricks,Tire Rack.com Battle On The Bricks,tire-rack-com-battle-on-the-bricks,2024-09-22,202409221230_Race,11,GTP,5,Proton Competition Mustang Sampling,Porsche 963,Alessio Picariello,1:16.996,30,43,0.767,0.008,114.036,06_Fastest Lap By Driver_Race.PDF,1
2024,17_Tire Rack.com Battle On The Bricks,Tire Rack.com Battle On The Bricks,tire-rack-com-battle-on-the-bricks,2024-09-22,202409221230_Race,12,GTP,25,BMW M Team RLL,BMW M Hybrid V8,Nick Yelloly,1:17.076,59,78,0.847,0.080,113.918,06_Fastest Lap By Driver_Race.PDF,1
2024,17_Tire Rack.com Battle On The Bricks,Tire Rack.com Battle On The Bricks,tire-rack-com-battle-on-the-bricks,2024-09-22,202409221230_Race,13,GTP,40,Wayne Taylor Racing with Andretti,Acura ARX-06,Jordan Taylor,1:17.094,89,93,0.865,0.018,113.891,06_Fastest Lap By Driver_Race.PDF,1
2024,17_Tire Rack.com Battle On The Bricks,Tire Rack.com Battle On The Bricks,tire-rack-com-battle-on-the-bricks,2024-09-22,202409221230_Race,14,GTP,31,Whelen Cadillac Racing,Cadillac V-Series.R,Jack Aitken,1:17.249,11,34,1.020,0.155,113.663,06_Fastest Lap By Driver_Race.PDF,1
2024,17_Tire Rack.com Battle On The Bricks,Tire Rack.com Battle On The Bricks,tire-rack-com-battle-on-the-bricks,2024-09-22,202409221230_Race,15,GTP,01,Cadillac Racing,Cadillac V-Series.R,Sebastien Bourdais,1:17.260,96,134,1.031,0.011,113.647,06_Fastest Lap By Driver_Race.PDF,1
2024,17_Tire Rack.com Battle On The Bricks,Tire Rack.com Battle On The Bricks,tire-rack-com-battle-on-the-bricks,2024-09-22,202409221230_Race,16,GTP,7,Porsche Penske Motorsport,Porsche 963,Dane Cameron,1:17.295,51,79,1.066,0.035,113.595,06_Fastest Lap By Driver_Race.PDF,1
2024,17_Tire Rack.com Battle On The Bricks,Tire Rack.com Battle On The Bricks,tire-rack-com-battle-on-the-bricks,2024-09-22,202409221230_Race,17,GTP,7,Porsche Penske Motorsport,Porsche 963,Felipe Nasr,1:17.309,3,133,1.080,0.014,113.575,06_Fastest Lap By Driver_Race.PDF,1
2024,17_Tire Rack.com Battle On The Bricks,Tire Rack.com Battle On The Bricks,tire-rack-com-battle-on-the-bricks,2024-09-22,202409221230_Race,18,GTP,85,JDC-Miller MotorSports,Porsche 963,Tijmen van der Helm,1:17.411,5,68,1.182,0.102,113.425,06_Fastest Lap By Driver_Race.PDF,1
2024,17_Tire Rack.com Battle On The Bricks,Tire Rack.com Battle On The Bricks,tire-rack-com-battle-on-the-bricks,2024-09-22,202409221230_Race,19,GTP,24,BMW M Team RLL,BMW M Hybrid V8,Jesse Krohn,1:17.415,42,76,1.186,0.004,113.419,06_Fastest Lap By Driver_Race.PDF,1
2024,17_Tire Rack.com Battle On The Bricks,Tire Rack.com Battle On The Bricks,tire-rack-com-battle-on-the-bricks,2024-09-22,202409221230_Race,20,GTP,63,Lamborghini Iron Lynx,Lamborghini SC63,Andrea Caldarelli,1:17.430,8,27,1.201,0.015,113.397,06_Fastest Lap By Driver_Race.PDF,1
2024,17_Tire Rack.com Battle On The Bricks,Tire Rack.com Battle On The Bricks,tire-rack-com-battle-on-the-bricks,2024-09-22,202409221230_Race,21,LMP2,11,TDS Racing,ORECA LMP2 07,Mikkel Jensen,1:17.498,13,97,1.269,0.068,113.298,06_Fastest Lap By Driver_Race.PDF,1
2024,17_Tire Rack.com Battle On The Bricks,Tire Rack.com Battle On The Bricks,tire-rack-com-battle-on-the-bricks,2024-09-22,202409221230_Race,22,GTP,63,Lamborghini Iron Lynx,Lamborghini SC63,Romain Grosjean,1:17.632,5,74,1.403,0.134,113.102,06_Fastest Lap By Driver_Race.PDF,1
2024,17_Tire Rack.com Battle On The Bricks,Tire Rack.com Battle On The Bricks,tire-rack-com-battle-on-the-bricks,2024-09-22,202409221230_Race,23,GTP,63,Lamborghini Iron Lynx,Lamborghini SC63,Matteo Cairoli,1:17.708,38,51,1.479,0.076,112.991,06_Fastest Lap By Driver_Race.PDF,1
2024,17_Tire Rack.com Battle On The Bricks,Tire Rack.com Battle On The Bricks,tire-rack-com-battle-on-the-bricks,2024-09-22,202409221230_Race,24,LMP2,8,Tower Motorsports,ORECA LMP2 07,Charlie Eastwood,1:17.743,61,96,1.514,0.035,112.941,06_Fastest Lap By Driver_Race.PDF,1
2024,17_Tire Rack.com Battle On The Bricks,Tire Rack.com Battle On The Bricks,tire-rack-com-battle-on-the-bricks,2024-09-22,202409221230_Race,25,LMP2,74,Riley,ORECA LMP2 07,Felipe Fraga,1:17.797,26,111,1.568,0.054,112.862,06_Fastest Lap By Driver_Race.PDF,1
2024,17_Tire Rack.com Battle On The Bricks,Tire Rack.com Battle On The Bricks,tire-rack-com-battle-on-the-bricks,2024-09-22,202409221230_Race,26,LMP2,11,TDS Racing,ORECA LMP2 07,Hunter McElrea,1:18.083,62,70,1.854,0.286,112.449,06_Fastest Lap By Driver_Race.PDF,1
