year,event_code,event_name,track_slug,race_date,session_directory,car_number,class,team,vehicle,driver_1,driver_2,driver_3,driver_4,driver_5,metadata_text
2024,17_Tire Rack.com Battle On The Bricks,Tire Rack.com Battle On The Bricks,tire-rack-com-battle-on-the-bricks,2024-09-22,202409221230_Race,01,GTP,Cadillac Racing,Cadillac V-Series.R,Sebastien Bourdais,Renger van der Zande,,,,Cadillac Racing Cadillac V-Series.R | GTP | 1.Sebastien Bourdais | 2.Renger van der Zande
2024,17_Tire Rack.com Battle On The Bricks,Tire Rack.com Battle On The Bricks,tire-rack-com-battle-on-the-bricks,2024-09-22,202409221230_Race,1,GTD PRO,Paul Miller Racing,BMW M4 GT3,Neil Verhagen,Madison Snow,Bryan Sellers,,,Paul Miller Racing BMW M4 GT3 | GTDPRO | 1.Neil Verhagen 3.Bryan Sellers | 2.Madison Snow
2024,17_Tire Rack.com Battle On The Bricks,Tire Rack.com Battle On The Bricks,tire-rack-com-battle-on-the-bricks,2024-09-22,202409221230_Race,2,LMP2,United Autosports USA,ORECA 07,Nico Pino,Ben Hanley,Ben Keating,,,United Autosports USA ORECA LMP2 07 | LMP2 | 1.Nico Pino 3.Ben Keating | 2.Ben Hanley
2024,17_Tire Rack.com Battle On The Bricks,Tire Rack.com Battle On The Bricks,tire-rack-com-battle-on-the-bricks,2024-09-22,202409221230_Race,3,GTD PRO,Corvette Racing by Pratt Miller Chevrolet Motorsports,Corvette Z06 GT3.R,Alexander Sims,Antonio Garcia,,,,Corvette Racing by Pratt Miller Chevrolet Corvette Z06 GT3.R | Motorsports GTDPRO | 1.Alexander Sims | 2.Antonio Garcia
2024,17_Tire Rack.com Battle On The Bricks,Tire Rack.com Battle On The Bricks,tire-rack-com-battle-on-the-bricks,2024-09-22,202409221230_Race,4,GTD PRO,Corvette Racing by Pratt Miller Chevrolet Motorsports,Corvette Z06 GT3.R,Nicky Catsburg,Tommy Milner,,,,Corvette Racing by Pratt Miller Chevrolet Corvette Z06 GT3.R | Motorsports GTDPRO | 1.Nicky Catsburg | 2.Tommy Milner
2024,17_Tire Rack.com Battle On The Bricks,Tire Rack.com Battle On The Bricks,tire-rack-com-battle-on-the-bricks,2024-09-22,202409221230_Race,5,GTP,Proton Competition Mustang Sampling,Porsche 963,Alessio Picariello,Bent Viscaal,Gianmaria Bruni,,,Proton Competition Mustang Porsche 963 | Sampling GTP | 1.Alessio Picariello 3.Gianmaria Bruni | 2.Bent Viscaal
2024,17_Tire Rack.com Battle On The Bricks,Tire Rack.com Battle On The Bricks,tire-rack-com-battle-on-the-bricks,2024-09-22,202409221230_Race,6,GTP,Porsche Penske Motorsport,Porsche 963,Mathieu Jaminet,Nick Tandy,,,,Porsche Penske Motorsport Porsche 963 | GTP | 1.Mathieu Jaminet | 2.Nick Tandy
2024,17_Tire Rack.com Battle On The Bricks,Tire Rack.com Battle On The Bricks,tire-rack-com-battle-on-the-bricks,2024-09-22,202409221230_Race,7,GTP,Porsche Penske Motorsport,Porsche 963,Felipe Nasr,Dane Cameron,,,,Porsche Penske Motorsport Porsche 963 | GTP | 1.Felipe Nasr | 2.Dane Cameron
2024,17_Tire Rack.com Battle On The Bricks,Tire Rack.com Battle On The Bricks,tire-rack-com-battle-on-the-bricks,2024-09-22,202409221230_Race,8,LMP2,Tower Motorsports,ORECA 07,Michael Dinan,Charlie Eastwood,John Farano,,,Tower Motorsports ORECA LMP2 07 | LMP2 | 1.Michael Dinan 3.John Farano | 2.Charlie Eastwood
2024,17_Tire Rack.com Battle On The Bricks,Tire Rack.com Battle On The Bricks,tire-rack-com-battle-on-the-bricks,2024-09-22,202409221230_Race,9,GTD PRO,Pfaff Motorsports McLaren,720S GT3 EVO,Oliver Jarvis,Marvin Kirchhöfer,,,,Pfaff Motorsports McLaren 720S GT3 EVO | GTDPRO | 1.Oliver Jarvis | 2.Marvin Kirchhöfer
2024,17_Tire Rack.com Battle On The Bricks,Tire Rack.com Battle On The Bricks,tire-rack-com-battle-on-the-bricks,2024-09-22,202409221230_Race,10,GTP,Wayne Taylor Racing with Andretti,Acura ARX-06,Filipe Albuquerque,Ricky Taylor,,,,Wayne Taylor Racing with Andretti Acura ARX-06 | GTP | 1.Filipe Albuquerque | 2.Ricky Taylor
2024,17_Tire Rack.com Battle On The Bricks,Tire Rack.com Battle On The Bricks,tire-rack-com-battle-on-the-bricks,2024-09-22,202409221230_Race,11,LMP2,TDS Racing,ORECA 07,Hunter McElrea,Mikkel Jensen,Steven Thomas,,,TDS Racing ORECA LMP2 07 | LMP2 | 1.Hunter McElrea 3.Steven Thomas | 2.Mikkel Jensen | Page 20 / 93
2024,17_Tire Rack.com Battle On The Bricks,Tire Rack.com Battle On The Bricks,tire-rack-com-battle-on-the-bricks,2024-09-22,202409221230_Race,12,GTD,VasserSullivan,Lexus RC F GT3,Aaron Telitz,Parker Thompson,Frankie Montecalvo,,,VasserSullivan Lexus RC F GT3 | GTD | 1.Aaron Telitz 3.Frankie Montecalvo | 2.Parker Thompson
2024,17_Tire Rack.com Battle On The Bricks,Tire Rack.com Battle On The Bricks,tire-rack-com-battle-on-the-bricks,2024-09-22,202409221230_Race,13,GTD,AWA Chevrolet,Corvette Z06 GT3.R,Lars Kern,Matthew Bell,Orey Fidani,,,AWA Chevrolet Corvette Z06 GT3.R | GTD | 1.Lars Kern 3.Orey Fidani | 2.Matthew Bell
2024,17_Tire Rack.com Battle On The Bricks,Tire Rack.com Battle On The Bricks,tire-rack-com-battle-on-the-bricks,2024-09-22,202409221230_Race,14,GTD PRO,VasserSullivan,Lexus RC F GT3,Ben Barnicoat,Jack Hawksworth,,,,VasserSullivan Lexus RC F GT3 | GTDPRO | 1.Ben Barnicoat | 2.Jack Hawksworth
2024,17_Tire Rack.com Battle On The Bricks,Tire Rack.com Battle On The Bricks,tire-rack-com-battle-on-the-bricks,2024-09-22,202409221230_Race,18,LMP2,Era Motorsport,ORECA 07,Connor Zilisch,Ryan Dalziel,Dwight Merriman,,,Era Motorsport ORECA LMP2 07 | LMP2 | 1.Connor Zilisch 3.Dwight Merriman | 2.Ryan Dalziel
2024,17_Tire Rack.com Battle On The Bricks,Tire Rack.com Battle On The Bricks,tire-rack-com-battle-on-the-bricks,2024-09-22,202409221230_Race,19,GTD PRO,Iron Lynx Lamborghini,Huracan GT3 EVO2,Luca Engstler,Maximilian Paul,,,,Iron Lynx Lamborghini Huracan GT3 EVO2 | GTDPRO | 1.Luca Engstler | 2.Maximilian Paul
2024,17_Tire Rack.com Battle On The Bricks,Tire Rack.com Battle On The Bricks,tire-rack-com-battle-on-the-bricks,2024-09-22,202409221230_Race,20,LMP2,MDK by High Class Racing,ORECA 07,Scott Huffaker,Seth Lucas,Dennis Andersen,,,MDK by High Class Racing ORECA LMP2 07 | LMP2 | 1.Scott Huffaker 3.Dennis Andersen | 2.Seth Lucas
2024,17_Tire Rack.com Battle On The Bricks,Tire Rack.com Battle On The Bricks,tire-rack-com-battle-on-the-bricks,2024-09-22,202409221230_Race,21,GTD,AF Corse,Ferrari 296 GT3,Miguel Molina,Francois Heriau,Simon Mann,,,AF Corse Ferrari 296 GT3 | GTD | 1.Miguel Molina 3.Simon Mann | 2.Francois Heriau
2024,17_Tire Rack.com Battle On The Bricks,Tire Rack.com Battle On The Bricks,tire-rack-com-battle-on-the-bricks,2024-09-22,202409221230_Race,22,LMP2,United Autosports USA,ORECA 07,Bijoy Garg,Paul Di Resta,Daniel Goldburg,,,United Autosports USA ORECA LMP2 07 | LMP2 | 1.Bijoy Garg 3.Daniel Goldburg | 2.Paul Di Resta
