year,event_code,event_name,track_slug,race_date,session_directory,sequence,flag,clock_time,session_elapsed,session_elapsed_ms,flag_time,flag_time_ms,cumulative_flag_time,cumulative_flag_time_ms,lap,source_report,source_page
2022,10_Belle Isle Street Course,Belle Isle Street Course,belle-isle-street-course,2022-06-04,202206041510_Race,1,GREEN FLAG,15:10:46.153,-,,1:40:45.971,6045971,1:40:45.971,6045971,1,25_FlagsAnalysis_Race.PDF,1
2022,10_Belle Isle Street Course,Belle Isle Street Course,belle-isle-street-course,2022-06-04,202206041510_Race,2,CHEQUERED FLAG,16:51:32.125,1:40:45.971,6045971,-,,-,,73,25_FlagsAnalysis_Race.PDF,1
