year,event_code,event_name,track_slug,race_date,session_directory,position,class,car_number,team,vehicle,driver,fastest_lap_time,driver_lap_number,driver_total_laps,gap_to_fastest,interval,speed_mph,source_report,source_page
2026,16_Road America,Road America,road-america,2026-08-02,202608021040_Race,1,GTP,24,BMW M Team WRT,BMW M Hybrid V8,Sheldon van der Linde,1:52.124,31,64,,,129.970,06_Fastest Lap By Driver_Race.PDF,1
2026,16_Road America,Road America,road-america,2026-08-02,202608021040_Race,2,GTP,25,BMW M Team WRT,BMW M Hybrid V8,Marco Wittmann,1:52.373,25,74,0.249,0.249,129.682,06_Fastest Lap By Driver_Race.PDF,1
2026,16_Road America,Road America,road-america,2026-08-02,202608021040_Race,3,GTP,24,BMW M Team WRT,BMW M Hybrid V8,Dries Vanthoor,1:52.568,38,51,0.444,0.195,129.457,06_Fastest Lap By Driver_Race.PDF,1
2026,16_Road America,Road America,road-america,2026-08-02,202608021040_Race,4,GTP,93,Acura Meyer Shank Racing w/Curb Agajanian,Acura ARX-06,Nick Yelloly,1:52.683,41,60,0.559,0.115,129.325,06_Fastest Lap By Driver_Race.PDF,1
2026,16_Road America,Road America,road-america,2026-08-02,202608021040_Race,5,GTP,93,Acura Meyer Shank Racing w/Curb Agajanian,Acura ARX-06,Renger van der Zande,1:52.725,20,91,0.601,0.042,129.277,06_Fastest Lap By Driver_Race.PDF,1
2026,16_Road America,Road America,road-america,2026-08-02,202608021040_Race,6,GTP,60,Acura Meyer Shank Racing w/Curb Agajanian,Acura ARX-06,Tom Blomqvist,1:52.785,58,81,0.661,0.060,129.208,06_Fastest Lap By Driver_Race.PDF,1
2026,16_Road America,Road America,road-america,2026-08-02,202608021040_Race,7,GTP,40,Cadillac Wayne Taylor Racing,Cadillac V-Series.R,Louis Deletraz,1:52.801,61,88,0.677,0.016,129.190,06_Fastest Lap By Driver_Race.PDF,1
2026,16_Road America,Road America,road-america,2026-08-02,202608021040_Race,8,GTP,10,Cadillac Wayne Taylor Racing,Cadillac V-Series.R,Ricky Taylor,1:52.939,44,64,0.815,0.138,129.032,06_Fastest Lap By Driver_Race.PDF,1
2026,16_Road America,Road America,road-america,2026-08-02,202608021040_Race,9,GTP,25,BMW M Team WRT,BMW M Hybrid V8,Philipp Eng,1:52.940,15,75,0.816,0.001,129.031,06_Fastest Lap By Driver_Race.PDF,1
2026,16_Road America,Road America,road-america,2026-08-02,202608021040_Race,10,GTP,31,Cadillac Whelen,Cadillac V-Series.R,Jack Aitken,1:52.952,31,61,0.828,0.012,129.017,06_Fastest Lap By Driver_Race.PDF,1
2026,16_Road America,Road America,road-america,2026-08-02,202608021040_Race,11,GTP,7,Porsche Penske Motorsport,Porsche 963,Julien Andlauer,1:52.967,28,62,0.843,0.015,129.000,06_Fastest Lap By Driver_Race.PDF,1
2026,16_Road America,Road America,road-america,2026-08-02,202608021040_Race,12,GTP,6,Porsche Penske Motorsport,Porsche 963,Kevin Estre,1:53.065,28,76,0.941,0.098,128.888,06_Fastest Lap By Driver_Race.PDF,1
2026,16_Road America,Road America,road-america,2026-08-02,202608021040_Race,13,GTP,40,Cadillac Wayne Taylor Racing,Cadillac V-Series.R,Jordan Taylor,1:53.148,43,63,1.024,0.083,128.793,06_Fastest Lap By Driver_Race.PDF,1
2026,16_Road America,Road America,road-america,2026-08-02,202608021040_Race,14,GTP,10,Cadillac Wayne Taylor Racing,Cadillac V-Series.R,Filipe Albuquerque,1:53.176,53,87,1.052,0.028,128.761,06_Fastest Lap By Driver_Race.PDF,1
2026,16_Road America,Road America,road-america,2026-08-02,202608021040_Race,15,GTP,60,Acura Meyer Shank Racing w/Curb Agajanian,Acura ARX-06,Colin Braun,1:53.213,56,64,1.089,0.037,128.719,06_Fastest Lap By Driver_Race.PDF,1
2026,16_Road America,Road America,road-america,2026-08-02,202608021040_Race,16,GTP,31,Cadillac Whelen,Cadillac V-Series.R,Frederik Vesti,1:53.328,37,48,1.204,0.115,128.589,06_Fastest Lap By Driver_Race.PDF,1
2026,16_Road America,Road America,road-america,2026-08-02,202608021040_Race,17,GTP,23,ASTON MARTIN THOR Team,Aston Martin Valkyrie,Ross Gunn,1:53.444,33,91,1.320,0.116,128.457,06_Fastest Lap By Driver_Race.PDF,1
2026,16_Road America,Road America,road-america,2026-08-02,202608021040_Race,18,GTP,31,Cadillac Whelen,Cadillac V-Series.R,Earl Bamber,1:53.502,7,39,1.378,0.058,128.392,06_Fastest Lap By Driver_Race.PDF,1
2026,16_Road America,Road America,road-america,2026-08-02,202608021040_Race,19,GTP,5,JDC-Miller MotorSports,Porsche 963,Kaylen Frederick,1:53.585,34,45,1.461,0.083,128.298,06_Fastest Lap By Driver_Race.PDF,1
2026,16_Road America,Road America,road-america,2026-08-02,202608021040_Race,20,GTP,23,ASTON MARTIN THOR Team,Aston Martin Valkyrie,Roman De Angelis,1:53.587,9,60,1.463,0.002,128.296,06_Fastest Lap By Driver_Race.PDF,1
2026,16_Road America,Road America,road-america,2026-08-02,202608021040_Race,21,GTP,7,Porsche Penske Motorsport,Porsche 963,Felipe Nasr,1:53.638,6,87,1.514,0.051,128.238,06_Fastest Lap By Driver_Race.PDF,1
2026,16_Road America,Road America,road-america,2026-08-02,202608021040_Race,22,GTP,6,Porsche Penske Motorsport,Porsche 963,Laurens Vanthoor,1:53.646,5,72,1.522,0.008,128.229,06_Fastest Lap By Driver_Race.PDF,1
2026,16_Road America,Road America,road-america,2026-08-02,202608021040_Race,23,GTP,5,JDC-Miller MotorSports,Porsche 963,Tijmen van der Helm,1:53.746,28,60,1.622,0.100,128.116,06_Fastest Lap By Driver_Race.PDF,1
2026,16_Road America,Road America,road-america,2026-08-02,202608021040_Race,24,GTP,5,JDC-Miller MotorSports,Porsche 963,Laurin Heinrich,1:54.174,40,46,2.050,0.428,127.636,06_Fastest Lap By Driver_Race.PDF,1
2026,16_Road America,Road America,road-america,2026-08-02,202608021040_Race,25,LMP2,43,Inter Europol Competition,ORECA LMP2 07,Tom Dillmann,1:54.778,62,68,2.654,0.604,126.964,06_Fastest Lap By Driver_Race.PDF,1
2026,16_Road America,Road America,road-america,2026-08-02,202608021040_Race,26,LMP2,04,Crowdstrike Racing by APR,ORECA LMP2 07,Alex Quinn,1:55.200,41,47,3.076,0.422,126.499,06_Fastest Lap By Driver_Race.PDF,1
2026,16_Road America,Road America,road-america,2026-08-02,202608021040_Race,27,LMP2,04,Crowdstrike Racing by APR,ORECA LMP2 07,Toby Sowery,1:55.213,32,64,3.089,0.013,126.485,06_Fastest Lap By Driver_Race.PDF,1
