year,event_code,event_name,track_slug,race_date,session_directory,position,class_position,car_number,class,category_marker,drivers,team,vehicle,laps,total_time,gap_to_leader,interval,status,best_lap_number,best_lap_time,best_lap_speed_mph,source_report,source_page
2026,16_Road America,Road America,road-america,2026-08-02,202608021040_Race,1,1,10,GTP,,R. Taylor / F. Albuquerque,Cadillac Wayne Taylor Racing,Cadillac V-Series.R,151,6:00:45.052,-,,,88,1:52.939,129.032,03_Results_Race_Official.PDF,1
2026,16_Road America,Road America,road-america,2026-08-02,202608021040_Race,2,2,5,GTP,,T. van der Helm / L. Heinrich K. Frederick,JDC-Miller MotorSports,Porsche 963,151,6:00:47.012,1.960,1.960,,34,1:53.585,128.298,03_Results_Race_Official.PDF,1
2026,16_Road America,Road America,road-america,2026-08-02,202608021040_Race,3,3,40,GTP,,J. Taylor / L. Deletraz,Cadillac Wayne Taylor Racing,Cadillac V-Series.R,151,6:00:47.893,2.841,0.881,,124,1:52.801,129.190,03_Results_Race_Official.PDF,1
2026,16_Road America,Road America,road-america,2026-08-02,202608021040_Race,4,4,93,GTP,,R. van der Zande / N. Yelloly,Acura Meyer Shank Racing w/Curb Agajanian,Acura ARX-06,151,6:00:48.246,3.194,0.353,,89,1:52.683,129.325,03_Results_Race_Official.PDF,1
2026,16_Road America,Road America,road-america,2026-08-02,202608021040_Race,5,5,23,GTP,,R. Gunn / R. De Angelis,ASTON MARTIN THOR Team,Aston Martin Valkyrie,151,6:01:30.589,45.537,42.343,,33,1:53.444,128.457,03_Results_Race_Official.PDF,1
2026,16_Road America,Road America,road-america,2026-08-02,202608021040_Race,6,6,7,GTP,,F. Nasr / J. Andlauer,Porsche Penske Motorsport,Porsche 963,149,6:00:48.077,2 Laps,2,,70,1:52.967,129.000,03_Results_Race_Official.PDF,1
2026,16_Road America,Road America,road-america,2026-08-02,202608021040_Race,7,7,25,GTP,,P. Eng / M. Wittmann,BMW M Team WRT,BMW M Hybrid V8,149,6:00:48.593,2 Laps,0.516,,25,1:52.373,129.682,03_Results_Race_Official.PDF,1
2026,16_Road America,Road America,road-america,2026-08-02,202608021040_Race,8,1,43,LMP2,,J. Clarke / B. Garg / T. Dillmann,Inter Europol Competition,ORECA LMP2 07,149,6:00:49.344,2 Laps,0.751,,143,1:54.778,126.964,03_Results_Race_Official.PDF,1
2026,16_Road America,Road America,road-america,2026-08-02,202608021040_Race,9,2,04,LMP2,,G. Kurtz / A. Quinn / T. Sowery,Crowdstrike Racing by APR,ORECA LMP2 07,149,6:00:49.828,2 Laps,0.484,,143,1:55.200,126.499,03_Results_Race_Official.PDF,1
2026,16_Road America,Road America,road-america,2026-08-02,202608021040_Race,10,3,11,LMP2,,T. Lutke / M. Beche / D. Hansson,TDS Racing,ORECA LMP2 07,149,6:00:51.158,2 Laps,1.330,,116,1:55.838,125.802,03_Results_Race_Official.PDF,1
