year,event_code,event_name,track_slug,race_date,session_directory,car_number,car_metadata,stint_number,driver,start_time,end_time,segment_type,segment_time,cumulative_track_time,cumulative_driver_time,source_report,source_page,source_column
2026,16_Road America,Road America,road-america,2026-08-02,202608021040_Race,1,Paul Miller Racing | BMW M4 GT3 EVO GTDPRO,1,N. Verhagen,10:40:44,11:25:41,TRACK,44:56.454,44:56.454,44:56.454,20_Drive Time_Race.PDF,1,1
2026,16_Road America,Road America,road-america,2026-08-02,202608021040_Race,1,Paul Miller Racing | BMW M4 GT3 EVO GTDPRO,,N. Verhagen,11:25:41,11:26:41,PIT,1:00.227,44:56.454,45:56.681,20_Drive Time_Race.PDF,1,1
2026,16_Road America,Road America,road-america,2026-08-02,202608021040_Race,1,Paul Miller Racing | BMW M4 GT3 EVO GTDPRO,2,N. Verhagen,11:26:41,12:37:23,TRACK,1:10:41.905,1:55:38.359,1:56:38.586,20_Drive Time_Race.PDF,1,1
2026,16_Road America,Road America,road-america,2026-08-02,202608021040_Race,1,Paul Miller Racing | BMW M4 GT3 EVO GTDPRO,,,12:37:23,12:38:45,PIT,1:22.456,,1:22.456,20_Drive Time_Race.PDF,1,1
2026,16_Road America,Road America,road-america,2026-08-02,202608021040_Race,1,Paul Miller Racing | BMW M4 GT3 EVO GTDPRO,3,C. De Phillippi,12:38:45,13:36:53,TRACK,58:07.277,58:07.277,58:07.277,20_Drive Time_Race.PDF,1,1
2026,16_Road America,Road America,road-america,2026-08-02,202608021040_Race,1,Paul Miller Racing | BMW M4 GT3 EVO GTDPRO,,C. De Phillippi,13:36:53,14:03:38,PIT,26:45.964,58:07.277,1:24:53.241,20_Drive Time_Race.PDF,1,1
2026,16_Road America,Road America,road-america,2026-08-02,202608021040_Race,1,Paul Miller Racing | BMW M4 GT3 EVO GTDPRO,4,C. De Phillippi,14:03:38,14:52:35,TRACK,48:56.913,1:47:04.190,2:13:50.154,20_Drive Time_Race.PDF,1,1
2026,16_Road America,Road America,road-america,2026-08-02,202608021040_Race,1,Paul Miller Racing | BMW M4 GT3 EVO GTDPRO,,,14:52:35,14:53:48,PIT,1:12.832,,2:35.288,20_Drive Time_Race.PDF,1,1
2026,16_Road America,Road America,road-america,2026-08-02,202608021040_Race,1,Paul Miller Racing | BMW M4 GT3 EVO GTDPRO,5,N. Verhagen,14:53:48,15:42:53,TRACK,49:04.455,2:44:42.814,2:45:43.041,20_Drive Time_Race.PDF,1,1
2026,16_Road America,Road America,road-america,2026-08-02,202608021040_Race,1,Paul Miller Racing | BMW M4 GT3 EVO GTDPRO,,,15:42:53,15:44:01,PIT,1:07.991,,3:43.279,20_Drive Time_Race.PDF,1,1
