year,event_code,event_name,track_slug,race_date,session_directory,position,class,car_number,team,vehicle,driver,fastest_lap_time,driver_lap_number,driver_total_laps,gap_to_fastest,interval,speed_mph,source_report,source_page
2017,17_Road America,Road America,road-america,2017-08-06,201708061335_Race,1,P,85,JDC-Miller Motorsports,ORECA LMP2,Stephen Simpson,1:54.095,23,52,,,127.725,07_ Driver Fastest Lap.PDF,1
2017,17_Road America,Road America,road-america,2017-08-06,201708061335_Race,2,P,52,PR1/Mathiasen Motorsports,Ligier LMP2,Olivier Pla,1:54.205,4,34,0.110,0.110,127.602,07_ Driver Fastest Lap.PDF,1
2017,17_Road America,Road America,road-america,2017-08-06,201708061335_Race,3,P,22,Tequila Patron ESM,Nissan DPi,Luis Felipe Derani,1:54.240,27,33,0.145,0.035,127.562,07_ Driver Fastest Lap.PDF,1
2017,17_Road America,Road America,road-america,2017-08-06,201708061335_Race,4,P,10,Konica Minolta Cadillac DPi-V.R,Cadillac DPi,Jordan Taylor,1:54.572,28,32,0.477,0.332,127.193,07_ Driver Fastest Lap.PDF,1
2017,17_Road America,Road America,road-america,2017-08-06,201708061335_Race,5,P,90,Visit Florida Racing,Ligier LMP2,Renger Van Der Zande,1:54.625,5,32,0.530,0.053,127.134,07_ Driver Fastest Lap.PDF,1
2017,17_Road America,Road America,road-america,2017-08-06,201708061335_Race,6,P,2,Tequila Patron ESM,Nissan DPi,Ryan Dalziel,1:54.661,32,34,0.566,0.036,127.094,07_ Driver Fastest Lap.PDF,1
2017,17_Road America,Road America,road-america,2017-08-06,201708061335_Race,7,P,31,Whelen Engineering Racing,Cadillac DPi,Dane Cameron,1:54.944,28,32,0.849,0.283,126.781,07_ Driver Fastest Lap.PDF,1
2017,17_Road America,Road America,road-america,2017-08-06,201708061335_Race,8,P,5,Mustang Sampling Racing,Cadillac DPi,Joao Barbosa,1:55.059,49,52,0.964,0.115,126.654,07_ Driver Fastest Lap.PDF,1
2017,17_Road America,Road America,road-america,2017-08-06,201708061335_Race,9,P,10,Konica Minolta Cadillac DPi-V.R,Cadillac DPi,Ricky Taylor,1:55.394,35,39,1.299,0.335,126.287,07_ Driver Fastest Lap.PDF,1
2017,17_Road America,Road America,road-america,2017-08-06,201708061335_Race,10,P,2,Tequila Patron ESM,Nissan DPi,Scott Sharp,1:55.582,35,37,1.487,0.188,126.081,07_ Driver Fastest Lap.PDF,1
2017,17_Road America,Road America,road-america,2017-08-06,201708061335_Race,11,P,52,PR1/Mathiasen Motorsports,Ligier LMP2,Jose Gutierrez,1:55.711,33,37,1.616,0.129,125.941,07_ Driver Fastest Lap.PDF,1
2017,17_Road America,Road America,road-america,2017-08-06,201708061335_Race,12,P,31,Whelen Engineering Racing,Cadillac DPi,Eric Curran,1:55.808,36,39,1.713,0.097,125.835,07_ Driver Fastest Lap.PDF,1
2017,17_Road America,Road America,road-america,2017-08-06,201708061335_Race,13,P,22,Tequila Patron ESM,Nissan DPi,Johannes van Overbeek,1:55.890,4,38,1.795,0.082,125.746,07_ Driver Fastest Lap.PDF,1
