year,event_code,event_name,track_slug,race_date,session_directory,car_number,class,team,vehicle,driver_1,driver_2,driver_3,driver_4,driver_5,metadata_text
2018,16_Road America,Road America,road-america,2018-08-05,201808051335_Race,2,DPi,Tequila Patron ESM,Nissan P,Scott Sharp,Ryan Dalziel,,,,Tequila Patron ESM Nissan DPi | P | 1.Scott Sharp | 2.Ryan Dalziel
2018,16_Road America,Road America,road-america,2018-08-05,201808051335_Race,3,GTLM,Corvette Racing,Chevrolet Corvette C7.R,Jan Magnussen,Antonio Garcia,,,,Corvette Racing Chevrolet Corvette C7.R | GTLM | 1.Jan Magnussen | 2.Antonio Garcia
2018,16_Road America,Road America,road-america,2018-08-05,201808051335_Race,4,GTLM,Corvette Racing,Chevrolet Corvette C7.R,Oliver Gavin,Tommy Milner,,,,Corvette Racing Chevrolet Corvette C7.R | GTLM | 1.Oliver Gavin | 2.Tommy Milner
2018,16_Road America,Road America,road-america,2018-08-05,201808051335_Race,5,DPi,Mustang Sampling Racing,Cadillac P,Filipe Albuquerque,Joao Barbosa,,,,Mustang Sampling Racing Cadillac DPi | P | 1.Filipe Albuquerque | 2.Joao Barbosa
2018,16_Road America,Road America,road-america,2018-08-05,201808051335_Race,6,DPi,Acura Team Penske,Acura P,Dane Cameron,Juan Pablo Montoya,,,,Acura Team Penske Acura DPi | P | 1.Dane Cameron | 2.Juan Pablo Montoya
2018,16_Road America,Road America,road-america,2018-08-05,201808051335_Race,7,DPi,Acura Team Penske,Acura P,Helio Castroneves,Ricky Taylor,,,,Acura Team Penske Acura DPi | P | 1.Helio Castroneves | 2.Ricky Taylor
2018,16_Road America,Road America,road-america,2018-08-05,201808051335_Race,10,DPi,Konica Minolta Cadillac DPi-V.R,Cadillac P,Renger Van Der Zande,Jordan Taylor,,,,Konica Minolta Cadillac DPi-V.R Cadillac DPi | P | 1.Renger Van Der Zande | 2.Jordan Taylor
2018,16_Road America,Road America,road-america,2018-08-05,201808051335_Race,14,GTD,3GT Racing,Lexus RC F GT3,Dominik Baumann,Kyle Marcelli,,,,3GT Racing Lexus RC F GT3 | GTD | 1.Dominik Baumann | 2.Kyle Marcelli
2018,16_Road America,Road America,road-america,2018-08-05,201808051335_Race,22,DPi,Tequila Patron ESM,Nissan P,Johannes van Overbeek,Pipo Derani,,,,Tequila Patron ESM Nissan DPi | P | 1.Johannes van Overbeek | 2.Pipo Derani
2018,16_Road America,Road America,road-america,2018-08-05,201808051335_Race,24,GTLM,BMW Team RLL,BMW M8 GTE,Jesse Krohn,John Edwards,,,,BMW Team RLL BMW M8 GTE | GTLM | 1.Jesse Krohn | 2.John Edwards
2018,16_Road America,Road America,road-america,2018-08-05,201808051335_Race,25,GTLM,BMW Team RLL,BMW M8 GTE,Alexander Sims,Connor De Phillippi,,,,BMW Team RLL BMW M8 GTE | GTLM | 1.Alexander Sims | 2.Connor De Phillippi
2018,16_Road America,Road America,road-america,2018-08-05,201808051335_Race,31,DPi,Whelen Engineering Racing,Cadillac P,Felipe Nasr,Eric Curran,,,,Whelen Engineering Racing Cadillac DPi | P | 1.Felipe Nasr | 2.Eric Curran
2018,16_Road America,Road America,road-america,2018-08-05,201808051335_Race,33,GTD,Mercedes-AMG Team Riley Motorsports,Mercedes-AMG GT3,Ben Keating,Jeroen Bleekemolen,,,,Mercedes-AMG Team Riley Mercedes-AMG GT3 | Motorsports GTD | 1.Ben Keating | 2.Jeroen Bleekemolen
2018,16_Road America,Road America,road-america,2018-08-05,201808051335_Race,44,GTD,Magnus Racing,Audi R8 LMS GT3,John Potter,Andy Lally,,,,Magnus Racing Audi R8 LMS GT3 | GTD | 1.John Potter | 2.Andy Lally
2018,16_Road America,Road America,road-america,2018-08-05,201808051335_Race,48,GTD,Paul Miller Racing Lamborghini,Huracan GT3,Bryan Sellers,Madison Snow,,,,Paul Miller Racing Lamborghini Huracan GT3 | GTD | 1.Bryan Sellers | 2.Madison Snow
2018,16_Road America,Road America,road-america,2018-08-05,201808051335_Race,51,GTD,Squadra Corse Garage Italia,Ferrari 488 GT3,Francesco Piovanetti,Ozz Negri Jr.,,,,Squadra Corse Garage Italia Ferrari 488 GT3 | GTD | 1.Francesco Piovanetti | 2.Ozz Negri Jr. | Page 9 / 19
2018,16_Road America,Road America,road-america,2018-08-05,201808051335_Race,52,LMP2,AFS/PR1 Mathiasen Motorsports,Ligier P,Sebastian Saavedra,Gustavo Yacaman,,,,AFS/PR1 Mathiasen Motorsports Ligier LMP2 | P | 1.Sebastian Saavedra | 2.Gustavo Yacaman
2018,16_Road America,Road America,road-america,2018-08-05,201808051335_Race,54,LMP2,CORE autosport,ORECA P,Jonathan Bennett,Colin Braun,,,,CORE autosport ORECA LMP2 | P | 1.Jonathan Bennett | 2.Colin Braun | Page 10 / 19
2018,16_Road America,Road America,road-america,2018-08-05,201808051335_Race,55,DPi,Mazda Team Joest,Mazda P,Jonathan Bomarito,Harry Tincknell,,,,Mazda Team Joest Mazda DPi | P | 1.Jonathan Bomarito | 2.Harry Tincknell
