year,event_code,event_name,track_slug,race_date,session_directory,car_number,car_metadata,stint_number,driver,start_time,end_time,segment_type,segment_time,cumulative_track_time,cumulative_driver_time,source_report,source_page,source_column
2018,16_Road America,Road America,road-america,2018-08-05,201808051335_Race,2,Tequila Patron ESM | Nissan DPi P,1,S. Sharp,13:36:14,14:14:13,TRACK,37:59.327,37:59.327,37:59.327,20_Drive Time_Race.PDF,1,1
2018,16_Road America,Road America,road-america,2018-08-05,201808051335_Race,2,Tequila Patron ESM | Nissan DPi P,,,14:14:13,14:15:21,PIT,1:07.251,,1:07.251,20_Drive Time_Race.PDF,1,1
2018,16_Road America,Road America,road-america,2018-08-05,201808051335_Race,2,Tequila Patron ESM | Nissan DPi P,2,R. Dalziel,14:15:21,15:02:30,TRACK,47:09.812,47:09.812,47:09.812,20_Drive Time_Race.PDF,1,1
2018,16_Road America,Road America,road-america,2018-08-05,201808051335_Race,2,Tequila Patron ESM | Nissan DPi P,,R. Dalziel,15:02:30,15:03:42,PIT,1:11.095,47:09.812,48:20.907,20_Drive Time_Race.PDF,1,1
2018,16_Road America,Road America,road-america,2018-08-05,201808051335_Race,2,Tequila Patron ESM | Nissan DPi P,3,R. Dalziel,15:03:42,15:45:35,TRACK,41:53.701,1:29:03.513,1:30:14.608,20_Drive Time_Race.PDF,1,1
2018,16_Road America,Road America,road-america,2018-08-05,201808051335_Race,2,Tequila Patron ESM | Nissan DPi P,,R. Dalziel,15:45:35,15:46:35,PIT,59.985,1:29:03.513,1:31:14.593,20_Drive Time_Race.PDF,1,1
2018,16_Road America,Road America,road-america,2018-08-05,201808051335_Race,2,Tequila Patron ESM | Nissan DPi P,4,R. Dalziel,15:46:35,16:16:14,TRACK,29:38.829,1:58:42.342,2:00:53.422,20_Drive Time_Race.PDF,1,1
2018,16_Road America,Road America,road-america,2018-08-05,201808051335_Race,3,R. Dalziel 2:11.080 | Corvette Racing | Chevrolet Corvette C7.R GTLM,1,A. Garcia,13:36:14,14:14:07,TRACK,37:52.603,37:52.603,37:52.603,20_Drive Time_Race.PDF,1,1
2018,16_Road America,Road America,road-america,2018-08-05,201808051335_Race,3,R. Dalziel 2:11.080 | Corvette Racing | Chevrolet Corvette C7.R GTLM,,,14:14:07,14:15:14,PIT,1:07.732,,1:07.732,20_Drive Time_Race.PDF,1,1
2018,16_Road America,Road America,road-america,2018-08-05,201808051335_Race,3,R. Dalziel 2:11.080 | Corvette Racing | Chevrolet Corvette C7.R GTLM,2,J. Magnussen,14:15:14,14:55:38,TRACK,40:23.978,40:23.978,40:23.978,20_Drive Time_Race.PDF,1,1
