year,event_code,event_name,track_slug,race_date,session_directory,position,class,car_number,team,vehicle,driver,fastest_lap_time,driver_lap_number,driver_total_laps,gap_to_fastest,interval,speed_mph,source_report,source_page
2018,16_Road America,Road America,road-america,2018-08-05,201808051335_Race,1,P,85,JDC-Miller Motorsports,ORECA LMP2,Simon Trummer,1:52.802,3,31,,,129.188,07_Fastest Lap By Driver_Race_Official.PDF,1
2018,16_Road America,Road America,road-america,2018-08-05,201808051335_Race,2,P,31,Whelen Engineering Racing,Cadillac DPi,Felipe Nasr,1:53.105,47,54,0.303,0.303,128.842,07_Fastest Lap By Driver_Race_Official.PDF,1
2018,16_Road America,Road America,road-america,2018-08-05,201808051335_Race,3,P,85,JDC-Miller Motorsports,ORECA LMP2,Robert Alon,1:53.209,6,37,0.407,0.104,128.724,07_Fastest Lap By Driver_Race_Official.PDF,1
2018,16_Road America,Road America,road-america,2018-08-05,201808051335_Race,4,P,22,Tequila Patron ESM,Nissan DPi,Pipo Derani,1:53.525,43,52,0.723,0.316,128.366,07_Fastest Lap By Driver_Race_Official.PDF,1
2018,16_Road America,Road America,road-america,2018-08-05,201808051335_Race,5,P,6,Acura Team Penske,Acura DPi,Dane Cameron,1:53.634,25,34,0.832,0.109,128.242,07_Fastest Lap By Driver_Race_Official.PDF,1
2018,16_Road America,Road America,road-america,2018-08-05,201808051335_Race,6,P,10,Konica Minolta Cadillac DPi-V.R,Cadillac DPi,Jordan Taylor,1:53.790,19,33,0.988,0.156,128.067,07_Fastest Lap By Driver_Race_Official.PDF,1
2018,16_Road America,Road America,road-america,2018-08-05,201808051335_Race,7,P,7,Acura Team Penske,Acura DPi,Helio Castroneves,1:53.791,38,52,0.989,0.001,128.066,07_Fastest Lap By Driver_Race_Official.PDF,1
2018,16_Road America,Road America,road-america,2018-08-05,201808051335_Race,8,P,77,Mazda Team Joest,Mazda DPi,Oliver Jarvis,1:53.894,36,47,1.092,0.103,127.950,07_Fastest Lap By Driver_Race_Official.PDF,1
2018,16_Road America,Road America,road-america,2018-08-05,201808051335_Race,9,P,7,Acura Team Penske,Acura DPi,Ricky Taylor,1:53.956,5,17,1.154,0.062,127.880,07_Fastest Lap By Driver_Race_Official.PDF,1
2018,16_Road America,Road America,road-america,2018-08-05,201808051335_Race,10,P,5,Mustang Sampling Racing,Cadillac DPi,Filipe Albuquerque,1:54.026,23,52,1.224,0.070,127.802,07_Fastest Lap By Driver_Race_Official.PDF,1
2018,16_Road America,Road America,road-america,2018-08-05,201808051335_Race,11,P,99,JDC-Miller Motorsports,ORECA LMP2,Stephen Simpson,1:54.132,24,52,1.330,0.106,127.683,07_Fastest Lap By Driver_Race_Official.PDF,1
2018,16_Road America,Road America,road-america,2018-08-05,201808051335_Race,12,P,2,Tequila Patron ESM,Nissan DPi,Ryan Dalziel,1:54.369,38,52,1.567,0.237,127.418,07_Fastest Lap By Driver_Race_Official.PDF,1
2018,16_Road America,Road America,road-america,2018-08-05,201808051335_Race,13,P,54,CORE autosport,ORECA LMP2,Colin Braun,1:54.377,6,54,1.575,0.008,127.409,07_Fastest Lap By Driver_Race_Official.PDF,1
2018,16_Road America,Road America,road-america,2018-08-05,201808051335_Race,14,P,55,Mazda Team Joest,Mazda DPi,Harry Tincknell,1:54.388,24,38,1.586,0.011,127.397,07_Fastest Lap By Driver_Race_Official.PDF,1
2018,16_Road America,Road America,road-america,2018-08-05,201808051335_Race,15,P,77,Mazda Team Joest,Mazda DPi,Tristan Nunez,1:54.474,9,22,1.672,0.086,127.301,07_Fastest Lap By Driver_Race_Official.PDF,1
2018,16_Road America,Road America,road-america,2018-08-05,201808051335_Race,16,P,55,Mazda Team Joest,Mazda DPi,Jonathan Bomarito,1:54.505,18,31,1.703,0.031,127.267,07_Fastest Lap By Driver_Race_Official.PDF,1
2018,16_Road America,Road America,road-america,2018-08-05,201808051335_Race,17,P,10,Konica Minolta Cadillac DPi-V.R,Cadillac DPi,Renger Van Der Zande,1:54.583,8,36,1.781,0.078,127.180,07_Fastest Lap By Driver_Race_Official.PDF,1
2018,16_Road America,Road America,road-america,2018-08-05,201808051335_Race,18,P,5,Mustang Sampling Racing,Cadillac DPi,Joao Barbosa,1:54.764,8,17,1.962,0.181,126.980,07_Fastest Lap By Driver_Race_Official.PDF,1
2018,16_Road America,Road America,road-america,2018-08-05,201808051335_Race,19,P,31,Whelen Engineering Racing,Cadillac DPi,Eric Curran,1:54.774,8,15,1.972,0.010,126.969,07_Fastest Lap By Driver_Race_Official.PDF,1
2018,16_Road America,Road America,road-america,2018-08-05,201808051335_Race,20,P,22,Tequila Patron ESM,Nissan DPi,Johannes van Overbeek,1:54.850,7,17,2.048,0.076,126.885,07_Fastest Lap By Driver_Race_Official.PDF,1
2018,16_Road America,Road America,road-america,2018-08-05,201808051335_Race,21,P,6,Acura Team Penske,Acura DPi,Juan Pablo Montoya,1:54.912,7,35,2.110,0.062,126.816,07_Fastest Lap By Driver_Race_Official.PDF,1
2018,16_Road America,Road America,road-america,2018-08-05,201808051335_Race,22,P,99,JDC-Miller Motorsports,ORECA LMP2,Misha Goikhberg,1:55.160,7,17,2.358,0.248,126.543,07_Fastest Lap By Driver_Race_Official.PDF,1
