year,event_code,event_name,track_slug,race_date,session_directory,position,class_position,car_number,class,category_marker,drivers,team,vehicle,laps,total_time,gap_to_leader,interval,status,best_lap_number,best_lap_time,best_lap_speed_mph,source_report,source_page
2021,05_Sebring International Raceway,Sebring International Raceway,sebring-international-raceway,2021-03-20,202103201010_Race,1,1,5,DPi,,T. Vautier / L. Duval / S. Bourdais,Mustang Sampling / JDC-Miller MotorSports,Cadillac DPi,349,12:01:01.418,-,,,14,1:46.679,126.210,03_Results_Race_Official.PDF,1
2021,05_Sebring International Raceway,Sebring International Raceway,sebring-international-raceway,2021-03-20,202103201010_Race,2,2,55,DPi,,O. Jarvis / H. Tincknell J. Bomarito,Mazda Motorsports,Mazda DPi,349,12:01:02.853,1.435,1.435,,38,1:46.841,126.018,03_Results_Race_Official.PDF,1
2021,05_Sebring International Raceway,Sebring International Raceway,sebring-international-raceway,2021-03-20,202103201010_Race,3,3,60,DPi,,D. Cameron / O. Pla / J. Montoya,Meyer Shank Racing w/Curb-Agajanian,Acura DPi,349,12:01:04.032,2.614,0.973,,174,1:46.641,126.255,03_Results_Race_Official.PDF,1
2021,05_Sebring International Raceway,Sebring International Raceway,sebring-international-raceway,2021-03-20,202103201010_Race,4,4,10,DPi,,R. Taylor / F. Albuquerque A. Rossi,Konica Minolta Acura ARX-05,Acura DPi,349,12:01:06.736,5.318,2.704,,184,1:46.654,126.239,03_Results_Race_Official.PDF,1
2021,05_Sebring International Raceway,Sebring International Raceway,sebring-international-raceway,2021-03-20,202103201010_Race,5,5,01,DPi,,R. van der Zande / K. Magnussen S. Dixon,Cadillac Chip Ganassi Racing,Cadillac DPi,347,12:01:05.102,2 Laps,2,,157,1:46.151,126.837,03_Results_Race_Official.PDF,1
2021,05_Sebring International Raceway,Sebring International Raceway,sebring-international-raceway,2021-03-20,202103201010_Race,6,1,52,LMP2,,B. Keating / M. Jensen / S. Huffaker,PR1 Mathiasen Motorsports,ORECA LMP2 07,344,12:01:23.212,5 Laps,3,,261,1:48.474,124.121,03_Results_Race_Official.PDF,1
2021,05_Sebring International Raceway,Sebring International Raceway,sebring-international-raceway,2021-03-20,202103201010_Race,7,2,18,LMP2,,D. Merriman / K. Tilley / R. Dalziel,Era Motorsport,ORECA LMP2 07,344,12:01:25.799,5 Laps,2.587,,210,1:48.944,123.586,03_Results_Race_Official.PDF,1
2021,05_Sebring International Raceway,Sebring International Raceway,sebring-international-raceway,2021-03-20,202103201010_Race,8,1,79,GTLM,,C. MacNeil / M. Jaminet M. Campbell,WeatherTech Racing,Porsche 911 RSR - 19,19,12:02:42.220,15 Laps,10,,280,1:55.732,116.337,03_Results_Race_Official.PDF,1
2021,05_Sebring International Raceway,Sebring International Raceway,sebring-international-raceway,2021-03-20,202103201010_Race,9,2,25,GTLM,,C. De Phillippi / P. Eng B. Spengler,BMW Team RLL,BMW M8 GTE,333,12:01:18.541,16 Laps,1,,318,1:55.727,116.342,03_Results_Race_Official.PDF,1
2021,05_Sebring International Raceway,Sebring International Raceway,sebring-international-raceway,2021-03-20,202103201010_Race,10,3,24,GTLM,,J. Edwards / J. Krohn / A. Farfus,BMW Team RLL,BMW M8 GTE,333,12:02:43.161,16 Laps,28.184,,254,1:55.861,116.207,03_Results_Race_Official.PDF,1
