year,event_code,event_name,track_slug,race_date,session_directory,car_number,lap_number,driver_number,driver_name,lap_time,sector_1,sector_2,sector_3,speed_mph,elapsed_time,elapsed_delta_ms,elapsed_lap_time_difference_ms,pit_lane_crossing,source_page
2022,06_Long Beach Street Circuit,Long Beach Street Circuit,long-beach-street-circuit,2022-04-09,202204091405_Race,01,1,2,Sebastien Bourdais,1:12.605,23.997,27.343,21.265,97.580,1:12.605,,,0,1
2022,06_Long Beach Street Circuit,Long Beach Street Circuit,long-beach-street-circuit,2022-04-09,202204091405_Race,01,2,2,Sebastien Bourdais,1:11.437,23.451,26.903,21.083,99.175,2:24.042,71437,0,0,1
2022,06_Long Beach Street Circuit,Long Beach Street Circuit,long-beach-street-circuit,2022-04-09,202204091405_Race,01,3,2,Sebastien Bourdais,1:11.291,23.150,26.970,21.171,99.378,3:35.333,71291,0,0,1
2022,06_Long Beach Street Circuit,Long Beach Street Circuit,long-beach-street-circuit,2022-04-09,202204091405_Race,01,4,2,Sebastien Bourdais,1:10.660,23.131,26.602,20.927,100.266,4:45.993,70660,0,0,1
2022,06_Long Beach Street Circuit,Long Beach Street Circuit,long-beach-street-circuit,2022-04-09,202204091405_Race,01,5,2,Sebastien Bourdais,1:10.697,23.068,26.607,21.022,100.213,5:56.690,70697,0,0,1
2022,06_Long Beach Street Circuit,Long Beach Street Circuit,long-beach-street-circuit,2022-04-09,202204091405_Race,01,6,2,Sebastien Bourdais,1:35.893,23.066,26.759,46.068,73.882,7:32.583,95893,0,0,1
2022,06_Long Beach Street Circuit,Long Beach Street Circuit,long-beach-street-circuit,2022-04-09,202204091405_Race,01,7,2,Sebastien Bourdais,1:11.370,23.692,26.723,20.955,99.268,8:43.953,71370,0,0,1
2022,06_Long Beach Street Circuit,Long Beach Street Circuit,long-beach-street-circuit,2022-04-09,202204091405_Race,01,8,2,Sebastien Bourdais,1:10.984,23.073,27.017,20.894,99.808,9:54.937,70984,0,0,1
2022,06_Long Beach Street Circuit,Long Beach Street Circuit,long-beach-street-circuit,2022-04-09,202204091405_Race,01,9,2,Sebastien Bourdais,1:11.449,23.125,26.857,21.467,99.158,11:06.386,71449,0,0,1
2022,06_Long Beach Street Circuit,Long Beach Street Circuit,long-beach-street-circuit,2022-04-09,202204091405_Race,01,10,2,Sebastien Bourdais,1:11.893,23.028,27.786,21.079,98.546,12:18.279,71893,0,0,1
