year,event_code,event_name,track_slug,race_date,session_directory,car_number,car_metadata,stop_number,in_time,in_driver,out_time,out_driver,pit_time,cumulative_pit_time,source_report,source_page,source_column
2017,13_Watkins Glen International,Watkins Glen International,watkins-glen-international,2017-07-02,201707021010_Race,2,Tequila Patron ESM | Nissan DPi P,1,10:45:57.735,L. Derani,10:47:01.670,L. Derani,1:03.935,1:03.935,20_PitStops_Race.PDF,1,1
2017,13_Watkins Glen International,Watkins Glen International,watkins-glen-international,2017-07-02,201707021010_Race,2,Tequila Patron ESM | Nissan DPi P,2,11:25:39.867,L. Derani,11:26:48.233,S. Sharp,1:08.366,2:12.301,20_PitStops_Race.PDF,1,1
2017,13_Watkins Glen International,Watkins Glen International,watkins-glen-international,2017-07-02,201707021010_Race,2,Tequila Patron ESM | Nissan DPi P,3,11:57:15.748,S. Sharp,12:00:12.539,S. Sharp,2:56.791,5:09.092,20_PitStops_Race.PDF,1,1
2017,13_Watkins Glen International,Watkins Glen International,watkins-glen-international,2017-07-02,201707021010_Race,2,Tequila Patron ESM | Nissan DPi P,4,12:07:11.539,S. Sharp,12:08:12.174,S. Sharp,1:00.635,6:09.727,20_PitStops_Race.PDF,1,1
2017,13_Watkins Glen International,Watkins Glen International,watkins-glen-international,2017-07-02,201707021010_Race,2,Tequila Patron ESM | Nissan DPi P,5,12:12:17.102,S. Sharp,12:13:50.233,S. Sharp,1:33.131,7:42.858,20_PitStops_Race.PDF,1,1
2017,13_Watkins Glen International,Watkins Glen International,watkins-glen-international,2017-07-02,201707021010_Race,2,Tequila Patron ESM | Nissan DPi P,6,12:18:40.270,S. Sharp,12:20:13.856,S. Sharp,1:33.586,9:16.444,20_PitStops_Race.PDF,1,1
2017,13_Watkins Glen International,Watkins Glen International,watkins-glen-international,2017-07-02,201707021010_Race,2,Tequila Patron ESM | Nissan DPi P,7,12:57:28.828,S. Sharp,12:58:33.093,R. Dalziel,1:04.265,10:20.709,20_PitStops_Race.PDF,1,1
2017,13_Watkins Glen International,Watkins Glen International,watkins-glen-international,2017-07-02,201707021010_Race,2,Tequila Patron ESM | Nissan DPi P,8,13:19:24.442,R. Dalziel,13:19:54.398,R. Dalziel,29.956,10:50.665,20_PitStops_Race.PDF,1,1
2017,13_Watkins Glen International,Watkins Glen International,watkins-glen-international,2017-07-02,201707021010_Race,2,Tequila Patron ESM | Nissan DPi P,9,13:53:36.065,R. Dalziel,13:54:39.274,R. Dalziel,1:03.209,11:53.874,20_PitStops_Race.PDF,1,1
2017,13_Watkins Glen International,Watkins Glen International,watkins-glen-international,2017-07-02,201707021010_Race,2,Tequila Patron ESM | Nissan DPi P,10,14:33:31.588,R. Dalziel,14:35:16.375,L. Derani,1:44.787,13:38.661,20_PitStops_Race.PDF,1,1
2017,13_Watkins Glen International,Watkins Glen International,watkins-glen-international,2017-07-02,201707021010_Race,2,Tequila Patron ESM | Nissan DPi P,11,14:38:32.348,L. Derani,14:39:02.310,L. Derani,29.962,14:08.623,20_PitStops_Race.PDF,1,1
2017,13_Watkins Glen International,Watkins Glen International,watkins-glen-international,2017-07-02,201707021010_Race,2,Tequila Patron ESM | Nissan DPi P,12,15:14:19.394,L. Derani,15:15:33.177,L. Derani,1:13.783,15:22.406,20_PitStops_Race.PDF,1,1
2017,13_Watkins Glen International,Watkins Glen International,watkins-glen-international,2017-07-02,201707021010_Race,3,12 L. Derani L. Derani 1:13.783 15:22.406 | Corvette Racing | Chevrolet Corvette C7.R GTLM,1,11:04:22.617,A. Garcia,11:05:32.634,A. Garcia,1:10.017,1:10.017,20_PitStops_Race.PDF,1,1
2017,13_Watkins Glen International,Watkins Glen International,watkins-glen-international,2017-07-02,201707021010_Race,3,12 L. Derani L. Derani 1:13.783 15:22.406 | Corvette Racing | Chevrolet Corvette C7.R GTLM,2,12:03:40.000,A. Garcia,12:04:48.085,J. Magnussen,1:08.085,2:18.102,20_PitStops_Race.PDF,1,1
2017,13_Watkins Glen International,Watkins Glen International,watkins-glen-international,2017-07-02,201707021010_Race,3,12 L. Derani L. Derani 1:13.783 15:22.406 | Corvette Racing | Chevrolet Corvette C7.R GTLM,3,12:53:19.638,J. Magnussen,12:54:18.504,J. Magnussen,58.866,3:16.968,20_PitStops_Race.PDF,1,1
2017,13_Watkins Glen International,Watkins Glen International,watkins-glen-international,2017-07-02,201707021010_Race,3,12 L. Derani L. Derani 1:13.783 15:22.406 | Corvette Racing | Chevrolet Corvette C7.R GTLM,4,13:35:15.103,J. Magnussen,13:36:07.577,J. Magnussen,52.474,4:09.442,20_PitStops_Race.PDF,1,1
2017,13_Watkins Glen International,Watkins Glen International,watkins-glen-international,2017-07-02,201707021010_Race,3,12 L. Derani L. Derani 1:13.783 15:22.406 | Corvette Racing | Chevrolet Corvette C7.R GTLM,5,14:34:44.142,J. Magnussen,14:35:54.830,A. Garcia,1:10.688,5:20.130,20_PitStops_Race.PDF,1,1
2017,13_Watkins Glen International,Watkins Glen International,watkins-glen-international,2017-07-02,201707021010_Race,3,12 L. Derani L. Derani 1:13.783 15:22.406 | Corvette Racing | Chevrolet Corvette C7.R GTLM,6,15:25:43.657,A. Garcia,15:26:44.257,A. Garcia,1:00.600,6:20.730,20_PitStops_Race.PDF,1,1
2017,13_Watkins Glen International,Watkins Glen International,watkins-glen-international,2017-07-02,201707021010_Race,4,6 A. Garcia A. Garcia 1:00.600 6:20.730 | Corvette Racing | Chevrolet Corvette C7.R GTLM,1,11:02:26.094,T. Milner,11:03:33.944,T. Milner,1:07.850,1:07.850,20_PitStops_Race.PDF,1,1
2017,13_Watkins Glen International,Watkins Glen International,watkins-glen-international,2017-07-02,201707021010_Race,4,6 A. Garcia A. Garcia 1:00.600 6:20.730 | Corvette Racing | Chevrolet Corvette C7.R GTLM,2,12:03:34.950,T. Milner,12:04:42.783,O. Gavin,1:07.833,2:15.683,20_PitStops_Race.PDF,1,1
