year,event_code,event_name,track_slug,race_date,session_directory,race_lap,car_lap_number,position,car_number,lap_time,gap,gap_seconds,gap_laps,source_page,source_column
2021,13_WeatherTech 240 - WGI,WeatherTech 240 - WGI,weathertech-240-wgi,2021-07-02,202107021810_Race,1,1,1,10,1:35.041,0.000,0.000,,1,1
2021,13_WeatherTech 240 - WGI,WeatherTech 240 - WGI,weathertech-240-wgi,2021-07-02,202107021810_Race,1,1,2,55,1:36.665,1.624,1.624,,1,1
2021,13_WeatherTech 240 - WGI,WeatherTech 240 - WGI,weathertech-240-wgi,2021-07-02,202107021810_Race,1,1,3,31,1:37.100,2.059,2.059,,1,1
2021,13_WeatherTech 240 - WGI,WeatherTech 240 - WGI,weathertech-240-wgi,2021-07-02,202107021810_Race,1,1,4,01,1:37.771,2.730,2.730,,1,1
2021,13_WeatherTech 240 - WGI,WeatherTech 240 - WGI,weathertech-240-wgi,2021-07-02,202107021810_Race,1,1,5,5,1:38.378,3.337,3.337,,1,1
2021,13_WeatherTech 240 - WGI,WeatherTech 240 - WGI,weathertech-240-wgi,2021-07-02,202107021810_Race,1,1,6,52,1:42.458,7.417,7.417,,1,1
2021,13_WeatherTech 240 - WGI,WeatherTech 240 - WGI,weathertech-240-wgi,2021-07-02,202107021810_Race,1,1,7,11,1:43.664,8.623,8.623,,1,1
2021,13_WeatherTech 240 - WGI,WeatherTech 240 - WGI,weathertech-240-wgi,2021-07-02,202107021810_Race,1,1,8,8,1:47.288,12.247,12.247,,1,1
2021,13_WeatherTech 240 - WGI,WeatherTech 240 - WGI,weathertech-240-wgi,2021-07-02,202107021810_Race,1,1,9,36,1:48.372,13.331,13.331,,1,1
2021,13_WeatherTech 240 - WGI,WeatherTech 240 - WGI,weathertech-240-wgi,2021-07-02,202107021810_Race,1,1,10,38,1:49.749,14.708,14.708,,1,1
2021,13_WeatherTech 240 - WGI,WeatherTech 240 - WGI,weathertech-240-wgi,2021-07-02,202107021810_Race,1,1,11,74,1:51.836,16.795,16.795,,1,1
2021,13_WeatherTech 240 - WGI,WeatherTech 240 - WGI,weathertech-240-wgi,2021-07-02,202107021810_Race,1,1,12,54,1:52.619,17.578,17.578,,1,1
2021,13_WeatherTech 240 - WGI,WeatherTech 240 - WGI,weathertech-240-wgi,2021-07-02,202107021810_Race,1,1,13,60,1:53.057,18.016,18.016,,1,1
2021,13_WeatherTech 240 - WGI,WeatherTech 240 - WGI,weathertech-240-wgi,2021-07-02,202107021810_Race,1,1,14,91,1:55.726,20.685,20.685,,1,1
2021,13_WeatherTech 240 - WGI,WeatherTech 240 - WGI,weathertech-240-wgi,2021-07-02,202107021810_Race,1,1,15,84,1:56.235,21.194,21.194,,1,1
2021,13_WeatherTech 240 - WGI,WeatherTech 240 - WGI,weathertech-240-wgi,2021-07-02,202107021810_Race,1,1,16,3,2:03.439,28.398,28.398,,1,1
2021,13_WeatherTech 240 - WGI,WeatherTech 240 - WGI,weathertech-240-wgi,2021-07-02,202107021810_Race,1,1,17,4,2:03.767,28.726,28.726,,1,1
2021,13_WeatherTech 240 - WGI,WeatherTech 240 - WGI,weathertech-240-wgi,2021-07-02,202107021810_Race,1,1,18,79,2:06.905,31.864,31.864,,1,1
2021,13_WeatherTech 240 - WGI,WeatherTech 240 - WGI,weathertech-240-wgi,2021-07-02,202107021810_Race,1,1,19,12,2:07.687,32.646,32.646,,1,1
2021,13_WeatherTech 240 - WGI,WeatherTech 240 - WGI,weathertech-240-wgi,2021-07-02,202107021810_Race,1,1,20,39,2:08.635,33.594,33.594,,1,1
2021,13_WeatherTech 240 - WGI,WeatherTech 240 - WGI,weathertech-240-wgi,2021-07-02,202107021810_Race,1,1,21,1,2:10.253,35.212,35.212,,1,1
2021,13_WeatherTech 240 - WGI,WeatherTech 240 - WGI,weathertech-240-wgi,2021-07-02,202107021810_Race,1,1,22,76,2:10.864,35.823,35.823,,1,1
2021,13_WeatherTech 240 - WGI,WeatherTech 240 - WGI,weathertech-240-wgi,2021-07-02,202107021810_Race,1,1,23,66,2:11.651,36.610,36.610,,1,1
2021,13_WeatherTech 240 - WGI,WeatherTech 240 - WGI,weathertech-240-wgi,2021-07-02,202107021810_Race,1,1,24,96,2:11.830,36.789,36.789,,1,1
2021,13_WeatherTech 240 - WGI,WeatherTech 240 - WGI,weathertech-240-wgi,2021-07-02,202107021810_Race,1,1,25,23,2:12.087,37.046,37.046,,1,1
2021,13_WeatherTech 240 - WGI,WeatherTech 240 - WGI,weathertech-240-wgi,2021-07-02,202107021810_Race,1,1,26,14,2:12.299,37.258,37.258,,1,1
2021,13_WeatherTech 240 - WGI,WeatherTech 240 - WGI,weathertech-240-wgi,2021-07-02,202107021810_Race,1,1,27,19,2:12.900,37.859,37.859,,1,1
2021,13_WeatherTech 240 - WGI,WeatherTech 240 - WGI,weathertech-240-wgi,2021-07-02,202107021810_Race,1,1,28,28,2:13.139,38.098,38.098,,1,1
2021,13_WeatherTech 240 - WGI,WeatherTech 240 - WGI,weathertech-240-wgi,2021-07-02,202107021810_Race,1,1,29,88,2:13.759,38.718,38.718,,1,1
2021,13_WeatherTech 240 - WGI,WeatherTech 240 - WGI,weathertech-240-wgi,2021-07-02,202107021810_Race,1,1,30,32,2:14.573,39.532,39.532,,1,1
2021,13_WeatherTech 240 - WGI,WeatherTech 240 - WGI,weathertech-240-wgi,2021-07-02,202107021810_Race,2,2,1,10,1:32.968,,,,1,1
2021,13_WeatherTech 240 - WGI,WeatherTech 240 - WGI,weathertech-240-wgi,2021-07-02,202107021810_Race,2,2,2,55,1:32.926,1.582,1.582,,1,1
2021,13_WeatherTech 240 - WGI,WeatherTech 240 - WGI,weathertech-240-wgi,2021-07-02,202107021810_Race,2,2,3,31,1:33.192,2.283,2.283,,1,1
2021,13_WeatherTech 240 - WGI,WeatherTech 240 - WGI,weathertech-240-wgi,2021-07-02,202107021810_Race,2,2,4,01,1:33.322,3.084,3.084,,1,1
2021,13_WeatherTech 240 - WGI,WeatherTech 240 - WGI,weathertech-240-wgi,2021-07-02,202107021810_Race,2,2,5,5,1:33.818,4.187,4.187,,1,1
