year,event_code,event_name,track_slug,race_date,session_directory,car_number,car_metadata,stint_number,driver,start_time,end_time,segment_type,segment_time,cumulative_track_time,cumulative_driver_time,source_report,source_page,source_column
2018,18_VIRginia International Raceway,VIRginia International Raceway,virginia-international-raceway,2018-08-19,201808191305_Race,3,Corvette Racing | Chevrolet Corvette C7.R GTLM,1,A. Garcia,13:05:39,14:00:56,TRACK,55:17.010,55:17.010,55:17.010,20_Drive Time_Race.PDF,1,1
2018,18_VIRginia International Raceway,VIRginia International Raceway,virginia-international-raceway,2018-08-19,201808191305_Race,3,Corvette Racing | Chevrolet Corvette C7.R GTLM,,,14:00:56,14:01:54,PIT,57.655,,57.655,20_Drive Time_Race.PDF,1,1
2018,18_VIRginia International Raceway,VIRginia International Raceway,virginia-international-raceway,2018-08-19,201808191305_Race,3,Corvette Racing | Chevrolet Corvette C7.R GTLM,2,J. Magnussen,14:01:54,14:21:05,TRACK,19:10.922,19:10.922,19:10.922,20_Drive Time_Race.PDF,1,1
2018,18_VIRginia International Raceway,VIRginia International Raceway,virginia-international-raceway,2018-08-19,201808191305_Race,3,Corvette Racing | Chevrolet Corvette C7.R GTLM,,J. Magnussen,14:21:05,14:21:40,PIT,35.172,19:10.922,19:46.094,20_Drive Time_Race.PDF,1,1
2018,18_VIRginia International Raceway,VIRginia International Raceway,virginia-international-raceway,2018-08-19,201808191305_Race,3,Corvette Racing | Chevrolet Corvette C7.R GTLM,3,J. Magnussen,14:21:40,14:53:51,TRACK,32:11.477,51:22.399,51:57.571,20_Drive Time_Race.PDF,1,1
2018,18_VIRginia International Raceway,VIRginia International Raceway,virginia-international-raceway,2018-08-19,201808191305_Race,3,Corvette Racing | Chevrolet Corvette C7.R GTLM,,J. Magnussen,14:53:51,14:54:34,PIT,42.959,51:22.399,52:40.530,20_Drive Time_Race.PDF,1,1
2018,18_VIRginia International Raceway,VIRginia International Raceway,virginia-international-raceway,2018-08-19,201808191305_Race,3,Corvette Racing | Chevrolet Corvette C7.R GTLM,4,J. Magnussen,14:54:34,15:45:39,TRACK,51:04.805,1:42:27.204,1:43:45.335,20_Drive Time_Race.PDF,1,1
2018,18_VIRginia International Raceway,VIRginia International Raceway,virginia-international-raceway,2018-08-19,201808191305_Race,4,A. Garcia 55:17.010 55:17.010 | Corvette Racing | Chevrolet Corvette C7.R GTLM,1,T. Milner,13:05:39,14:03:33,TRACK,57:54.336,57:54.336,57:54.336,20_Drive Time_Race.PDF,1,1
2018,18_VIRginia International Raceway,VIRginia International Raceway,virginia-international-raceway,2018-08-19,201808191305_Race,4,A. Garcia 55:17.010 55:17.010 | Corvette Racing | Chevrolet Corvette C7.R GTLM,,,14:03:33,14:04:33,PIT,59.947,,59.947,20_Drive Time_Race.PDF,1,1
2018,18_VIRginia International Raceway,VIRginia International Raceway,virginia-international-raceway,2018-08-19,201808191305_Race,4,A. Garcia 55:17.010 55:17.010 | Corvette Racing | Chevrolet Corvette C7.R GTLM,2,O. Gavin,14:04:33,14:21:12,TRACK,16:38.928,16:38.928,16:38.928,20_Drive Time_Race.PDF,1,1
