year,event_code,event_name,track_slug,race_date,session_directory,car_number,car_metadata,stop_number,in_time,in_driver,out_time,out_driver,pit_time,cumulative_pit_time,source_report,source_page,source_column
2020,02_Rolex 24 at Daytona,Rolex 24 at Daytona,rolex-24-at-daytona,2020-01-25,202001251340_Race,3,Corvette Racing | Chevrolet Corvette C8.R GTLM,1,14:27:48.819,A. Garcia,14:29:13.938,A. Garcia,1:25.119,1:25.119,20_Pit Stops Time Cards_Race.PDF,1,1
2020,02_Rolex 24 at Daytona,Rolex 24 at Daytona,rolex-24-at-daytona,2020-01-25,202001251340_Race,3,Corvette Racing | Chevrolet Corvette C8.R GTLM,2,15:19:39.267,A. Garcia,15:21:04.875,J. Taylor,1:25.608,2:50.727,20_Pit Stops Time Cards_Race.PDF,1,1
2020,02_Rolex 24 at Daytona,Rolex 24 at Daytona,rolex-24-at-daytona,2020-01-25,202001251340_Race,3,Corvette Racing | Chevrolet Corvette C8.R GTLM,3,16:11:32.285,J. Taylor,16:12:58.449,J. Taylor,1:26.164,4:16.891,20_Pit Stops Time Cards_Race.PDF,1,1
2020,02_Rolex 24 at Daytona,Rolex 24 at Daytona,rolex-24-at-daytona,2020-01-25,202001251340_Race,3,Corvette Racing | Chevrolet Corvette C8.R GTLM,4,17:03:23.226,J. Taylor,17:04:50.285,N. Catsburg,1:27.059,5:43.950,20_Pit Stops Time Cards_Race.PDF,1,1
2020,02_Rolex 24 at Daytona,Rolex 24 at Daytona,rolex-24-at-daytona,2020-01-25,202001251340_Race,3,Corvette Racing | Chevrolet Corvette C8.R GTLM,5,17:55:14.054,N. Catsburg,17:56:39.930,N. Catsburg,1:25.876,7:09.826,20_Pit Stops Time Cards_Race.PDF,1,1
2020,02_Rolex 24 at Daytona,Rolex 24 at Daytona,rolex-24-at-daytona,2020-01-25,202001251340_Race,3,Corvette Racing | Chevrolet Corvette C8.R GTLM,6,18:37:35.970,N. Catsburg,18:38:52.965,N. Catsburg,1:16.995,8:26.821,20_Pit Stops Time Cards_Race.PDF,1,1
2020,02_Rolex 24 at Daytona,Rolex 24 at Daytona,rolex-24-at-daytona,2020-01-25,202001251340_Race,3,Corvette Racing | Chevrolet Corvette C8.R GTLM,7,19:35:03.236,N. Catsburg,19:36:30.049,A. Garcia,1:26.813,9:53.634,20_Pit Stops Time Cards_Race.PDF,1,1
2020,02_Rolex 24 at Daytona,Rolex 24 at Daytona,rolex-24-at-daytona,2020-01-25,202001251340_Race,3,Corvette Racing | Chevrolet Corvette C8.R GTLM,8,20:25:18.404,A. Garcia,20:26:45.611,A. Garcia,1:27.207,11:20.841,20_Pit Stops Time Cards_Race.PDF,1,1
2020,02_Rolex 24 at Daytona,Rolex 24 at Daytona,rolex-24-at-daytona,2020-01-25,202001251340_Race,3,Corvette Racing | Chevrolet Corvette C8.R GTLM,9,21:17:06.078,A. Garcia,21:18:35.680,A. Garcia,1:29.602,12:50.443,20_Pit Stops Time Cards_Race.PDF,1,1
2020,02_Rolex 24 at Daytona,Rolex 24 at Daytona,rolex-24-at-daytona,2020-01-25,202001251340_Race,3,Corvette Racing | Chevrolet Corvette C8.R GTLM,10,21:36:34.777,A. Garcia,21:37:39.530,A. Garcia,1:04.753,13:55.196,20_Pit Stops Time Cards_Race.PDF,1,1
2020,02_Rolex 24 at Daytona,Rolex 24 at Daytona,rolex-24-at-daytona,2020-01-25,202001251340_Race,3,Corvette Racing | Chevrolet Corvette C8.R GTLM,11,22:29:52.170,A. Garcia,22:31:17.816,J. Taylor,1:25.646,15:20.842,20_Pit Stops Time Cards_Race.PDF,1,1
2020,02_Rolex 24 at Daytona,Rolex 24 at Daytona,rolex-24-at-daytona,2020-01-25,202001251340_Race,3,Corvette Racing | Chevrolet Corvette C8.R GTLM,12,23:19:54.805,J. Taylor,23:21:21.115,J. Taylor,1:26.310,16:47.152,20_Pit Stops Time Cards_Race.PDF,1,1
2020,02_Rolex 24 at Daytona,Rolex 24 at Daytona,rolex-24-at-daytona,2020-01-25,202001251340_Race,3,Corvette Racing | Chevrolet Corvette C8.R GTLM,13,23:55:56.144,J. Taylor,23:57:10.945,J. Taylor,1:14.801,18:01.953,20_Pit Stops Time Cards_Race.PDF,1,1
2020,02_Rolex 24 at Daytona,Rolex 24 at Daytona,rolex-24-at-daytona,2020-01-25,202001251340_Race,3,Corvette Racing | Chevrolet Corvette C8.R GTLM,14,00:51:54.627,J. Taylor,00:53:21.802,N. Catsburg,1:27.175,19:29.128,20_Pit Stops Time Cards_Race.PDF,1,1
2020,02_Rolex 24 at Daytona,Rolex 24 at Daytona,rolex-24-at-daytona,2020-01-25,202001251340_Race,3,Corvette Racing | Chevrolet Corvette C8.R GTLM,15,01:43:38.069,N. Catsburg,01:45:06.781,N. Catsburg,1:28.712,20:57.840,20_Pit Stops Time Cards_Race.PDF,1,1
2020,02_Rolex 24 at Daytona,Rolex 24 at Daytona,rolex-24-at-daytona,2020-01-25,202001251340_Race,3,Corvette Racing | Chevrolet Corvette C8.R GTLM,16,02:35:16.977,N. Catsburg,02:36:43.952,N. Catsburg,1:26.975,22:24.815,20_Pit Stops Time Cards_Race.PDF,1,1
2020,02_Rolex 24 at Daytona,Rolex 24 at Daytona,rolex-24-at-daytona,2020-01-25,202001251340_Race,3,Corvette Racing | Chevrolet Corvette C8.R GTLM,17,03:26:59.358,N. Catsburg,03:28:26.796,A. Garcia,1:27.438,23:52.253,20_Pit Stops Time Cards_Race.PDF,1,1
2020,02_Rolex 24 at Daytona,Rolex 24 at Daytona,rolex-24-at-daytona,2020-01-25,202001251340_Race,3,Corvette Racing | Chevrolet Corvette C8.R GTLM,18,04:18:44.471,A. Garcia,04:20:10.508,A. Garcia,1:26.037,25:18.290,20_Pit Stops Time Cards_Race.PDF,1,1
