year,event_code,event_name,track_slug,race_date,session_directory,position,class_position,car_number,class,category_marker,drivers,team,vehicle,laps,total_time,gap_to_leader,interval,status,best_lap_number,best_lap_time,best_lap_speed_mph,source_report,source_page
2020,02_Rolex 24 at Daytona,Rolex 24 at Daytona,rolex-24-at-daytona,2020-01-25,202001251340_Race,11,3,18,LMP2,,N. Minassian / D. Merriman / K. Tilley R. Lewis,Era Motorsport,ORECA LMP2 07,800,24:01:38.234,33 Laps,9,,646,1:37.519,131.420,03_Results_Race_Official.PDF,1
2020,02_Rolex 24 at Daytona,Rolex 24 at Daytona,rolex-24-at-daytona,2020-01-25,202001251340_Race,12,4,8,LMP2,,J. Farano / R. Dalziel D. Heinemeier Hansson / N. Lapierre,Tower Motorsport by Starworks,ORECA LMP2 07,798,24:01:59.613,35 Laps,2,,592,1:36.043,133.440,03_Results_Race_Official.PDF,1
2020,02_Rolex 24 at Daytona,Rolex 24 at Daytona,rolex-24-at-daytona,2020-01-25,202001251340_Race,13,1,24,GTLM,,J. Krohn / J. Edwards / C. Mostert A. Farfus,BMW Team RLL,BMW M8 GTE,786,24:00:44.813,47 Laps,12,,752,1:42.168,125.440,03_Results_Race_Official.PDF,1
2020,02_Rolex 24 at Daytona,Rolex 24 at Daytona,rolex-24-at-daytona,2020-01-25,202001251340_Race,14,2,912,GTLM,,E. Bamber / L. Vanthoor / M. Jaminet,Porsche GT Team,Porsche 911 RSR - 19,19,24:00:58.823,47 Laps,14.010,,634,1:42.546,124.978,03_Results_Race_Official.PDF,1
2020,02_Rolex 24 at Daytona,Rolex 24 at Daytona,rolex-24-at-daytona,2020-01-25,202001251340_Race,15,3,911,GTLM,,N. Tandy / F. Makowiecki / M. Campbell,Porsche GT Team,Porsche 911 RSR - 19,19,24:01:03.003,47 Laps,4.180,,609,1:42.674,124.822,03_Results_Race_Official.PDF,1
2020,02_Rolex 24 at Daytona,Rolex 24 at Daytona,rolex-24-at-daytona,2020-01-25,202001251340_Race,16,4,3,GTLM,,A. Garcia / J. Taylor / N. Catsburg,Corvette Racing,Chevrolet Corvette C8.R,785,24:00:37.021,48 Laps,1,,613,1:42.364,125.200,03_Results_Race_Official.PDF,1
2020,02_Rolex 24 at Daytona,Rolex 24 at Daytona,rolex-24-at-daytona,2020-01-25,202001251340_Race,17,5,25,GTLM,,B. Spengler / C. De Phillippi / P. Eng C. Herta,BMW Team RLL,BMW M8 GTE,772,24:02:08.431,61 Laps,13,,125,1:43.460,123.873,03_Results_Race_Official.PDF,1
2020,02_Rolex 24 at Daytona,Rolex 24 at Daytona,rolex-24-at-daytona,2020-01-25,202001251340_Race,18,1,48,GTD,,B. Sellers / M. Snow / C. Lewis A. Caldarelli,Paul Miller Racing,Lamborghini Huracan GT3,765,24:01:46.706,68 Laps,7,,511,1:45.367,121.632,03_Results_Race_Official.PDF,1
2020,02_Rolex 24 at Daytona,Rolex 24 at Daytona,rolex-24-at-daytona,2020-01-25,202001251340_Race,19,2,44,GTD,,M. Mapelli / S. Pumpelly / J. Potter / A. Lally,GRT Magnus,Lamborghini Huracan GT3,765,24:02:08.614,68 Laps,21.908,,645,1:45.399,121.595,03_Results_Race_Official.PDF,1
2020,02_Rolex 24 at Daytona,Rolex 24 at Daytona,rolex-24-at-daytona,2020-01-25,202001251340_Race,20,3,88,GTD,,M. Bortolotti / R. Ineichen / D. Morad D. Vanthoor,WRT Speedstar Audi Sport,Audi R8 LMS GT3,764,24:01:12.054,69 Laps,1,,445,1:45.202,121.822,03_Results_Race_Official.PDF,1
2020,02_Rolex 24 at Daytona,Rolex 24 at Daytona,rolex-24-at-daytona,2020-01-25,202001251340_Race,21,4,16,GTD,,R. Hardwick / P. Long / A. Imperato K. Bachler,Wright Motorsports,Porsche 911 GT3 R,764,24:01:17.926,69 Laps,5.872,,561,1:45.728,121.216,03_Results_Race_Official.PDF,1
2020,02_Rolex 24 at Daytona,Rolex 24 at Daytona,rolex-24-at-daytona,2020-01-25,202001251340_Race,22,5,54,GTD,,T. Pappas / J. Bleekemolen / T. Estep S. Muller,BLACK SWAN RACING,Porsche 911 GT3 R,763,24:01:44.465,70 Laps,1,,389,1:45.397,121.597,03_Results_Race_Official.PDF,1
2020,02_Rolex 24 at Daytona,Rolex 24 at Daytona,rolex-24-at-daytona,2020-01-25,202001251340_Race,23,6,96,GTD,,J. Klingmann / D. Machavern / B. Auberlen R. Foley,Turner Motorsport,BMW M6 GT3,763,24:01:54.602,70 Laps,10.137,,615,1:45.534,121.439,03_Results_Race_Official.PDF,2
2020,02_Rolex 24 at Daytona,Rolex 24 at Daytona,rolex-24-at-daytona,2020-01-25,202001251340_Race,24,7,63,GTD,,C. MacNeil / T. Vilander / J. Westphal A. Balzan,Scuderia Corsa,Ferrari 488 GT3,763,24:02:12.968,70 Laps,18.366,,388,1:46.073,120.822,03_Results_Race_Official.PDF,2
2020,02_Rolex 24 at Daytona,Rolex 24 at Daytona,rolex-24-at-daytona,2020-01-25,202001251340_Race,25,8,57,GTD,,A. Parente / M. Goikhberg / T. Hindman A. Allmendinger,Heinricher Racing w/MSR Curb-Agajanian,Acura NSX GT3,762,24:00:45.363,71 Laps,1,,444,1:46.047,120.852,03_Results_Race_Official.PDF,2
2020,02_Rolex 24 at Daytona,Rolex 24 at Daytona,rolex-24-at-daytona,2020-01-25,202001251340_Race,26,9,14,GTD,,P. Chase / J. Hawksworth / K. Busch M. De Quesada,AIM VASSER SULLIVAN,Lexus RC F GT3,757,24:00:39.164,76 Laps,5,,281,1:46.131,120.756,03_Results_Race_Official.PDF,2
2020,02_Rolex 24 at Daytona,Rolex 24 at Daytona,rolex-24-at-daytona,2020-01-25,202001251340_Race,27,5,38,LMP2,,C. Cassels / K. Masson / R. Masson D. Yount,Performance Tech Motorsports,ORECA LMP2 07,756,23:13:40.267,77 Laps,1,Not Running,362,1:37.752,131.107,03_Results_Race_Official.PDF,2
2020,02_Rolex 24 at Daytona,Rolex 24 at Daytona,rolex-24-at-daytona,2020-01-25,202001251340_Race,28,10,86,GTD,,M. Farnbacher / M. McMurry / S. Michimi J. Gounon,Meyer Shank Racing w/Curb-Agajanian,Acura NSX GT3,747,24:01:03.155,86 Laps,9,,481,1:46.156,120.727,03_Results_Race_Official.PDF,2
2020,02_Rolex 24 at Daytona,Rolex 24 at Daytona,rolex-24-at-daytona,2020-01-25,202001251340_Race,29,11,74,GTD,,G. Robinson / L. Aschenbach / B. Keating F. Fraga,Riley Motorsports,Mercedes-AMG GT3,740,24:00:40.624,93 Laps,7,,468,1:45.901,121.018,03_Results_Race_Official.PDF,2
2020,02_Rolex 24 at Daytona,Rolex 24 at Daytona,rolex-24-at-daytona,2020-01-25,202001251340_Race,30,6,62,GTLM,,J. Calado / A. Pier Guidi / D. Serra D. Rigon,Risi Competizione,Ferrari 488 GTE,738,22:38:24.813,95 Laps,2,Not Running,572,1:42.853,124.605,03_Results_Race_Official.PDF,2
2020,02_Rolex 24 at Daytona,Rolex 24 at Daytona,rolex-24-at-daytona,2020-01-25,202001251340_Race,31,12,12,GTD,,F. Montecalvo / T. Bell / S. van Gisbergen A. Telitz,AIM VASSER SULLIVAN,Lexus RC F GT3,728,24:00:57.206,Laps,10,,474,1:45.853,121.073,03_Results_Race_Official.PDF,2
2020,02_Rolex 24 at Daytona,Rolex 24 at Daytona,rolex-24-at-daytona,2020-01-25,202001251340_Race,32,13,9,GTD,,D. Olsen / Z. Robichon / L. Kern / P. Pilet,Pfaff Motorsports,Porsche 911 GT3 R,716,24:00:54.877,Laps,12,,478,1:45.741,121.201,03_Results_Race_Official.PDF,2
2020,02_Rolex 24 at Daytona,Rolex 24 at Daytona,rolex-24-at-daytona,2020-01-25,202001251340_Race,33,14,11,GTD,,R. Heistand / S. Schothorst / F. Perera A. Costa,GRT Grasser Racing Team,Lamborghini Huracan GT3,633,24:01:04.987,Laps,83,,323,1:45.550,121.421,03_Results_Race_Official.PDF,2
2020,02_Rolex 24 at Daytona,Rolex 24 at Daytona,rolex-24-at-daytona,2020-01-25,202001251340_Race,34,15,47,GTD,,B. Gdovic / M. Kvamme / J. Hoggard E. Lux,Precision Performance Motorsports,Lamborghini Huracan GT3,608,19:34:05.475,Laps,25,Not Running,584,1:46.660,120.157,03_Results_Race_Official.PDF,2
2020,02_Rolex 24 at Daytona,Rolex 24 at Daytona,rolex-24-at-daytona,2020-01-25,202001251340_Race,35,16,19,GTD,,C. Nielsen / K. Legge / T. Calderon R. Frey,GEAR Racing powered by GRT Grasser,Lamborghini Huracan GT3,471,18:57:57.187,Laps,137,Not Running,465,1:46.326,120.534,03_Results_Race_Official.PDF,2
2020,02_Rolex 24 at Daytona,Rolex 24 at Daytona,rolex-24-at-daytona,2020-01-25,202001251340_Race,36,7,4,GTLM,,O. Gavin / T. Milner / M. Fassler,Corvette Racing,Chevrolet Corvette C8.R,461,24:01:09.927,Laps,10,,292,1:43.375,123.975,03_Results_Race_Official.PDF,2
2020,02_Rolex 24 at Daytona,Rolex 24 at Daytona,rolex-24-at-daytona,2020-01-25,202001251340_Race,37,17,98,GTD,,P. Lamy / R. Gunn / A. Watson / M. Lauda,ASTON MARTIN RACING,Aston Martin Vantage GT3,189,5:57:53.568,Laps,272,Not Running,149,1:46.247,120.624,03_Results_Race_Official.PDF,2
2020,02_Rolex 24 at Daytona,Rolex 24 at Daytona,rolex-24-at-daytona,2020-01-25,202001251340_Race,38,18,23,GTD,,A. Riberas / R. De Angelis / I. James N. Thiim,Heart Of Racing Team,Aston Martin Vantage GT3,151,4:41:19.541,Laps,38,Not Running,144,1:46.749,120.057,03_Results_Race_Official.PDF,2
