year,event_code,event_name,track_slug,race_date,session_directory,car_number,lap_number,driver_number,driver_name,lap_time,sector_1,sector_2,sector_3,speed_mph,elapsed_time,elapsed_delta_ms,elapsed_lap_time_difference_ms,pit_lane_crossing,source_page
2021,19_VIRginia International Raceway,VIRginia International Raceway,virginia-international-raceway,2021-10-09,202110091210_Race,1,1,2,Madison Snow,1:56.558,26.702,47.878,41.978,100.996,1:56.558,,,0,1
2021,19_VIRginia International Raceway,VIRginia International Raceway,virginia-international-raceway,2021-10-09,202110091210_Race,1,2,2,Madison Snow,1:50.007,22.819,46.070,41.118,107.011,3:46.565,110007,0,0,1
2021,19_VIRginia International Raceway,VIRginia International Raceway,virginia-international-raceway,2021-10-09,202110091210_Race,1,3,2,Madison Snow,1:48.057,22.311,45.008,40.738,108.942,5:34.622,108057,0,0,1
2021,19_VIRginia International Raceway,VIRginia International Raceway,virginia-international-raceway,2021-10-09,202110091210_Race,1,4,2,Madison Snow,1:48.365,23.149,44.717,40.499,108.632,7:22.987,108365,0,0,1
2021,19_VIRginia International Raceway,VIRginia International Raceway,virginia-international-raceway,2021-10-09,202110091210_Race,1,5,2,Madison Snow,1:46.771,21.904,44.546,40.321,110.254,9:09.758,106771,0,0,1
2021,19_VIRginia International Raceway,VIRginia International Raceway,virginia-international-raceway,2021-10-09,202110091210_Race,1,6,2,Madison Snow,1:46.518,21.780,44.319,40.419,110.516,10:56.276,106518,0,0,1
2021,19_VIRginia International Raceway,VIRginia International Raceway,virginia-international-raceway,2021-10-09,202110091210_Race,1,7,2,Madison Snow,1:46.256,21.727,44.338,40.191,110.788,12:42.532,106256,0,0,1
2021,19_VIRginia International Raceway,VIRginia International Raceway,virginia-international-raceway,2021-10-09,202110091210_Race,1,8,2,Madison Snow,1:46.703,21.696,44.774,40.233,110.324,14:29.235,106703,0,0,1
2021,19_VIRginia International Raceway,VIRginia International Raceway,virginia-international-raceway,2021-10-09,202110091210_Race,1,9,2,Madison Snow,1:46.287,21.707,44.350,40.230,110.756,16:15.522,106287,0,0,1
2021,19_VIRginia International Raceway,VIRginia International Raceway,virginia-international-raceway,2021-10-09,202110091210_Race,1,10,2,Madison Snow,1:46.349,21.767,44.365,40.217,110.691,18:01.871,106349,0,0,1
2021,19_VIRginia International Raceway,VIRginia International Raceway,virginia-international-raceway,2021-10-09,202110091210_Race,1,11,2,Madison Snow,1:46.423,21.718,44.516,40.189,110.614,19:48.294,106423,0,0,1
2021,19_VIRginia International Raceway,VIRginia International Raceway,virginia-international-raceway,2021-10-09,202110091210_Race,1,12,2,Madison Snow,1:46.329,21.604,44.562,40.163,110.712,21:34.623,106329,0,0,1
2021,19_VIRginia International Raceway,VIRginia International Raceway,virginia-international-raceway,2021-10-09,202110091210_Race,1,13,2,Madison Snow,1:46.297,21.797,44.410,40.090,110.746,23:20.920,106297,0,0,1
2021,19_VIRginia International Raceway,VIRginia International Raceway,virginia-international-raceway,2021-10-09,202110091210_Race,1,14,2,Madison Snow,1:46.374,21.687,44.522,40.165,110.665,25:07.294,106374,0,0,1
2021,19_VIRginia International Raceway,VIRginia International Raceway,virginia-international-raceway,2021-10-09,202110091210_Race,1,15,2,Madison Snow,1:46.579,21.724,44.695,40.160,110.453,26:53.873,106579,0,0,1
2021,19_VIRginia International Raceway,VIRginia International Raceway,virginia-international-raceway,2021-10-09,202110091210_Race,1,16,2,Madison Snow,1:46.393,21.641,44.604,40.148,110.646,28:40.266,106393,0,0,1
2021,19_VIRginia International Raceway,VIRginia International Raceway,virginia-international-raceway,2021-10-09,202110091210_Race,1,17,2,Madison Snow,1:47.337,21.805,45.387,40.145,109.673,30:27.603,107337,0,0,1
2021,19_VIRginia International Raceway,VIRginia International Raceway,virginia-international-raceway,2021-10-09,202110091210_Race,1,18,2,Madison Snow,1:46.679,21.772,44.771,40.136,110.349,32:14.282,106679,0,0,1
2021,19_VIRginia International Raceway,VIRginia International Raceway,virginia-international-raceway,2021-10-09,202110091210_Race,1,19,2,Madison Snow,1:46.564,21.753,44.614,40.197,110.468,34:00.846,106564,0,0,1
2021,19_VIRginia International Raceway,VIRginia International Raceway,virginia-international-raceway,2021-10-09,202110091210_Race,1,20,2,Madison Snow,1:46.153,21.680,44.401,40.072,110.896,35:46.999,106153,0,0,1
2021,19_VIRginia International Raceway,VIRginia International Raceway,virginia-international-raceway,2021-10-09,202110091210_Race,1,21,2,Madison Snow,1:46.665,21.950,44.438,40.277,110.363,37:33.664,106665,0,0,1
2021,19_VIRginia International Raceway,VIRginia International Raceway,virginia-international-raceway,2021-10-09,202110091210_Race,1,22,2,Madison Snow,1:46.645,21.716,44.986,39.943,110.384,39:20.309,106645,0,0,1
2021,19_VIRginia International Raceway,VIRginia International Raceway,virginia-international-raceway,2021-10-09,202110091210_Race,1,23,2,Madison Snow,1:46.420,21.726,44.694,40.000,110.618,41:06.729,106420,0,0,1
2021,19_VIRginia International Raceway,VIRginia International Raceway,virginia-international-raceway,2021-10-09,202110091210_Race,1,24,2,Madison Snow,1:46.194,21.696,44.480,40.018,110.853,42:52.923,106194,0,0,1
2021,19_VIRginia International Raceway,VIRginia International Raceway,virginia-international-raceway,2021-10-09,202110091210_Race,1,25,2,Madison Snow,1:47.006,21.864,44.531,40.611,110.012,44:39.929,107006,0,0,1
