year,event_code,event_name,track_slug,race_date,session_directory,position,class,car_number,team,vehicle,driver,fastest_lap_time,driver_lap_number,driver_total_laps,gap_to_fastest,interval,speed_mph,source_report,source_page
2017,16_Lime Rock Park,Lime Rock Park,lime-rock-park,2017-07-22,201707221505_Race,1,GTLM,3,Corvette Racing,Chevrolet Corvette C7.R,Antonio Garcia,50.780,76,123,,,104.5,07_ Driver Fastest Lap.PDF,1
2017,16_Lime Rock Park,Lime Rock Park,lime-rock-park,2017-07-22,201707221505_Race,2,GTLM,912,Porsche GT Team,Porsche 911 RSR,Laurens Vanthoor,51.025,13,124,0.245,0.245,104.0,07_ Driver Fastest Lap.PDF,1
2017,16_Lime Rock Park,Lime Rock Park,lime-rock-park,2017-07-22,201707221505_Race,3,GTLM,911,Porsche GT Team,Porsche 911 RSR,Dirk Werner,51.269,12,59,0.489,0.244,103.5,07_ Driver Fastest Lap.PDF,1
2017,16_Lime Rock Park,Lime Rock Park,lime-rock-park,2017-07-22,201707221505_Race,4,GTLM,912,Porsche GT Team,Porsche 911 RSR,Gianmaria Bruni,51.275,7,57,0.495,0.006,103.4,07_ Driver Fastest Lap.PDF,1
2017,16_Lime Rock Park,Lime Rock Park,lime-rock-park,2017-07-22,201707221505_Race,5,GTLM,25,BMW Team RLL,BMW M6 GTLM,Alexander Sims,51.379,7,123,0.599,0.104,103.2,07_ Driver Fastest Lap.PDF,1
2017,16_Lime Rock Park,Lime Rock Park,lime-rock-park,2017-07-22,201707221505_Race,6,GTLM,24,BMW Team RLL,BMW M6 GTLM,Martin Tomczyk,51.399,53,113,0.619,0.020,103.2,07_ Driver Fastest Lap.PDF,1
2017,16_Lime Rock Park,Lime Rock Park,lime-rock-park,2017-07-22,201707221505_Race,7,GTLM,24,BMW Team RLL,BMW M6 GTLM,John Edwards,51.444,6,68,0.664,0.045,103.1,07_ Driver Fastest Lap.PDF,1
2017,16_Lime Rock Park,Lime Rock Park,lime-rock-park,2017-07-22,201707221505_Race,8,GTLM,4,Corvette Racing,Chevrolet Corvette C7.R,Oliver Gavin,51.451,19,68,0.671,0.007,103.1,07_ Driver Fastest Lap.PDF,1
2017,16_Lime Rock Park,Lime Rock Park,lime-rock-park,2017-07-22,201707221505_Race,9,GTLM,911,Porsche GT Team,Porsche 911 RSR,Patrick Pilet,51.491,10,122,0.711,0.040,103.0,07_ Driver Fastest Lap.PDF,1
2017,16_Lime Rock Park,Lime Rock Park,lime-rock-park,2017-07-22,201707221505_Race,10,GTLM,67,Ford Chip Ganassi Racing,Ford GT,Richard Westbrook,51.544,11,87,0.764,0.053,102.9,07_ Driver Fastest Lap.PDF,1
