year,event_code,event_name,track_slug,race_date,session_directory,table,check,status,value,detail
2019,19_Road Atlanta,Road Atlanta,road-atlanta,2019-10-12,201910121205_Race,results,rows,pass,34,
2019,19_Road Atlanta,Road Atlanta,road-atlanta,2019-10-12,201910121205_Race,results,positions,pass,34,"first=[1, 2, 3] last=[32, 33, 34]"
2019,19_Road Atlanta,Road Atlanta,road-atlanta,2019-10-12,201910121205_Race,results,car_numbers,pass,34,not in entries: []
2019,19_Road Atlanta,Road Atlanta,road-atlanta,2019-10-12,201910121205_Race,results,best_lap_time_card_match,pass,34/34,
2019,19_Road Atlanta,Road Atlanta,road-atlanta,2019-10-12,201910121205_Race,results,classified_laps_time_card_match,pass,34/34,official penalties and incomplete time cards can differ
2019,19_Road Atlanta,Road Atlanta,road-atlanta,2019-10-12,201910121205_Race,fastest_laps_by_driver,rows,pass,102,
2019,19_Road Atlanta,Road Atlanta,road-atlanta,2019-10-12,201910121205_Race,fastest_laps_by_driver,positions,pass,102,"first=[1, 2, 3] last=[100, 101, 102]"
2019,19_Road Atlanta,Road Atlanta,road-atlanta,2019-10-12,201910121205_Race,fastest_laps_by_driver,car_numbers,pass,34,not in entries: []
2019,19_Road Atlanta,Road Atlanta,road-atlanta,2019-10-12,201910121205_Race,fastest_laps_by_driver,time_card_lap_match,pass,99/99,
2019,19_Road Atlanta,Road Atlanta,road-atlanta,2019-10-12,201910121205_Race,fastest_laps_by_driver,time_card_driver_match,warn,97/99,
2019,19_Road Atlanta,Road Atlanta,road-atlanta,2019-10-12,201910121205_Race,drive_time,rows,pass,863,
2019,19_Road Atlanta,Road Atlanta,road-atlanta,2019-10-12,201910121205_Race,drive_time,car_numbers,pass,34,not in entries: []
2019,19_Road Atlanta,Road Atlanta,road-atlanta,2019-10-12,201910121205_Race,drive_time,segment_continuity,pass,829/829,
2019,19_Road Atlanta,Road Atlanta,road-atlanta,2019-10-12,201910121205_Race,pit_stops,rows,pass,412,
2019,19_Road Atlanta,Road Atlanta,road-atlanta,2019-10-12,201910121205_Race,pit_stops,car_numbers,pass,34,not in entries: []
2019,19_Road Atlanta,Road Atlanta,road-atlanta,2019-10-12,201910121205_Race,pit_stops,clock_duration_match,pass,412/412,
2019,19_Road Atlanta,Road Atlanta,road-atlanta,2019-10-12,201910121205_Race,pit_stops,cumulative_duration_match,pass,412/412,
2019,19_Road Atlanta,Road Atlanta,road-atlanta,2019-10-12,201910121205_Race,flags_analysis,source,not_available,0,report not published for this race
