year,event_code,event_name,track_slug,race_date,session_directory,car_number,car_metadata,stint_number,driver,start_time,end_time,segment_type,segment_time,cumulative_track_time,cumulative_driver_time,source_report,source_page,source_column
2019,19_Road Atlanta,Road Atlanta,road-atlanta,2019-10-12,201910121205_Race,3,Corvette Racing | Chevrolet Corvette C7.R GTLM,1,A. Garcia,12:10:18,12:59:09,TRACK,48:51.314,48:51.314,48:51.314,20_Drive Time_Race.PDF,1,1
2019,19_Road Atlanta,Road Atlanta,road-atlanta,2019-10-12,201910121205_Race,3,Corvette Racing | Chevrolet Corvette C7.R GTLM,,A. Garcia,12:59:09,13:00:15,PIT,1:05.707,48:51.314,49:57.021,20_Drive Time_Race.PDF,1,1
2019,19_Road Atlanta,Road Atlanta,road-atlanta,2019-10-12,201910121205_Race,3,Corvette Racing | Chevrolet Corvette C7.R GTLM,2,A. Garcia,13:00:15,13:44:36,TRACK,44:20.886,1:33:12.200,1:34:17.907,20_Drive Time_Race.PDF,1,1
2019,19_Road Atlanta,Road Atlanta,road-atlanta,2019-10-12,201910121205_Race,3,Corvette Racing | Chevrolet Corvette C7.R GTLM,,,13:44:36,13:45:34,PIT,58.911,,58.911,20_Drive Time_Race.PDF,1,1
2019,19_Road Atlanta,Road Atlanta,road-atlanta,2019-10-12,201910121205_Race,3,Corvette Racing | Chevrolet Corvette C7.R GTLM,3,J. Magnussen,13:45:34,14:43:05,TRACK,57:30.174,57:30.174,57:30.174,20_Drive Time_Race.PDF,1,1
2019,19_Road Atlanta,Road Atlanta,road-atlanta,2019-10-12,201910121205_Race,3,Corvette Racing | Chevrolet Corvette C7.R GTLM,,J. Magnussen,14:43:05,14:44:12,PIT,1:07.110,57:30.174,58:37.284,20_Drive Time_Race.PDF,1,1
2019,19_Road Atlanta,Road Atlanta,road-atlanta,2019-10-12,201910121205_Race,3,Corvette Racing | Chevrolet Corvette C7.R GTLM,4,J. Magnussen,14:44:12,15:45:18,TRACK,1:01:06.238,1:58:36.412,1:59:43.522,20_Drive Time_Race.PDF,1,1
2019,19_Road Atlanta,Road Atlanta,road-atlanta,2019-10-12,201910121205_Race,3,Corvette Racing | Chevrolet Corvette C7.R GTLM,,,15:45:18,15:46:23,PIT,1:04.589,,2:03.500,20_Drive Time_Race.PDF,1,1
2019,19_Road Atlanta,Road Atlanta,road-atlanta,2019-10-12,201910121205_Race,3,Corvette Racing | Chevrolet Corvette C7.R GTLM,5,M. Rockenfeller,15:46:23,16:36:17,TRACK,49:54.606,49:54.606,49:54.606,20_Drive Time_Race.PDF,1,1
2019,19_Road Atlanta,Road Atlanta,road-atlanta,2019-10-12,201910121205_Race,3,Corvette Racing | Chevrolet Corvette C7.R GTLM,,M. Rockenfeller,16:36:17,16:37:26,PIT,1:08.394,49:54.606,51:03.000,20_Drive Time_Race.PDF,1,1
2019,19_Road Atlanta,Road Atlanta,road-atlanta,2019-10-12,201910121205_Race,3,Corvette Racing | Chevrolet Corvette C7.R GTLM,6,M. Rockenfeller,16:37:26,17:19:36,TRACK,42:10.786,1:32:05.392,1:33:13.786,20_Drive Time_Race.PDF,1,1
2019,19_Road Atlanta,Road Atlanta,road-atlanta,2019-10-12,201910121205_Race,3,Corvette Racing | Chevrolet Corvette C7.R GTLM,,M. Rockenfeller,17:19:36,17:20:26,PIT,49.753,1:32:05.392,1:34:03.539,20_Drive Time_Race.PDF,1,1
2019,19_Road Atlanta,Road Atlanta,road-atlanta,2019-10-12,201910121205_Race,3,Corvette Racing | Chevrolet Corvette C7.R GTLM,7,M. Rockenfeller,17:20:26,18:02:19,TRACK,41:52.592,2:13:57.984,2:15:56.131,20_Drive Time_Race.PDF,1,1
2019,19_Road Atlanta,Road Atlanta,road-atlanta,2019-10-12,201910121205_Race,3,Corvette Racing | Chevrolet Corvette C7.R GTLM,,,18:02:19,18:03:27,PIT,1:08.015,,3:11.515,20_Drive Time_Race.PDF,1,1
2019,19_Road Atlanta,Road Atlanta,road-atlanta,2019-10-12,201910121205_Race,3,Corvette Racing | Chevrolet Corvette C7.R GTLM,8,J. Magnussen,18:03:27,18:55:36,TRACK,52:09.701,2:50:46.113,2:51:53.223,20_Drive Time_Race.PDF,1,1
2019,19_Road Atlanta,Road Atlanta,road-atlanta,2019-10-12,201910121205_Race,3,Corvette Racing | Chevrolet Corvette C7.R GTLM,,J. Magnussen,18:55:36,18:56:44,PIT,1:07.897,2:50:46.113,2:53:01.120,20_Drive Time_Race.PDF,1,1
2019,19_Road Atlanta,Road Atlanta,road-atlanta,2019-10-12,201910121205_Race,3,Corvette Racing | Chevrolet Corvette C7.R GTLM,9,J. Magnussen,18:56:44,19:47:40,TRACK,50:56.196,3:41:42.309,3:43:57.316,20_Drive Time_Race.PDF,1,1
2019,19_Road Atlanta,Road Atlanta,road-atlanta,2019-10-12,201910121205_Race,3,Corvette Racing | Chevrolet Corvette C7.R GTLM,,,19:47:40,19:48:49,PIT,1:08.639,,4:20.154,20_Drive Time_Race.PDF,1,1
2019,19_Road Atlanta,Road Atlanta,road-atlanta,2019-10-12,201910121205_Race,3,Corvette Racing | Chevrolet Corvette C7.R GTLM,10,A. Garcia,19:48:49,20:41:02,TRACK,52:12.415,2:25:24.615,2:26:30.322,20_Drive Time_Race.PDF,1,1
2019,19_Road Atlanta,Road Atlanta,road-atlanta,2019-10-12,201910121205_Race,3,Corvette Racing | Chevrolet Corvette C7.R GTLM,,A. Garcia,20:41:02,20:42:08,PIT,1:06.092,2:25:24.615,2:27:36.414,20_Drive Time_Race.PDF,1,1
2019,19_Road Atlanta,Road Atlanta,road-atlanta,2019-10-12,201910121205_Race,3,Corvette Racing | Chevrolet Corvette C7.R GTLM,11,A. Garcia,20:42:08,21:27:45,TRACK,45:37.481,3:11:02.096,3:13:13.895,20_Drive Time_Race.PDF,1,1
2019,19_Road Atlanta,Road Atlanta,road-atlanta,2019-10-12,201910121205_Race,3,Corvette Racing | Chevrolet Corvette C7.R GTLM,,A. Garcia,21:27:45,21:28:45,PIT,59.664,3:11:02.096,3:14:13.559,20_Drive Time_Race.PDF,1,1
