year,event_code,event_name,track_slug,race_date,session_directory,car_number,lap_number,driver_number,driver_name,lap_time,sector_1,sector_2,sector_3,speed_mph,elapsed_time,elapsed_delta_ms,elapsed_lap_time_difference_ms,pit_lane_crossing,source_page
2016,13_Lime Rock,Lime Rock,lime-rock,2016-07-23,201607231505_Race,3,1,2,Jan Magnussen,1:30.923,40.105,29.339,21.479,58.3,1:30.923,,,0,1
2016,13_Lime Rock,Lime Rock,lime-rock,2016-07-23,201607231505_Race,3,2,2,Jan Magnussen,1:07.097,26.924,26.549,13.624,79.1,2:38.020,67097,0,0,1
2016,13_Lime Rock,Lime Rock,lime-rock,2016-07-23,201607231505_Race,3,3,2,Jan Magnussen,57.753,24.199,21.461,12.093,91.9,3:35.773,57753,0,0,1
2016,13_Lime Rock,Lime Rock,lime-rock,2016-07-23,201607231505_Race,3,4,2,Jan Magnussen,53.449,21.915,19.433,12.101,99.2,4:29.222,53449,0,0,1
2016,13_Lime Rock,Lime Rock,lime-rock,2016-07-23,201607231505_Race,3,5,2,Jan Magnussen,52.855,21.919,19.110,11.826,100.4,5:22.077,52855,0,0,1
2016,13_Lime Rock,Lime Rock,lime-rock,2016-07-23,201607231505_Race,3,6,2,Jan Magnussen,52.090,21.489,18.707,11.894,101.8,6:14.167,52090,0,0,1
2016,13_Lime Rock,Lime Rock,lime-rock,2016-07-23,201607231505_Race,3,7,2,Jan Magnussen,1:20.646,22.661,25.495,32.490,65.8,7:34.813,80646,0,0,1
2016,13_Lime Rock,Lime Rock,lime-rock,2016-07-23,201607231505_Race,3,8,2,Jan Magnussen,1:36.723,33.627,33.266,29.830,54.8,9:11.536,96723,0,0,1
2016,13_Lime Rock,Lime Rock,lime-rock,2016-07-23,201607231505_Race,3,9,2,Jan Magnussen,1:33.376,32.915,33.429,27.032,56.8,10:44.912,93376,0,0,1
2016,13_Lime Rock,Lime Rock,lime-rock,2016-07-23,201607231505_Race,3,10,2,Jan Magnussen,1:30.739,31.162,33.524,26.053,58.4,12:15.651,90739,0,0,1
2016,13_Lime Rock,Lime Rock,lime-rock,2016-07-23,201607231505_Race,3,11,2,Jan Magnussen,1:29.753,30.962,31.813,26.978,59.0,13:45.404,89753,0,0,1
2016,13_Lime Rock,Lime Rock,lime-rock,2016-07-23,201607231505_Race,3,12,2,Jan Magnussen,1:29.154,32.785,31.999,24.370,59.5,15:14.558,89154,0,0,1
2016,13_Lime Rock,Lime Rock,lime-rock,2016-07-23,201607231505_Race,3,13,2,Jan Magnussen,1:15.194,28.722,32.496,13.976,70.5,16:29.752,75194,0,0,1
2016,13_Lime Rock,Lime Rock,lime-rock,2016-07-23,201607231505_Race,3,14,2,Jan Magnussen,53.060,22.043,19.113,11.904,99.9,17:22.812,53060,0,0,1
