year,event_code,event_name,track_slug,race_date,session_directory,position,class_position,car_number,class,category_marker,drivers,team,vehicle,laps,total_time,gap_to_leader,interval,status,best_lap_number,best_lap_time,best_lap_speed_mph,source_report,source_page
2021,02_Daytona International Speedway,Daytona International Speedway,daytona-international-speedway,2021-01-30,202101301540_Race,1,1,10,DPi,,R. Taylor / F. Albuquerque A. Rossi / H. Castroneves,Konica Minolta Acura ARX-05,Acura DPi,807,24:00:14.673,-,,,294,1:35.253,134.547,03_Results_Race_Official.PDF,1
2021,02_Daytona International Speedway,Daytona International Speedway,daytona-international-speedway,2021-01-30,202101301540_Race,2,2,48,DPi,,J. Johnson / K. Kobayashi S. Pagenaud / M. Rockenfeller,Ally Cadillac Racing,Cadillac DPi,807,24:00:19.377,4.704,4.704,,273,1:34.918,135.022,03_Results_Race_Official.PDF,1
2021,02_Daytona International Speedway,Daytona International Speedway,daytona-international-speedway,2021-01-30,202101301540_Race,3,3,55,DPi,,O. Jarvis / H. Tincknell J. Bomarito,Mazda Motorsports,Mazda DPi,807,24:00:21.235,6.562,1.858,,66,1:34.876,135.081,03_Results_Race_Official.PDF,1
2021,02_Daytona International Speedway,Daytona International Speedway,daytona-international-speedway,2021-01-30,202101301540_Race,4,4,60,DPi,,D. Cameron / O. Pla / J. Montoya A. Allmendinger,Meyer Shank Racing w/Curb-Agajanian,Acura DPi,807,24:01:09.091,54.418,47.856,,14,1:35.280,134.509,03_Results_Race_Official.PDF,1
2021,02_Daytona International Speedway,Daytona International Speedway,daytona-international-speedway,2021-01-30,202101301540_Race,5,5,01,DPi,,R. van der Zande / K. Magnussen S. Dixon,Cadillac Chip Ganassi Racing,Cadillac DPi,807,24:01:22.417,1:07.744,13.326,,65,1:34.657,135.394,03_Results_Race_Official.PDF,1
2021,02_Daytona International Speedway,Daytona International Speedway,daytona-international-speedway,2021-01-30,202101301540_Race,6,1,18,LMP2,,D. Merriman / K. Tilley / R. Dalziel P. Chatin,Era Motorsport,ORECA LMP2 07,787,24:00:48.530,20 Laps,20,,82,1:37.109,131.975,03_Results_Race_Official.PDF,1
2021,02_Daytona International Speedway,Daytona International Speedway,daytona-international-speedway,2021-01-30,202101301540_Race,7,2,8,LMP2,,J. Farano / G. Aubry / T. Buret M. Vaxiviere,Tower Motorsport,ORECA LMP2 07,787,24:01:08.043,20 Laps,19.513,,538,1:37.560,131.365,03_Results_Race_Official.PDF,1
2021,02_Daytona International Speedway,Daytona International Speedway,daytona-international-speedway,2021-01-30,202101301540_Race,8,6,31,DPi,,F. Nasr / M. Conway / P. Derani C. Elliott,Whelen Engineering Racing,Cadillac DPi,783,24:00:33.603,24 Laps,4,,14,1:34.835,135.140,03_Results_Race_Official.PDF,1
2021,02_Daytona International Speedway,Daytona International Speedway,daytona-international-speedway,2021-01-30,202101301540_Race,9,3,82,LMP2,,C. Mies / E. Lux / D. DeFrancesco F. Schiller,DragonSpeed USA LLC,ORECA LMP2 07,783,24:01:13.579,24 Laps,39.976,,538,1:37.769,131.084,03_Results_Race_Official.PDF,1
2021,02_Daytona International Speedway,Daytona International Speedway,daytona-international-speedway,2021-01-30,202101301540_Race,10,4,51,LMP2,,C. Ware / S. Yoluc / A. Dillon S. Muller,RWR-Eurasia,Ligier LMP2,778,24:00:25.244,29 Laps,5,,389,1:38.970,129.494,03_Results_Race_Official.PDF,1
