year,event_code,event_name,track_slug,race_date,session_directory,position,class,car_number,team,vehicle,driver,fastest_lap_time,driver_lap_number,driver_total_laps,gap_to_fastest,interval,speed_mph,source_report,source_page
2024,09_Detroit Street Course,Detroit Street Course,detroit-street-course,2024-06-01,202406011510_Race,1,GTP,6,Porsche Penske Motorsport,Porsche 963,Nick Tandy,1:05.874,14,34,,,89.898,06_Fastest Lap By Driver_Race.PDF,1
2024,09_Detroit Street Course,Detroit Street Course,detroit-street-course,2024-06-01,202406011510_Race,2,GTP,31,Whelen Cadillac Racing,Cadillac V-Series.R,Jack Aitken,1:06.126,15,67,0.252,0.252,89.556,06_Fastest Lap By Driver_Race.PDF,1
2024,09_Detroit Street Course,Detroit Street Course,detroit-street-course,2024-06-01,202406011510_Race,3,GTP,10,Wayne Taylor Racing with Andretti,Acura ARX-06,Filipe Albuquerque,1:06.209,15,25,0.335,0.083,89.444,06_Fastest Lap By Driver_Race.PDF,1
2024,09_Detroit Street Course,Detroit Street Course,detroit-street-course,2024-06-01,202406011510_Race,4,GTP,5,Proton Competition Mustang Sampling,Porsche 963,Bent Viscaal,1:06.214,15,32,0.340,0.005,89.437,06_Fastest Lap By Driver_Race.PDF,1
2024,09_Detroit Street Course,Detroit Street Course,detroit-street-course,2024-06-01,202406011510_Race,5,GTP,01,Cadillac Racing,Cadillac V-Series.R,Sebastien Bourdais,1:06.255,16,24,0.381,0.041,89.381,06_Fastest Lap By Driver_Race.PDF,1
2024,09_Detroit Street Course,Detroit Street Course,detroit-street-course,2024-06-01,202406011510_Race,6,GTP,7,Porsche Penske Motorsport,Porsche 963,Felipe Nasr,1:06.260,6,49,0.386,0.005,89.375,06_Fastest Lap By Driver_Race.PDF,1
2024,09_Detroit Street Course,Detroit Street Course,detroit-street-course,2024-06-01,202406011510_Race,7,GTP,25,BMW M Team RLL,BMW M Hybrid V8,Nick Yelloly,1:06.308,16,31,0.434,0.048,89.310,06_Fastest Lap By Driver_Race.PDF,1
2024,09_Detroit Street Course,Detroit Street Course,detroit-street-course,2024-06-01,202406011510_Race,8,GTP,24,BMW M Team RLL,BMW M Hybrid V8,Jesse Krohn,1:06.336,12,60,0.462,0.028,89.272,06_Fastest Lap By Driver_Race.PDF,1
2024,09_Detroit Street Course,Detroit Street Course,detroit-street-course,2024-06-01,202406011510_Race,9,GTP,7,Porsche Penske Motorsport,Porsche 963,Dane Cameron,1:06.361,14,26,0.487,0.025,89.239,06_Fastest Lap By Driver_Race.PDF,1
2024,09_Detroit Street Course,Detroit Street Course,detroit-street-course,2024-06-01,202406011510_Race,10,GTP,40,Wayne Taylor Racing with Andretti,Acura ARX-06,Jordan Taylor,1:06.366,21,27,0.492,0.005,89.232,06_Fastest Lap By Driver_Race.PDF,1
2024,09_Detroit Street Course,Detroit Street Course,detroit-street-course,2024-06-01,202406011510_Race,11,GTP,24,BMW M Team RLL,BMW M Hybrid V8,Philipp Eng,1:06.648,10,15,0.774,0.282,88.854,06_Fastest Lap By Driver_Race.PDF,1
2024,09_Detroit Street Course,Detroit Street Course,detroit-street-course,2024-06-01,202406011510_Race,12,GTP,85,JDC-Miller MotorSports,Porsche 963,Tijmen van der Helm,1:06.933,15,26,1.059,0.285,88.476,06_Fastest Lap By Driver_Race.PDF,1
