year,event_code,event_name,track_slug,race_date,session_directory,table,check,status,value,detail
2021,12_6H - Watkins Glen International,6H - Watkins Glen International,6h-watkins-glen-international,2021-06-27,202106271040_Race,results,rows,pass,38,
2021,12_6H - Watkins Glen International,6H - Watkins Glen International,6h-watkins-glen-international,2021-06-27,202106271040_Race,results,positions,pass,38,"first=[1, 2, 3] last=[36, 37, 38]"
2021,12_6H - Watkins Glen International,6H - Watkins Glen International,6h-watkins-glen-international,2021-06-27,202106271040_Race,results,car_numbers,pass,38,not in entries: []
2021,12_6H - Watkins Glen International,6H - Watkins Glen International,6h-watkins-glen-international,2021-06-27,202106271040_Race,results,best_lap_time_card_match,pass,38/38,
2021,12_6H - Watkins Glen International,6H - Watkins Glen International,6h-watkins-glen-international,2021-06-27,202106271040_Race,results,classified_laps_time_card_match,warn,37/38,official penalties and incomplete time cards can differ
2021,12_6H - Watkins Glen International,6H - Watkins Glen International,6h-watkins-glen-international,2021-06-27,202106271040_Race,fastest_laps_by_driver,rows,pass,110,
2021,12_6H - Watkins Glen International,6H - Watkins Glen International,6h-watkins-glen-international,2021-06-27,202106271040_Race,fastest_laps_by_driver,positions,pass,110,"first=[1, 2, 3] last=[108, 109, 110]"
2021,12_6H - Watkins Glen International,6H - Watkins Glen International,6h-watkins-glen-international,2021-06-27,202106271040_Race,fastest_laps_by_driver,car_numbers,pass,38,not in entries: []
2021,12_6H - Watkins Glen International,6H - Watkins Glen International,6h-watkins-glen-international,2021-06-27,202106271040_Race,fastest_laps_by_driver,time_card_lap_match,pass,103/103,
2021,12_6H - Watkins Glen International,6H - Watkins Glen International,6h-watkins-glen-international,2021-06-27,202106271040_Race,fastest_laps_by_driver,time_card_driver_match,pass,103/103,
2021,12_6H - Watkins Glen International,6H - Watkins Glen International,6h-watkins-glen-international,2021-06-27,202106271040_Race,drive_time,rows,pass,553,
2021,12_6H - Watkins Glen International,6H - Watkins Glen International,6h-watkins-glen-international,2021-06-27,202106271040_Race,drive_time,car_numbers,pass,38,not in entries: []
2021,12_6H - Watkins Glen International,6H - Watkins Glen International,6h-watkins-glen-international,2021-06-27,202106271040_Race,drive_time,segment_continuity,pass,515/515,
2021,12_6H - Watkins Glen International,6H - Watkins Glen International,6h-watkins-glen-international,2021-06-27,202106271040_Race,pit_stops,rows,pass,256,
2021,12_6H - Watkins Glen International,6H - Watkins Glen International,6h-watkins-glen-international,2021-06-27,202106271040_Race,pit_stops,car_numbers,pass,37,not in entries: []
2021,12_6H - Watkins Glen International,6H - Watkins Glen International,6h-watkins-glen-international,2021-06-27,202106271040_Race,pit_stops,clock_duration_match,pass,256/256,
2021,12_6H - Watkins Glen International,6H - Watkins Glen International,6h-watkins-glen-international,2021-06-27,202106271040_Race,pit_stops,cumulative_duration_match,pass,256/256,
2021,12_6H - Watkins Glen International,6H - Watkins Glen International,6h-watkins-glen-international,2021-06-27,202106271040_Race,flags_analysis,source,not_available,0,report not published for this race
