year,event_code,event_name,track_slug,race_date,session_directory,car_number,car_metadata,stop_number,in_time,in_driver,out_time,out_driver,pit_time,cumulative_pit_time,source_report,source_page,source_column
2018,22_Road Atlanta,Road Atlanta,road-atlanta,2018-10-13,201810131105_Race,2,Tequila Patron ESM | Nissan DPi P,1,11:45:27.599,N. Nato,11:46:32.509,N. Nato,1:04.910,1:04.910,20_Pit Stops Time Cards_Race.PDF,1,1
2018,22_Road Atlanta,Road Atlanta,road-atlanta,2018-10-13,201810131105_Race,2,Tequila Patron ESM | Nissan DPi P,2,12:17:21.923,N. Nato,12:18:20.324,R. Dalziel,58.401,2:03.311,20_Pit Stops Time Cards_Race.PDF,1,1
2018,22_Road Atlanta,Road Atlanta,road-atlanta,2018-10-13,201810131105_Race,2,Tequila Patron ESM | Nissan DPi P,3,12:52:58.128,R. Dalziel,12:53:55.397,R. Dalziel,57.269,3:00.580,20_Pit Stops Time Cards_Race.PDF,1,1
2018,22_Road Atlanta,Road Atlanta,road-atlanta,2018-10-13,201810131105_Race,2,Tequila Patron ESM | Nissan DPi P,4,13:32:14.037,R. Dalziel,13:33:10.930,R. Dalziel,56.893,3:57.473,20_Pit Stops Time Cards_Race.PDF,1,1
2018,22_Road Atlanta,Road Atlanta,road-atlanta,2018-10-13,201810131105_Race,2,Tequila Patron ESM | Nissan DPi P,5,13:49:01.255,R. Dalziel,14:00:34.279,S. Sharp,11:33.024,15:30.497,20_Pit Stops Time Cards_Race.PDF,1,1
2018,22_Road Atlanta,Road Atlanta,road-atlanta,2018-10-13,201810131105_Race,2,Tequila Patron ESM | Nissan DPi P,6,14:41:52.326,S. Sharp,14:42:58.376,S. Sharp,1:06.050,16:36.547,20_Pit Stops Time Cards_Race.PDF,1,1
2018,22_Road Atlanta,Road Atlanta,road-atlanta,2018-10-13,201810131105_Race,2,Tequila Patron ESM | Nissan DPi P,7,15:24:23.211,S. Sharp,15:25:33.374,N. Nato,1:10.163,17:46.710,20_Pit Stops Time Cards_Race.PDF,1,1
2018,22_Road Atlanta,Road Atlanta,road-atlanta,2018-10-13,201810131105_Race,2,Tequila Patron ESM | Nissan DPi P,8,15:27:02.001,N. Nato,15:27:44.674,N. Nato,42.673,18:29.383,20_Pit Stops Time Cards_Race.PDF,1,1
2018,22_Road Atlanta,Road Atlanta,road-atlanta,2018-10-13,201810131105_Race,2,Tequila Patron ESM | Nissan DPi P,9,15:55:01.018,N. Nato,15:56:10.246,N. Nato,1:09.228,19:38.611,20_Pit Stops Time Cards_Race.PDF,1,1
2018,22_Road Atlanta,Road Atlanta,road-atlanta,2018-10-13,201810131105_Race,2,Tequila Patron ESM | Nissan DPi P,10,16:46:25.797,N. Nato,16:47:30.557,R. Dalziel,1:04.760,20:43.371,20_Pit Stops Time Cards_Race.PDF,1,1
2018,22_Road Atlanta,Road Atlanta,road-atlanta,2018-10-13,201810131105_Race,2,Tequila Patron ESM | Nissan DPi P,11,17:27:27.091,R. Dalziel,17:28:31.385,R. Dalziel,1:04.294,21:47.665,20_Pit Stops Time Cards_Race.PDF,1,1
2018,22_Road Atlanta,Road Atlanta,road-atlanta,2018-10-13,201810131105_Race,2,Tequila Patron ESM | Nissan DPi P,12,18:05:51.493,R. Dalziel,18:06:58.582,N. Nato,1:07.089,22:54.754,20_Pit Stops Time Cards_Race.PDF,1,1
2018,22_Road Atlanta,Road Atlanta,road-atlanta,2018-10-13,201810131105_Race,2,Tequila Patron ESM | Nissan DPi P,13,18:32:53.414,N. Nato,18:33:45.480,N. Nato,52.066,23:46.820,20_Pit Stops Time Cards_Race.PDF,1,1
2018,22_Road Atlanta,Road Atlanta,road-atlanta,2018-10-13,201810131105_Race,2,Tequila Patron ESM | Nissan DPi P,14,19:12:00.963,N. Nato,19:13:06.912,N. Nato,1:05.949,24:52.769,20_Pit Stops Time Cards_Race.PDF,1,1
2018,22_Road Atlanta,Road Atlanta,road-atlanta,2018-10-13,201810131105_Race,2,Tequila Patron ESM | Nissan DPi P,15,19:40:11.514,N. Nato,19:41:09.954,R. Dalziel,58.440,25:51.209,20_Pit Stops Time Cards_Race.PDF,1,1
2018,22_Road Atlanta,Road Atlanta,road-atlanta,2018-10-13,201810131105_Race,2,Tequila Patron ESM | Nissan DPi P,16,20:18:39.283,R. Dalziel,20:19:44.101,R. Dalziel,1:04.818,26:56.027,20_Pit Stops Time Cards_Race.PDF,1,1
2018,22_Road Atlanta,Road Atlanta,road-atlanta,2018-10-13,201810131105_Race,2,Tequila Patron ESM | Nissan DPi P,17,20:57:14.483,R. Dalziel,20:57:59.398,R. Dalziel,44.915,27:40.942,20_Pit Stops Time Cards_Race.PDF,1,1
2018,22_Road Atlanta,Road Atlanta,road-atlanta,2018-10-13,201810131105_Race,3,17 R. Dalziel R. Dalziel 44.915 27:40.942 | Corvette Racing | Chevrolet Corvette C7.R GTLM,1,12:01:22.367,A. Garcia,12:02:33.826,A. Garcia,1:11.459,1:11.459,20_Pit Stops Time Cards_Race.PDF,1,1
2018,22_Road Atlanta,Road Atlanta,road-atlanta,2018-10-13,201810131105_Race,3,17 R. Dalziel R. Dalziel 44.915 27:40.942 | Corvette Racing | Chevrolet Corvette C7.R GTLM,2,12:17:33.493,A. Garcia,12:18:17.453,A. Garcia,43.960,1:55.419,20_Pit Stops Time Cards_Race.PDF,1,1
