year,event_code,event_name,track_slug,race_date,session_directory,car_number,car_metadata,stint_number,driver,start_time,end_time,segment_type,segment_time,cumulative_track_time,cumulative_driver_time,source_report,source_page,source_column
2025,07_Long Beach Street Circuit,Long Beach Street Circuit,long-beach-street-circuit,2025-04-12,202504121405_Race,6,Porsche Penske Motorsport | Porsche 963 GTP,1,M. Jaminet,14:05:57,14:29:02,TRACK,23:04.908,23:04.908,23:04.908,20_Drive Time_Race.PDF,1,1
2025,07_Long Beach Street Circuit,Long Beach Street Circuit,long-beach-street-circuit,2025-04-12,202504121405_Race,6,Porsche Penske Motorsport | Porsche 963 GTP,,,14:29:02,14:30:03,PIT,1:00.305,,1:00.305,20_Drive Time_Race.PDF,1,1
2025,07_Long Beach Street Circuit,Long Beach Street Circuit,long-beach-street-circuit,2025-04-12,202504121405_Race,6,Porsche Penske Motorsport | Porsche 963 GTP,2,M. Campbell,14:30:03,15:45:57,TRACK,1:15:54.787,1:15:54.787,1:15:54.787,20_Drive Time_Race.PDF,1,1
2025,07_Long Beach Street Circuit,Long Beach Street Circuit,long-beach-street-circuit,2025-04-12,202504121405_Race,7,Porsche Penske Motorsport | Porsche 963 GTP,1,N. Tandy,14:05:57,14:29:01,TRACK,23:03.854,23:03.854,23:03.854,20_Drive Time_Race.PDF,1,1
2025,07_Long Beach Street Circuit,Long Beach Street Circuit,long-beach-street-circuit,2025-04-12,202504121405_Race,7,Porsche Penske Motorsport | Porsche 963 GTP,,,14:29:01,14:30:01,PIT,59.324,,59.324,20_Drive Time_Race.PDF,1,1
2025,07_Long Beach Street Circuit,Long Beach Street Circuit,long-beach-street-circuit,2025-04-12,202504121405_Race,7,Porsche Penske Motorsport | Porsche 963 GTP,2,F. Nasr,14:30:01,15:45:57,TRACK,1:15:56.822,1:15:56.822,1:15:56.822,20_Drive Time_Race.PDF,1,1
2025,07_Long Beach Street Circuit,Long Beach Street Circuit,long-beach-street-circuit,2025-04-12,202504121405_Race,10,Wayne Taylor Racing | Cadillac V-Series.R GTP,1,F. Albuquerque,14:05:57,14:29:10,TRACK,23:12.449,23:12.449,23:12.449,20_Drive Time_Race.PDF,1,1
2025,07_Long Beach Street Circuit,Long Beach Street Circuit,long-beach-street-circuit,2025-04-12,202504121405_Race,10,Wayne Taylor Racing | Cadillac V-Series.R GTP,,,14:29:10,14:30:20,PIT,1:09.786,,1:09.786,20_Drive Time_Race.PDF,1,1
2025,07_Long Beach Street Circuit,Long Beach Street Circuit,long-beach-street-circuit,2025-04-12,202504121405_Race,10,Wayne Taylor Racing | Cadillac V-Series.R GTP,2,R. Taylor,14:30:20,15:45:57,TRACK,1:15:37.765,1:15:37.765,1:15:37.765,20_Drive Time_Race.PDF,1,1
2025,07_Long Beach Street Circuit,Long Beach Street Circuit,long-beach-street-circuit,2025-04-12,202504121405_Race,12,Vasser Sullivan Racing | Lexus RC F GT3 GTD,1,P. Thompson,14:05:57,14:42:25,TRACK,36:27.906,36:27.906,36:27.906,20_Drive Time_Race.PDF,1,1
2025,07_Long Beach Street Circuit,Long Beach Street Circuit,long-beach-street-circuit,2025-04-12,202504121405_Race,12,Vasser Sullivan Racing | Lexus RC F GT3 GTD,,,14:42:25,14:43:30,PIT,1:05.173,,1:05.173,20_Drive Time_Race.PDF,1,1
2025,07_Long Beach Street Circuit,Long Beach Street Circuit,long-beach-street-circuit,2025-04-12,202504121405_Race,12,Vasser Sullivan Racing | Lexus RC F GT3 GTD,2,J. Hawksworth,14:43:30,15:45:57,TRACK,1:02:26.921,1:02:26.921,1:02:26.921,20_Drive Time_Race.PDF,1,1
2025,07_Long Beach Street Circuit,Long Beach Street Circuit,long-beach-street-circuit,2025-04-12,202504121405_Race,13,AWA | Chevrolet Corvette Z06 GT3.R GTD - B,1,O. Fidani,14:05:57,14:31:14,TRACK,25:16.916,25:16.916,25:16.916,20_Drive Time_Race.PDF,1,1
2025,07_Long Beach Street Circuit,Long Beach Street Circuit,long-beach-street-circuit,2025-04-12,202504121405_Race,13,AWA | Chevrolet Corvette Z06 GT3.R GTD - B,,O. Fidani,14:31:14,14:32:19,PIT,1:05.160,25:16.916,26:22.076,20_Drive Time_Race.PDF,1,1
2025,07_Long Beach Street Circuit,Long Beach Street Circuit,long-beach-street-circuit,2025-04-12,202504121405_Race,13,AWA | Chevrolet Corvette Z06 GT3.R GTD - B,2,O. Fidani,14:32:19,15:06:07,TRACK,33:47.468,59:04.384,1:00:09.544,20_Drive Time_Race.PDF,1,1
2025,07_Long Beach Street Circuit,Long Beach Street Circuit,long-beach-street-circuit,2025-04-12,202504121405_Race,13,AWA | Chevrolet Corvette Z06 GT3.R GTD - B,,,15:06:07,15:07:16,PIT,1:08.914,,1:08.914,20_Drive Time_Race.PDF,1,1
2025,07_Long Beach Street Circuit,Long Beach Street Circuit,long-beach-street-circuit,2025-04-12,202504121405_Race,13,AWA | Chevrolet Corvette Z06 GT3.R GTD - B,3,M. Bell,15:07:16,15:45:57,TRACK,38:41.542,38:41.542,38:41.542,20_Drive Time_Race.PDF,1,1
2025,07_Long Beach Street Circuit,Long Beach Street Circuit,long-beach-street-circuit,2025-04-12,202504121405_Race,021,Triarsi Competizione | Ferrari 296 GT3 GTD - B,1,S. Monk,14:05:57,14:41:25,TRACK,35:27.527,35:27.527,35:27.527,20_Drive Time_Race.PDF,1,1
2025,07_Long Beach Street Circuit,Long Beach Street Circuit,long-beach-street-circuit,2025-04-12,202504121405_Race,021,Triarsi Competizione | Ferrari 296 GT3 GTD - B,,,14:41:25,14:42:45,PIT,1:19.958,,1:19.958,20_Drive Time_Race.PDF,1,1
2025,07_Long Beach Street Circuit,Long Beach Street Circuit,long-beach-street-circuit,2025-04-12,202504121405_Race,021,Triarsi Competizione | Ferrari 296 GT3 GTD - B,2,S. McAleer,14:42:45,15:45:57,TRACK,1:03:12.515,1:03:12.515,1:03:12.515,20_Drive Time_Race.PDF,1,1
2025,07_Long Beach Street Circuit,Long Beach Street Circuit,long-beach-street-circuit,2025-04-12,202504121405_Race,23,ASTON MARTIN THOR Team | Aston Martin Valkyrie GTP,1,R. Gunn,14:05:57,14:29:20,TRACK,23:22.732,23:22.732,23:22.732,20_Drive Time_Race.PDF,1,2
2025,07_Long Beach Street Circuit,Long Beach Street Circuit,long-beach-street-circuit,2025-04-12,202504121405_Race,23,ASTON MARTIN THOR Team | Aston Martin Valkyrie GTP,,,14:29:20,14:30:30,PIT,1:09.643,,1:09.643,20_Drive Time_Race.PDF,1,2
2025,07_Long Beach Street Circuit,Long Beach Street Circuit,long-beach-street-circuit,2025-04-12,202504121405_Race,23,ASTON MARTIN THOR Team | Aston Martin Valkyrie GTP,2,R. De Angelis,14:30:30,15:45:57,TRACK,1:15:27.625,1:15:27.625,1:15:27.625,20_Drive Time_Race.PDF,1,2
2025,07_Long Beach Street Circuit,Long Beach Street Circuit,long-beach-street-circuit,2025-04-12,202504121405_Race,24,BMW M Team RLL | BMW M Hybrid V8 GTP,1,D. Vanthoor,14:05:57,14:29:00,TRACK,23:02.995,23:02.995,23:02.995,20_Drive Time_Race.PDF,1,2
2025,07_Long Beach Street Circuit,Long Beach Street Circuit,long-beach-street-circuit,2025-04-12,202504121405_Race,24,BMW M Team RLL | BMW M Hybrid V8 GTP,,,14:29:00,14:30:05,PIT,1:04.099,,1:04.099,20_Drive Time_Race.PDF,1,2
2025,07_Long Beach Street Circuit,Long Beach Street Circuit,long-beach-street-circuit,2025-04-12,202504121405_Race,24,BMW M Team RLL | BMW M Hybrid V8 GTP,2,P. Eng,14:30:05,15:45:57,TRACK,1:15:52.906,1:15:52.906,1:15:52.906,20_Drive Time_Race.PDF,1,2
2025,07_Long Beach Street Circuit,Long Beach Street Circuit,long-beach-street-circuit,2025-04-12,202504121405_Race,25,BMW M Team RLL | BMW M Hybrid V8 GTP,1,S. van der Linde,14:05:57,14:32:52,TRACK,26:54.325,26:54.325,26:54.325,20_Drive Time_Race.PDF,1,2
2025,07_Long Beach Street Circuit,Long Beach Street Circuit,long-beach-street-circuit,2025-04-12,202504121405_Race,25,BMW M Team RLL | BMW M Hybrid V8 GTP,,,14:32:52,14:33:56,PIT,1:04.442,,1:04.442,20_Drive Time_Race.PDF,1,2
