year,event_code,event_name,track_slug,race_date,session_directory,position,class,car_number,team,vehicle,driver,fastest_lap_time,driver_lap_number,driver_total_laps,gap_to_fastest,interval,speed_mph,source_report,source_page
2025,07_Long Beach Street Circuit,Long Beach Street Circuit,long-beach-street-circuit,2025-04-12,202504121405_Race,1,GTP,7,Porsche Penske Motorsport,Porsche 963,Felipe Nasr,1:12.708,46,57,,,97.441,06_Fastest Lap By Driver_Race.PDF,1
2025,07_Long Beach Street Circuit,Long Beach Street Circuit,long-beach-street-circuit,2025-04-12,202504121405_Race,2,GTP,6,Porsche Penske Motorsport,Porsche 963,Matt Campbell,1:12.712,46,57,0.004,0.004,97.436,06_Fastest Lap By Driver_Race.PDF,1
2025,07_Long Beach Street Circuit,Long Beach Street Circuit,long-beach-street-circuit,2025-04-12,202504121405_Race,3,GTP,24,BMW M Team RLL,BMW M Hybrid V8,Philipp Eng,1:12.918,47,57,0.210,0.206,97.161,06_Fastest Lap By Driver_Race.PDF,1
2025,07_Long Beach Street Circuit,Long Beach Street Circuit,long-beach-street-circuit,2025-04-12,202504121405_Race,4,GTP,25,BMW M Team RLL,BMW M Hybrid V8,Marco Wittmann,1:13.013,46,55,0.305,0.095,97.034,06_Fastest Lap By Driver_Race.PDF,1
2025,07_Long Beach Street Circuit,Long Beach Street Circuit,long-beach-street-circuit,2025-04-12,202504121405_Race,5,GTP,24,BMW M Team RLL,BMW M Hybrid V8,Dries Vanthoor,1:13.024,4,18,0.316,0.011,97.020,06_Fastest Lap By Driver_Race.PDF,1
2025,07_Long Beach Street Circuit,Long Beach Street Circuit,long-beach-street-circuit,2025-04-12,202504121405_Race,6,GTP,25,BMW M Team RLL,BMW M Hybrid V8,Sheldon van der Linde,1:13.166,4,20,0.458,0.142,96.831,06_Fastest Lap By Driver_Race.PDF,1
2025,07_Long Beach Street Circuit,Long Beach Street Circuit,long-beach-street-circuit,2025-04-12,202504121405_Race,7,GTP,31,Cadillac Whelen,Cadillac V-Series.R,Earl Bamber,1:13.229,47,57,0.521,0.063,96.748,06_Fastest Lap By Driver_Race.PDF,1
2025,07_Long Beach Street Circuit,Long Beach Street Circuit,long-beach-street-circuit,2025-04-12,202504121405_Race,8,GTP,10,Wayne Taylor Racing,Cadillac V-Series.R,Ricky Taylor,1:13.298,52,57,0.590,0.069,96.657,06_Fastest Lap By Driver_Race.PDF,1
2025,07_Long Beach Street Circuit,Long Beach Street Circuit,long-beach-street-circuit,2025-04-12,202504121405_Race,9,GTP,7,Porsche Penske Motorsport,Porsche 963,Nick Tandy,1:13.303,8,18,0.595,0.005,96.650,06_Fastest Lap By Driver_Race.PDF,1
2025,07_Long Beach Street Circuit,Long Beach Street Circuit,long-beach-street-circuit,2025-04-12,202504121405_Race,10,GTP,40,Wayne Taylor Racing,Cadillac V-Series.R,Jordan Taylor,1:13.345,50,57,0.637,0.042,96.595,06_Fastest Lap By Driver_Race.PDF,1
