year,event_code,event_name,track_slug,race_date,session_directory,car_number,class,team,vehicle,driver_1,driver_2,driver_3,driver_4,driver_5,metadata_text
2024,13_Canadian Tire Motorsport Park,Canadian Tire Motorsport Park,canadian-tire-motorsport-park,2024-07-14,202407141105_Race,1,GTD PRO,Paul Miller Racing,BMW M4 GT3,Bryan Sellers,Madison Snow,,,,Paul Miller Racing BMW M4 GT3 | GTDPRO | 1.Bryan Sellers | 2.Madison Snow
2024,13_Canadian Tire Motorsport Park,Canadian Tire Motorsport Park,canadian-tire-motorsport-park,2024-07-14,202407141105_Race,2,LMP2,United Autosports USA,ORECA 07,Ben Keating,Ben Hanley,,,,United Autosports USA ORECA LMP2 07 | LMP2 | 1.Ben Keating | 2.Ben Hanley
2024,13_Canadian Tire Motorsport Park,Canadian Tire Motorsport Park,canadian-tire-motorsport-park,2024-07-14,202407141105_Race,3,GTD PRO,Corvette Racing by Pratt Miller Chevrolet Motorsports,Corvette Z06 GT3.R,Antonio Garcia,Alexander Sims,,,,Corvette Racing by Pratt Miller Chevrolet Corvette Z06 GT3.R | Motorsports GTDPRO | 1.Antonio Garcia | 2.Alexander Sims
2024,13_Canadian Tire Motorsport Park,Canadian Tire Motorsport Park,canadian-tire-motorsport-park,2024-07-14,202407141105_Race,04,LMP2,CROWDSTRIKE RACING BY APR,ORECA 07,George Kurtz,Colin Braun,,,,CROWDSTRIKE RACING BY APR ORECA LMP2 07 | LMP2 | 1.George Kurtz | 2.Colin Braun
2024,13_Canadian Tire Motorsport Park,Canadian Tire Motorsport Park,canadian-tire-motorsport-park,2024-07-14,202407141105_Race,4,GTD PRO,Corvette Racing by Pratt Miller Chevrolet Motorsports,Corvette Z06 GT3.R,Tommy Milner,Nicky Catsburg,,,,Corvette Racing by Pratt Miller Chevrolet Corvette Z06 GT3.R | Motorsports GTDPRO | 1.Tommy Milner | 2.Nicky Catsburg
2024,13_Canadian Tire Motorsport Park,Canadian Tire Motorsport Park,canadian-tire-motorsport-park,2024-07-14,202407141105_Race,8,LMP2,Tower Motorsports,ORECA 07,John Farano,Renger van der Zande,,,,Tower Motorsports ORECA LMP2 07 | LMP2 | 1.John Farano | 2.Renger van der Zande
2024,13_Canadian Tire Motorsport Park,Canadian Tire Motorsport Park,canadian-tire-motorsport-park,2024-07-14,202407141105_Race,9,GTD PRO,Pfaff Motorsports,McLaren 720S GT3 EVO,Marvin Kirchhöfer,Oliver Jarvis,,,,Pfaff Motorsports McLaren 720S GT3 EVO | GTDPRO | 1.Marvin Kirchhöfer | 2.Oliver Jarvis
2024,13_Canadian Tire Motorsport Park,Canadian Tire Motorsport Park,canadian-tire-motorsport-park,2024-07-14,202407141105_Race,11,LMP2,TDS Racing,ORECA 07,Steven Thomas,Scott Huffaker,,,,TDS Racing ORECA LMP2 07 | LMP2 | 1.Steven Thomas | 2.Scott Huffaker | 17-Jul-24 11:39 AM
2024,13_Canadian Tire Motorsport Park,Canadian Tire Motorsport Park,canadian-tire-motorsport-park,2024-07-14,202407141105_Race,12,GTD,VasserSullivan,Lexus RC F GT3,Frankie Montecalvo,Parker Thompson,,,,VasserSullivan Lexus RC F GT3 | GTD | 1.Frankie Montecalvo | 2.Parker Thompson
2024,13_Canadian Tire Motorsport Park,Canadian Tire Motorsport Park,canadian-tire-motorsport-park,2024-07-14,202407141105_Race,13,GTD,AWA Chevrolet,Corvette Z06 GT3.R,Orey Fidani,Matthew Bell,,,,AWA Chevrolet Corvette Z06 GT3.R | GTD | 1.Orey Fidani | 2.Matthew Bell
