year,event_code,event_name,track_slug,race_date,session_directory,position,class,car_number,team,vehicle,driver,fastest_lap_time,driver_lap_number,driver_total_laps,gap_to_fastest,interval,speed_mph,source_report,source_page
2024,13_Canadian Tire Motorsport Park,Canadian Tire Motorsport Park,canadian-tire-motorsport-park,2024-07-14,202407141105_Race,1,LMP2,52,Inter Europol by PR1 Mathiasen Motorsports,ORECA LMP2 07,Tom Dillmann,1:08.660,69,73,,,128.930,06_Fastest Lap By Driver_Race.PDF,1
2024,13_Canadian Tire Motorsport Park,Canadian Tire Motorsport Park,canadian-tire-motorsport-park,2024-07-14,202407141105_Race,2,LMP2,74,Riley,ORECA LMP2 07,Felipe Fraga,1:08.817,65,68,0.157,0.157,128.636,06_Fastest Lap By Driver_Race.PDF,1
2024,13_Canadian Tire Motorsport Park,Canadian Tire Motorsport Park,canadian-tire-motorsport-park,2024-07-14,202407141105_Race,3,LMP2,11,TDS Racing,ORECA LMP2 07,Scott Huffaker,1:09.008,68,72,0.348,0.191,128.280,06_Fastest Lap By Driver_Race.PDF,1
2024,13_Canadian Tire Motorsport Park,Canadian Tire Motorsport Park,canadian-tire-motorsport-park,2024-07-14,202407141105_Race,4,LMP2,2,United Autosports USA,ORECA LMP2 07,Ben Hanley,1:09.061,68,71,0.401,0.053,128.182,06_Fastest Lap By Driver_Race.PDF,1
2024,13_Canadian Tire Motorsport Park,Canadian Tire Motorsport Park,canadian-tire-motorsport-park,2024-07-14,202407141105_Race,5,LMP2,8,Tower Motorsports,ORECA LMP2 07,Renger van der Zande,1:09.305,4,78,0.645,0.244,127.731,06_Fastest Lap By Driver_Race.PDF,1
2024,13_Canadian Tire Motorsport Park,Canadian Tire Motorsport Park,canadian-tire-motorsport-park,2024-07-14,202407141105_Race,6,LMP2,04,CROWDSTRIKE RACING BY APR,ORECA LMP2 07,Colin Braun,1:09.340,2,77,0.680,0.035,127.666,06_Fastest Lap By Driver_Race.PDF,1
2024,13_Canadian Tire Motorsport Park,Canadian Tire Motorsport Park,canadian-tire-motorsport-park,2024-07-14,202407141105_Race,7,LMP2,99,AO Racing,ORECA LMP2 07,Louis Deletraz,1:09.342,35,74,0.682,0.002,127.662,06_Fastest Lap By Driver_Race.PDF,1
2024,13_Canadian Tire Motorsport Park,Canadian Tire Motorsport Park,canadian-tire-motorsport-park,2024-07-14,202407141105_Race,8,LMP2,18,Era Motorsport,ORECA LMP2 07,Ryan Dalziel,1:09.434,28,69,0.774,0.092,127.493,06_Fastest Lap By Driver_Race.PDF,1
2024,13_Canadian Tire Motorsport Park,Canadian Tire Motorsport Park,canadian-tire-motorsport-park,2024-07-14,202407141105_Race,9,LMP2,22,United Autosports USA,ORECA LMP2 07,Filipe Albuquerque,1:09.441,5,71,0.781,0.007,127.480,06_Fastest Lap By Driver_Race.PDF,1
2024,13_Canadian Tire Motorsport Park,Canadian Tire Motorsport Park,canadian-tire-motorsport-park,2024-07-14,202407141105_Race,10,LMP2,88,Richard Mille AF Corse,ORECA LMP2 07,Pipo Derani,1:09.723,51,71,1.063,0.282,126.965,06_Fastest Lap By Driver_Race.PDF,1
2024,13_Canadian Tire Motorsport Park,Canadian Tire Motorsport Park,canadian-tire-motorsport-park,2024-07-14,202407141105_Race,11,LMP2,99,AO Racing,ORECA LMP2 07,PJ Hyett,1:10.403,3,43,1.743,0.680,125.738,06_Fastest Lap By Driver_Race.PDF,1
2024,13_Canadian Tire Motorsport Park,Canadian Tire Motorsport Park,canadian-tire-motorsport-park,2024-07-14,202407141105_Race,12,LMP2,52,Inter Europol by PR1 Mathiasen Motorsports,ORECA LMP2 07,Nick Boulle,1:10.565,17,44,1.905,0.162,125.450,06_Fastest Lap By Driver_Race.PDF,1
2024,13_Canadian Tire Motorsport Park,Canadian Tire Motorsport Park,canadian-tire-motorsport-park,2024-07-14,202407141105_Race,13,LMP2,33,Sean Creech Motorsport,Ligier JS P217,Joao Barbosa,1:10.705,74,77,2.045,0.140,125.201,06_Fastest Lap By Driver_Race.PDF,1
2024,13_Canadian Tire Motorsport Park,Canadian Tire Motorsport Park,canadian-tire-motorsport-park,2024-07-14,202407141105_Race,14,LMP2,22,United Autosports USA,ORECA LMP2 07,Daniel Goldburg,1:10.891,7,46,2.231,0.186,124.873,06_Fastest Lap By Driver_Race.PDF,1
2024,13_Canadian Tire Motorsport Park,Canadian Tire Motorsport Park,canadian-tire-motorsport-park,2024-07-14,202407141105_Race,15,LMP2,2,United Autosports USA,ORECA LMP2 07,Ben Keating,1:11.455,41,46,2.795,0.564,123.887,06_Fastest Lap By Driver_Race.PDF,1
2024,13_Canadian Tire Motorsport Park,Canadian Tire Motorsport Park,canadian-tire-motorsport-park,2024-07-14,202407141105_Race,16,LMP2,04,CROWDSTRIKE RACING BY APR,ORECA LMP2 07,George Kurtz,1:11.521,4,40,2.861,0.066,123.773,06_Fastest Lap By Driver_Race.PDF,1
2024,13_Canadian Tire Motorsport Park,Canadian Tire Motorsport Park,canadian-tire-motorsport-park,2024-07-14,202407141105_Race,17,LMP2,11,TDS Racing,ORECA LMP2 07,Steven Thomas,1:11.532,4,45,2.872,0.011,123.754,06_Fastest Lap By Driver_Race.PDF,1
2024,13_Canadian Tire Motorsport Park,Canadian Tire Motorsport Park,canadian-tire-motorsport-park,2024-07-14,202407141105_Race,18,LMP2,88,Richard Mille AF Corse,ORECA LMP2 07,Luis Perez Companc,1:11.557,7,45,2.897,0.025,123.711,06_Fastest Lap By Driver_Race.PDF,1
2024,13_Canadian Tire Motorsport Park,Canadian Tire Motorsport Park,canadian-tire-motorsport-park,2024-07-14,202407141105_Race,19,LMP2,74,Riley,ORECA LMP2 07,Gar Robinson,1:11.656,4,49,2.996,0.099,123.540,06_Fastest Lap By Driver_Race.PDF,1
2024,13_Canadian Tire Motorsport Park,Canadian Tire Motorsport Park,canadian-tire-motorsport-park,2024-07-14,202407141105_Race,20,LMP2,18,Era Motorsport,ORECA LMP2 07,Stuart Wiltshire,1:12.629,17,44,3.969,0.973,121.885,06_Fastest Lap By Driver_Race.PDF,1
2024,13_Canadian Tire Motorsport Park,Canadian Tire Motorsport Park,canadian-tire-motorsport-park,2024-07-14,202407141105_Race,21,LMP2,8,Tower Motorsports,ORECA LMP2 07,John Farano,1:13.319,17,39,4.659,0.690,120.738,06_Fastest Lap By Driver_Race.PDF,1
2024,13_Canadian Tire Motorsport Park,Canadian Tire Motorsport Park,canadian-tire-motorsport-park,2024-07-14,202407141105_Race,22,LMP2,20,MDK by High Class Racing,ORECA LMP2 07,Dennis Andersen,1:13.497,2,15,4.837,0.178,120.445,06_Fastest Lap By Driver_Race.PDF,1
2024,13_Canadian Tire Motorsport Park,Canadian Tire Motorsport Park,canadian-tire-motorsport-park,2024-07-14,202407141105_Race,23,LMP2,33,Sean Creech Motorsport,Ligier JS P217,Lance Willsey,1:13.853,15,38,5.193,0.356,119.865,06_Fastest Lap By Driver_Race.PDF,1
2024,13_Canadian Tire Motorsport Park,Canadian Tire Motorsport Park,canadian-tire-motorsport-park,2024-07-14,202407141105_Race,24,GTDPRO,3,Corvette Racing by Pratt Miller Motorsports,Chevrolet Corvette Z06 GT3.R,Alexander Sims,1:15.771,3,66,7.111,1.918,116.830,06_Fastest Lap By Driver_Race.PDF,1
