year,event_code,event_name,track_slug,race_date,session_directory,position,class_position,car_number,class,category_marker,drivers,team,vehicle,laps,total_time,gap_to_leader,interval,status,best_lap_number,best_lap_time,best_lap_speed_mph,source_report,source_page
2022,05_Sebring International Raceway,Sebring International Raceway,sebring-international-raceway,2022-03-19,202203191010_Race,1,1,02,DPi,,E. Bamber / A. Lynn / N. Jani,Cadillac Racing,Cadillac DPi,351,12:01:46.148,-,,,262,1:47.285,125.497,03_Results_Race_Official.PDF,1
2022,05_Sebring International Raceway,Sebring International Raceway,sebring-international-raceway,2022-03-19,202203191010_Race,2,2,5,DPi,,T. Vautier / R. Westbrook / L. Duval,JDC Miller MotorSports,Cadillac DPi,351,12:01:52.619,6.471,6.471,,189,1:47.366,125.402,03_Results_Race_Official.PDF,1
2022,05_Sebring International Raceway,Sebring International Raceway,sebring-international-raceway,2022-03-19,202203191010_Race,3,3,31,DPi,,P. Derani / T. Nunez / M. Conway,Whelen Engineering Racing,Cadillac DPi,351,12:02:00.764,14.616,8.145,,126,1:47.018,125.810,03_Results_Race_Official.PDF,1
2022,05_Sebring International Raceway,Sebring International Raceway,sebring-international-raceway,2022-03-19,202203191010_Race,4,4,10,DPi,,R. Taylor / F. Albuquerque W. Stevens,Konica Minolta Acura ARX-05,Acura DPi,351,12:02:13.106,26.958,12.342,,197,1:47.121,125.689,03_Results_Race_Official.PDF,1
2022,05_Sebring International Raceway,Sebring International Raceway,sebring-international-raceway,2022-03-19,202203191010_Race,5,5,60,DPi,,O. Jarvis / T. Blomqvist S. Vandorne,Meyer Shank Racing W/Curb-Agajanian,Acura DPi,351,12:02:13.769,27.621,0.663,,188,1:47.497,125.249,03_Results_Race_Official.PDF,1
2022,05_Sebring International Raceway,Sebring International Raceway,sebring-international-raceway,2022-03-19,202203191010_Race,6,6,48,DPi,,M. Rockenfeller / K. Kobayashi J. Lopez,Ally Cadillac,Cadillac DPi,346,12:03:29.046,5 Laps,5,,213,1:47.037,125.787,03_Results_Race_Official.PDF,1
2022,05_Sebring International Raceway,Sebring International Raceway,sebring-international-raceway,2022-03-19,202203191010_Race,7,1,52,LMP2,,B. Keating / M. Jensen / S. Huffaker,PR1 Mathiasen Motorsports,ORECA LMP2 07,345,12:02:11.676,6 Laps,1,,186,1:48.908,123.626,03_Results_Race_Official.PDF,1
2022,05_Sebring International Raceway,Sebring International Raceway,sebring-international-raceway,2022-03-19,202203191010_Race,8,2,29,LMP2,,F. Van Eerd / G. van der Garde D. Murry,Racing Team Nederland,ORECA LMP2 07,344,12:01:56.235,7 Laps,1,,240,1:48.311,124.308,03_Results_Race_Official.PDF,1
2022,05_Sebring International Raceway,Sebring International Raceway,sebring-international-raceway,2022-03-19,202203191010_Race,9,3,18,LMP2,,D. Merriman / K. Tilley / R. Dalziel,Era Motorsport,ORECA LMP2 07,344,12:03:27.909,7 Laps,1:31.674,,186,1:49.283,123.202,03_Results_Race_Official.PDF,1
2022,05_Sebring International Raceway,Sebring International Raceway,sebring-international-raceway,2022-03-19,202203191010_Race,10,4,11,LMP2,,S. Thomas / J. Pierson / J. Bomarito,PR1 Mathiasen Motorsports,ORECA LMP2 07,343,12:02:07.664,8 Laps,1,,188,1:50.355,122.005,03_Results_Race_Official.PDF,1
2022,05_Sebring International Raceway,Sebring International Raceway,sebring-international-raceway,2022-03-19,202203191010_Race,11,5,22,LMP2,,J. McGuire / G. Smith / D. Tappy,United Autosports,ORECA LMP2 07,342,12:01:55.274,9 Laps,1,,220,1:48.979,123.546,03_Results_Race_Official.PDF,1
2022,05_Sebring International Raceway,Sebring International Raceway,sebring-international-raceway,2022-03-19,202203191010_Race,12,6,20,LMP2,,D. Andersen / A. Fjordbach F. Scherer,High Class Racing,ORECA LMP2 07,340,12:02:49.469,11 Laps,2,,96,1:50.229,122.145,03_Results_Race_Official.PDF,1
2022,05_Sebring International Raceway,Sebring International Raceway,sebring-international-raceway,2022-03-19,202203191010_Race,13,1,33,LMP3,,J. Barbosa / M. Jakobsen L. Willsey,Sean Creech Motorsport,Ligier JS P320,331,12:02:28.758,20 Laps,9,,325,1:57.347,114.736,03_Results_Race_Official.PDF,1
2022,05_Sebring International Raceway,Sebring International Raceway,sebring-international-raceway,2022-03-19,202203191010_Race,14,2,30,LMP3,,A. Balogh / G. Grist / D. Dickerson,Jr III Racing,Ligier JS P320,331,12:03:17.344,20 Laps,48.586,,189,1:57.967,114.133,03_Results_Race_Official.PDF,1
2022,05_Sebring International Raceway,Sebring International Raceway,sebring-international-raceway,2022-03-19,202203191010_Race,15,3,38,LMP3,,D. Goldburg / R. Lindh / C. Shields,Performance Tech Motorsports,Ligier JS P320,323,12:02:21.719,28 Laps,8,,193,1:57.352,114.731,03_Results_Race_Official.PDF,1
2022,05_Sebring International Raceway,Sebring International Raceway,sebring-international-raceway,2022-03-19,202203191010_Race,16,1,3,,,A. Garcia / J. Taylor / N. Catsburg,Corvette Racing,Chevrolet Corvette C8.R GTD,323,12:03:10.748,28 Laps,49.029,,196,2:01.413,110.893,03_Results_Race_Official.PDF,1
2022,05_Sebring International Raceway,Sebring International Raceway,sebring-international-raceway,2022-03-19,202203191010_Race,17,2,63,,,M. Mapelli / A. Caldarelli M. Bortolotti,TR3 Racing,Lamborghini Huracan GT3,323,12:03:15.186,28 Laps,4.438,,307,2:01.582,110.739,03_Results_Race_Official.PDF,1
2022,05_Sebring International Raceway,Sebring International Raceway,sebring-international-raceway,2022-03-19,202203191010_Race,18,3,97,,,C. MacNeil / J. Gounon / M. Engel,WeatherTech Racing,Mercedes-AMG GT3,322,12:02:03.294,29 Laps,1,,132,2:01.299,110.998,03_Results_Race_Official.PDF,1
2022,05_Sebring International Raceway,Sebring International Raceway,sebring-international-raceway,2022-03-19,202203191010_Race,19,4,24,,,P. Eng / M. Wittmann / N. Yelloly,BMW M Team RLL,BMW M4 GT3,322,12:03:01.419,29 Laps,58.125,,175,2:01.336,110.964,03_Results_Race_Official.PDF,1
2022,05_Sebring International Raceway,Sebring International Raceway,sebring-international-raceway,2022-03-19,202203191010_Race,20,5,9,,,M. Campbell / M. Jaminet / F. Nasr,Pfaff Motorsports,Porsche 911 GT3R,322,12:03:14.579,29 Laps,13.160,,4,2:02.473,109.934,03_Results_Race_Official.PDF,1
