year,event_code,event_name,track_slug,race_date,session_directory,sequence,flag,clock_time,session_elapsed,session_elapsed_ms,flag_time,flag_time_ms,cumulative_flag_time,cumulative_flag_time_ms,lap,source_report,source_page
2022,05_Sebring International Raceway,Sebring International Raceway,sebring-international-raceway,2022-03-19,202203191010_Race,1,GREEN FLAG,10:10:47.959,-,,2:41:54.753,9714753,2:41:54.753,9714753,1,25_FlagsAnalysis_Race.PDF,1
2022,05_Sebring International Raceway,Sebring International Raceway,sebring-international-raceway,2022-03-19,202203191010_Race,2,FULL COURSE YELLOW,12:52:42.712,2:41:54.753,9714753,25:20.814,1520814,25:20.814,1520814,87,25_FlagsAnalysis_Race.PDF,1
2022,05_Sebring International Raceway,Sebring International Raceway,sebring-international-raceway,2022-03-19,202203191010_Race,3,GREEN FLAG,13:18:03.526,3:07:15.567,11235567,21:43.866,1303866,3:03:38.619,11018619,93,25_FlagsAnalysis_Race.PDF,1
2022,05_Sebring International Raceway,Sebring International Raceway,sebring-international-raceway,2022-03-19,202203191010_Race,4,FULL COURSE YELLOW,13:39:47.392,3:28:59.433,12539433,22:11.942,1331942,47:32.756,2852756,105,25_FlagsAnalysis_Race.PDF,1
2022,05_Sebring International Raceway,Sebring International Raceway,sebring-international-raceway,2022-03-19,202203191010_Race,5,GREEN FLAG,14:01:59.334,3:51:11.375,13871375,14:59.683,899683,3:18:38.302,11918302,111,25_FlagsAnalysis_Race.PDF,1
2022,05_Sebring International Raceway,Sebring International Raceway,sebring-international-raceway,2022-03-19,202203191010_Race,6,FULL COURSE YELLOW,14:16:59.017,4:06:11.058,14771058,12:22.759,742759,59:55.515,3595515,120,25_FlagsAnalysis_Race.PDF,1
2022,05_Sebring International Raceway,Sebring International Raceway,sebring-international-raceway,2022-03-19,202203191010_Race,7,GREEN FLAG,14:29:21.776,4:18:33.817,15513817,1:07:08.396,4028396,4:25:46.698,15946698,123,25_FlagsAnalysis_Race.PDF,1
2022,05_Sebring International Raceway,Sebring International Raceway,sebring-international-raceway,2022-03-19,202203191010_Race,8,FULL COURSE YELLOW,15:36:30.172,5:25:42.213,19542213,19:58.955,1198955,1:19:54.470,4794470,159,25_FlagsAnalysis_Race.PDF,1
2022,05_Sebring International Raceway,Sebring International Raceway,sebring-international-raceway,2022-03-19,202203191010_Race,9,GREEN FLAG,15:56:29.127,5:45:41.168,20741168,18:56.756,1136756,4:44:43.454,17083454,164,25_FlagsAnalysis_Race.PDF,1
2022,05_Sebring International Raceway,Sebring International Raceway,sebring-international-raceway,2022-03-19,202203191010_Race,10,FULL COURSE YELLOW,16:15:25.883,6:04:37.924,21877924,18:17.884,1097884,1:38:12.354,5892354,175,25_FlagsAnalysis_Race.PDF,1
2022,05_Sebring International Raceway,Sebring International Raceway,sebring-international-raceway,2022-03-19,202203191010_Race,11,GREEN FLAG,16:33:43.767,6:22:55.808,22975808,3:19.936,199936,4:48:03.390,17283390,179,25_FlagsAnalysis_Race.PDF,1
2022,05_Sebring International Raceway,Sebring International Raceway,sebring-international-raceway,2022-03-19,202203191010_Race,12,FULL COURSE YELLOW,16:37:03.703,6:26:15.744,23175744,12:58.569,778569,1:51:10.923,6670923,181,25_FlagsAnalysis_Race.PDF,1
2022,05_Sebring International Raceway,Sebring International Raceway,sebring-international-raceway,2022-03-19,202203191010_Race,13,GREEN FLAG,16:50:02.272,6:39:14.313,23954313,27:40.270,1660270,5:15:43.660,18943660,184,25_FlagsAnalysis_Race.PDF,1
2022,05_Sebring International Raceway,Sebring International Raceway,sebring-international-raceway,2022-03-19,202203191010_Race,14,FULL COURSE YELLOW,17:17:42.542,7:06:54.583,25614583,18:28.737,1108737,2:09:39.660,7779660,200,25_FlagsAnalysis_Race.PDF,1
2022,05_Sebring International Raceway,Sebring International Raceway,sebring-international-raceway,2022-03-19,202203191010_Race,15,GREEN FLAG,17:36:11.279,7:25:23.320,26723320,4:36:22.827,16582827,9:52:06.487,35526487,204,25_FlagsAnalysis_Race.PDF,1
2022,05_Sebring International Raceway,Sebring International Raceway,sebring-international-raceway,2022-03-19,202203191010_Race,16,CHEQUERED FLAG,22:12:34.107,12:01:46.147,43306147,-,,-,,351,25_FlagsAnalysis_Race.PDF,1
