year,event_code,event_name,track_slug,race_date,session_directory,position,class,car_number,team,vehicle,driver,fastest_lap_time,driver_lap_number,driver_total_laps,gap_to_fastest,interval,speed_mph,source_report,source_page
2023,08_Long Beach Street Circuit,Long Beach Street Circuit,long-beach-street-circuit,2023-04-15,202304151405_Race,1,GTP,25,BMW M Team RLL,BMW M Hybrid V8,Connor De Phillippi,1:11.503,27,45,,,99.083,06_Fastest Lap By Driver_Race.PDF,1
2023,08_Long Beach Street Circuit,Long Beach Street Circuit,long-beach-street-circuit,2023-04-15,202304151405_Race,2,GTP,60,Meyer Shank Racing w/ Curb Agajanian,Acura ARX-06,Tom Blomqvist,1:11.616,25,55,0.113,0.113,98.927,06_Fastest Lap By Driver_Race.PDF,1
2023,08_Long Beach Street Circuit,Long Beach Street Circuit,long-beach-street-circuit,2023-04-15,202304151405_Race,3,GTP,31,Whelen Engineering Cadillac Racing,Cadillac V-Series.R,Pipo Derani,1:11.750,20,72,0.247,0.134,98.742,06_Fastest Lap By Driver_Race.PDF,1
2023,08_Long Beach Street Circuit,Long Beach Street Circuit,long-beach-street-circuit,2023-04-15,202304151405_Race,4,GTP,10,Konica Minolta Acura ARX-06,Acura ARX-06,Ricky Taylor,1:11.808,26,45,0.305,0.058,98.663,06_Fastest Lap By Driver_Race.PDF,1
2023,08_Long Beach Street Circuit,Long Beach Street Circuit,long-beach-street-circuit,2023-04-15,202304151405_Race,5,GTP,10,Konica Minolta Acura ARX-06,Acura ARX-06,Filipe Albuquerque,1:11.846,19,31,0.343,0.038,98.610,06_Fastest Lap By Driver_Race.PDF,1
2023,08_Long Beach Street Circuit,Long Beach Street Circuit,long-beach-street-circuit,2023-04-15,202304151405_Race,6,GTP,24,BMW M Team RLL,BMW M Hybrid V8,Philipp Eng,1:11.863,7,43,0.360,0.017,98.587,06_Fastest Lap By Driver_Race.PDF,1
2023,08_Long Beach Street Circuit,Long Beach Street Circuit,long-beach-street-circuit,2023-04-15,202304151405_Race,7,GTP,25,BMW M Team RLL,BMW M Hybrid V8,Nick Yelloly,1:11.908,20,33,0.405,0.045,98.525,06_Fastest Lap By Driver_Race.PDF,1
2023,08_Long Beach Street Circuit,Long Beach Street Circuit,long-beach-street-circuit,2023-04-15,202304151405_Race,8,GTP,7,Porsche Penske Motorsports,Porsche 963,Matt Campbell,1:11.909,8,44,0.406,0.001,98.524,06_Fastest Lap By Driver_Race.PDF,1
2023,08_Long Beach Street Circuit,Long Beach Street Circuit,long-beach-street-circuit,2023-04-15,202304151405_Race,9,GTP,6,Porsche Penske Motorsports,Porsche 963,Nick Tandy,1:11.990,27,32,0.487,0.081,98.413,06_Fastest Lap By Driver_Race.PDF,1
2023,08_Long Beach Street Circuit,Long Beach Street Circuit,long-beach-street-circuit,2023-04-15,202304151405_Race,10,GTP,6,Porsche Penske Motorsports,Porsche 963,Mathieu Jaminet,1:12.175,21,46,0.672,0.185,98.161,06_Fastest Lap By Driver_Race.PDF,1
2023,08_Long Beach Street Circuit,Long Beach Street Circuit,long-beach-street-circuit,2023-04-15,202304151405_Race,11,GTP,60,Meyer Shank Racing w/ Curb Agajanian,Acura ARX-06,Colin Braun,1:12.374,14,22,0.871,0.199,97.891,06_Fastest Lap By Driver_Race.PDF,1
2023,08_Long Beach Street Circuit,Long Beach Street Circuit,long-beach-street-circuit,2023-04-15,202304151405_Race,12,GTP,24,BMW M Team RLL,BMW M Hybrid V8,Augusto Farfus,1:12.387,25,35,0.884,0.013,97.873,06_Fastest Lap By Driver_Race.PDF,1
2023,08_Long Beach Street Circuit,Long Beach Street Circuit,long-beach-street-circuit,2023-04-15,202304151405_Race,13,GTP,7,Porsche Penske Motorsports,Porsche 963,Felipe Nasr,1:12.423,27,34,0.920,0.036,97.825,06_Fastest Lap By Driver_Race.PDF,1
2023,08_Long Beach Street Circuit,Long Beach Street Circuit,long-beach-street-circuit,2023-04-15,202304151405_Race,14,GTD,66,Gradient Racing,Acura NSX GT3,Katherine Legge,1:18.786,39,49,7.283,6.363,89.924,06_Fastest Lap By Driver_Race.PDF,1
2023,08_Long Beach Street Circuit,Long Beach Street Circuit,long-beach-street-circuit,2023-04-15,202304151405_Race,15,GTD,70,Inception Racing,McLaren 720S GT3 EVO,Frederik Schandorff,1:18.864,5,46,7.361,0.078,89.835,06_Fastest Lap By Driver_Race.PDF,1
2023,08_Long Beach Street Circuit,Long Beach Street Circuit,long-beach-street-circuit,2023-04-15,202304151405_Race,16,GTDPRO,9,Pfaff Motorsports,Porsche 911 GT3 R (992),Patrick Pilet,1:18.900,20,28,7.397,0.036,89.794,06_Fastest Lap By Driver_Race.PDF,1
2023,08_Long Beach Street Circuit,Long Beach Street Circuit,long-beach-street-circuit,2023-04-15,202304151405_Race,17,GTD,12,Vasser Sullivan,Lexus RC F GT3,Aaron Telitz,1:18.959,9,49,7.456,0.059,89.727,06_Fastest Lap By Driver_Race.PDF,1
2023,08_Long Beach Street Circuit,Long Beach Street Circuit,long-beach-street-circuit,2023-04-15,202304151405_Race,18,GTDPRO,23,Heart of Racing Team,Aston Martin Vantage GT3,Ross Gunn,1:18.984,13,25,7.481,0.025,89.699,06_Fastest Lap By Driver_Race.PDF,1
2023,08_Long Beach Street Circuit,Long Beach Street Circuit,long-beach-street-circuit,2023-04-15,202304151405_Race,19,GTDPRO,23,Heart of Racing Team,Aston Martin Vantage GT3,Alex Riberas,1:19.002,10,48,7.499,0.018,89.678,06_Fastest Lap By Driver_Race.PDF,1
2023,08_Long Beach Street Circuit,Long Beach Street Circuit,long-beach-street-circuit,2023-04-15,202304151405_Race,20,GTDPRO,9,Pfaff Motorsports,Porsche 911 GT3 R (992),Klaus Bachler,1:19.008,19,45,7.505,0.006,89.671,06_Fastest Lap By Driver_Race.PDF,1
2023,08_Long Beach Street Circuit,Long Beach Street Circuit,long-beach-street-circuit,2023-04-15,202304151405_Race,21,GTD,27,Heart of Racing Team,Aston Martin Vantage GT3,Roman De Angelis,1:19.011,21,49,7.508,0.003,89.668,06_Fastest Lap By Driver_Race.PDF,1
2023,08_Long Beach Street Circuit,Long Beach Street Circuit,long-beach-street-circuit,2023-04-15,202304151405_Race,22,GTDPRO,14,Vasser Sullivan,Lexus RC F GT3,Ben Barnicoat,1:19.025,17,44,7.522,0.014,89.652,06_Fastest Lap By Driver_Race.PDF,1
