year,event_code,event_name,track_slug,race_date,session_directory,car_number,car_metadata,stop_number,in_time,in_driver,out_time,out_driver,pit_time,cumulative_pit_time,source_report,source_page,source_column
2023,08_Long Beach Street Circuit,Long Beach Street Circuit,long-beach-street-circuit,2023-04-15,202304151405_Race,1,Paul Miller Racing | BMW M4 GT3 GTD,1,14:43:12.198,M. Snow,14:44:19.653,B. Sellers,1:07.455,1:07.455,20_Pit Stops Time Cards_Race.PDF,1,1
2023,08_Long Beach Street Circuit,Long Beach Street Circuit,long-beach-street-circuit,2023-04-15,202304151405_Race,3,1 M. Snow B. Sellers 1:07.455 1:07.455 | Corvette Racing | Chevrolet Corvette C8.R GTD GTDPRO,1,14:45:48.152,A. Garcia,14:46:52.881,J. Taylor,1:04.729,1:04.729,20_Pit Stops Time Cards_Race.PDF,1,1
2023,08_Long Beach Street Circuit,Long Beach Street Circuit,long-beach-street-circuit,2023-04-15,202304151405_Race,6,1 A. Garcia J. Taylor 1:04.729 1:04.729 | Porsche Penske Motorsports | Porsche 963 GTP,1,14:49:34.538,N. Tandy,14:50:45.206,M. Jaminet,1:10.668,1:10.668,20_Pit Stops Time Cards_Race.PDF,1,1
2023,08_Long Beach Street Circuit,Long Beach Street Circuit,long-beach-street-circuit,2023-04-15,202304151405_Race,7,1 N. Tandy M. Jaminet 1:10.668 1:10.668 | Porsche Penske Motorsports | Porsche 963 GTP,1,14:52:10.311,F. Nasr,14:53:18.419,M. Campbell,1:08.108,1:08.108,20_Pit Stops Time Cards_Race.PDF,1,1
2023,08_Long Beach Street Circuit,Long Beach Street Circuit,long-beach-street-circuit,2023-04-15,202304151405_Race,9,1 F. Nasr M. Campbell 1:08.108 1:08.108 | Pfaff Motorsports | Porsche 911 GT3 R (992) GTDPRO,1,14:47:07.921,P. Pilet,14:48:16.909,K. Bachler,1:08.988,1:08.988,20_Pit Stops Time Cards_Race.PDF,1,1
2023,08_Long Beach Street Circuit,Long Beach Street Circuit,long-beach-street-circuit,2023-04-15,202304151405_Race,10,1 P. Pilet K. Bachler 1:08.988 1:08.988 | Konica Minolta Acura ARX-06 | Acura ARX-06 GTP,1,14:48:19.277,F. Albuquerque,14:49:40.045,R. Taylor,1:20.768,1:20.768,20_Pit Stops Time Cards_Race.PDF,1,1
2023,08_Long Beach Street Circuit,Long Beach Street Circuit,long-beach-street-circuit,2023-04-15,202304151405_Race,12,1 F. Albuquerque R. Taylor 1:20.768 1:20.768 | Vasser Sullivan | Lexus RC F GT3 GTD,1,14:42:03.326,F. Montecalvo,14:43:09.079,A. Telitz,1:05.753,1:05.753,20_Pit Stops Time Cards_Race.PDF,1,1
2023,08_Long Beach Street Circuit,Long Beach Street Circuit,long-beach-street-circuit,2023-04-15,202304151405_Race,14,1 F. Montecalvo A. Telitz 1:05.753 1:05.753 | Vasser Sullivan | Lexus RC F GT3 GTDPRO,1,14:48:26.704,J. Hawksworth,14:49:31.673,B. Barnicoat,1:04.969,1:04.969,20_Pit Stops Time Cards_Race.PDF,1,1
2023,08_Long Beach Street Circuit,Long Beach Street Circuit,long-beach-street-circuit,2023-04-15,202304151405_Race,23,1 J. Hawksworth B. Barnicoat 1:04.969 1:04.969 | Heart of Racing Team | Aston Martin Vantage GT3 GTDPRO,1,14:43:07.072,R. Gunn,14:44:24.323,A. Riberas,1:17.251,1:17.251,20_Pit Stops Time Cards_Race.PDF,1,1
2023,08_Long Beach Street Circuit,Long Beach Street Circuit,long-beach-street-circuit,2023-04-15,202304151405_Race,24,1 R. Gunn A. Riberas 1:17.251 1:17.251 | BMW M Team RLL | BMW M Hybrid V8 GTP,1,14:53:24.670,A. Farfus,14:54:32.910,P. Eng,1:08.240,1:08.240,20_Pit Stops Time Cards_Race.PDF,1,1
