year,event_code,event_name,track_slug,race_date,session_directory,position,class,car_number,team,vehicle,driver,fastest_lap_time,driver_lap_number,driver_total_laps,gap_to_fastest,interval,speed_mph,source_report,source_page
2024,06_Long Beach Street Circuit,Long Beach Street Circuit,long-beach-street-circuit,2024-04-20,202404201335_Race,1,GTP,01,Cadillac Racing,Cadillac V-Series.R,Sebastien Bourdais,1:12.626,21,27,,,97.551,06_Fastest Lap By Driver_Race.PDF,1
2024,06_Long Beach Street Circuit,Long Beach Street Circuit,long-beach-street-circuit,2024-04-20,202404201335_Race,2,GTP,25,BMW M Team RLL,BMW M Hybrid V8,Nick Yelloly,1:12.635,24,34,0.009,0.009,97.539,06_Fastest Lap By Driver_Race.PDF,1
2024,06_Long Beach Street Circuit,Long Beach Street Circuit,long-beach-street-circuit,2024-04-20,202404201335_Race,3,GTP,31,Whelen Cadillac Racing,Cadillac V-Series.R,Pipo Derani,1:12.736,21,26,0.110,0.101,97.404,06_Fastest Lap By Driver_Race.PDF,1
2024,06_Long Beach Street Circuit,Long Beach Street Circuit,long-beach-street-circuit,2024-04-20,202404201335_Race,4,GTP,31,Whelen Cadillac Racing,Cadillac V-Series.R,Jack Aitken,1:12.908,41,42,0.282,0.172,97.174,06_Fastest Lap By Driver_Race.PDF,1
2024,06_Long Beach Street Circuit,Long Beach Street Circuit,long-beach-street-circuit,2024-04-20,202404201335_Race,5,GTP,01,Cadillac Racing,Cadillac V-Series.R,Renger van der Zande,1:12.944,40,41,0.318,0.036,97.126,06_Fastest Lap By Driver_Race.PDF,1
2024,06_Long Beach Street Circuit,Long Beach Street Circuit,long-beach-street-circuit,2024-04-20,202404201335_Race,6,GTP,6,Porsche Penske Motorsport,Porsche 963,Mathieu Jaminet,1:12.975,45,45,0.349,0.031,97.085,06_Fastest Lap By Driver_Race.PDF,1
2024,06_Long Beach Street Circuit,Long Beach Street Circuit,long-beach-street-circuit,2024-04-20,202404201335_Race,7,GTP,6,Porsche Penske Motorsport,Porsche 963,Nick Tandy,1:12.991,6,23,0.365,0.016,97.064,06_Fastest Lap By Driver_Race.PDF,1
2024,06_Long Beach Street Circuit,Long Beach Street Circuit,long-beach-street-circuit,2024-04-20,202404201335_Race,8,GTP,40,Wayne Taylor Racing with Andretti,Acura ARX-06,Jordan Taylor,1:13.029,22,26,0.403,0.038,97.013,06_Fastest Lap By Driver_Race.PDF,1
2024,06_Long Beach Street Circuit,Long Beach Street Circuit,long-beach-street-circuit,2024-04-20,202404201335_Race,9,GTP,10,Wayne Taylor Racing with Andretti,Acura ARX-06,Filipe Albuquerque,1:13.053,22,24,0.427,0.024,96.981,06_Fastest Lap By Driver_Race.PDF,1
2024,06_Long Beach Street Circuit,Long Beach Street Circuit,long-beach-street-circuit,2024-04-20,202404201335_Race,10,GTP,7,Porsche Penske Motorsport,Porsche 963,Felipe Nasr,1:13.103,43,44,0.477,0.050,96.915,06_Fastest Lap By Driver_Race.PDF,1
