year,event_code,event_name,track_slug,race_date,session_directory,table,check,status,value,detail
2016,16_VIRginia International Raceway,VIRginia International Raceway,virginia-international-raceway,2016-08-28,201608281335_Race,results,rows,pass,20,
2016,16_VIRginia International Raceway,VIRginia International Raceway,virginia-international-raceway,2016-08-28,201608281335_Race,results,positions,pass,20,"first=[1, 2, 3] last=[18, 19, 20]"
2016,16_VIRginia International Raceway,VIRginia International Raceway,virginia-international-raceway,2016-08-28,201608281335_Race,results,car_numbers,pass,20,not in entries: []
2016,16_VIRginia International Raceway,VIRginia International Raceway,virginia-international-raceway,2016-08-28,201608281335_Race,results,best_lap_time_card_match,pass,20/20,
2016,16_VIRginia International Raceway,VIRginia International Raceway,virginia-international-raceway,2016-08-28,201608281335_Race,results,classified_laps_time_card_match,pass,20/20,official penalties and incomplete time cards can differ
2016,16_VIRginia International Raceway,VIRginia International Raceway,virginia-international-raceway,2016-08-28,201608281335_Race,fastest_laps_by_driver,rows,pass,42,
2016,16_VIRginia International Raceway,VIRginia International Raceway,virginia-international-raceway,2016-08-28,201608281335_Race,fastest_laps_by_driver,positions,pass,42,"first=[1, 2, 3] last=[40, 41, 42]"
2016,16_VIRginia International Raceway,VIRginia International Raceway,virginia-international-raceway,2016-08-28,201608281335_Race,fastest_laps_by_driver,car_numbers,pass,21,not in entries: []
2016,16_VIRginia International Raceway,VIRginia International Raceway,virginia-international-raceway,2016-08-28,201608281335_Race,fastest_laps_by_driver,time_card_lap_match,pass,41/41,
2016,16_VIRginia International Raceway,VIRginia International Raceway,virginia-international-raceway,2016-08-28,201608281335_Race,fastest_laps_by_driver,time_card_driver_match,pass,41/41,
2016,16_VIRginia International Raceway,VIRginia International Raceway,virginia-international-raceway,2016-08-28,201608281335_Race,drive_time,rows,pass,142,
2016,16_VIRginia International Raceway,VIRginia International Raceway,virginia-international-raceway,2016-08-28,201608281335_Race,drive_time,car_numbers,pass,21,not in entries: []
2016,16_VIRginia International Raceway,VIRginia International Raceway,virginia-international-raceway,2016-08-28,201608281335_Race,drive_time,segment_continuity,pass,121/121,
2016,16_VIRginia International Raceway,VIRginia International Raceway,virginia-international-raceway,2016-08-28,201608281335_Race,pit_stops,rows,pass,59,
2016,16_VIRginia International Raceway,VIRginia International Raceway,virginia-international-raceway,2016-08-28,201608281335_Race,pit_stops,car_numbers,pass,21,not in entries: []
2016,16_VIRginia International Raceway,VIRginia International Raceway,virginia-international-raceway,2016-08-28,201608281335_Race,pit_stops,clock_duration_match,pass,59/59,
2016,16_VIRginia International Raceway,VIRginia International Raceway,virginia-international-raceway,2016-08-28,201608281335_Race,pit_stops,cumulative_duration_match,pass,59/59,
2016,16_VIRginia International Raceway,VIRginia International Raceway,virginia-international-raceway,2016-08-28,201608281335_Race,flags_analysis,source,not_available,0,report not published for this race
