year,event_code,event_name,track_slug,race_date,session_directory,position,class_position,car_number,class,category_marker,drivers,team,vehicle,laps,total_time,gap_to_leader,interval,status,best_lap_number,best_lap_time,best_lap_speed_mph,source_report,source_page
2016,16_VIRginia International Raceway,VIRginia International Raceway,virginia-international-raceway,2016-08-28,201608281335_Race,1,1,3,GTLM,,A. Garcia / J. Magnussen,Corvette Racing,Chevrolet Corvette C7.R,90,2:40:13.166,-,,,56,1:42.776,114.5,03_Results.PDF,1
2016,16_VIRginia International Raceway,VIRginia International Raceway,virginia-international-raceway,2016-08-28,201608281335_Race,2,2,66,GTLM,,J. Hand / D. Mueller,Ford Chip Ganassi Racing,Ford GT,90,2:40:13.968,0.802,,,53,1:42.771,114.5,03_Results.PDF,1
2016,16_VIRginia International Raceway,VIRginia International Raceway,virginia-international-raceway,2016-08-28,201608281335_Race,3,3,912,GTLM,,E. Bamber / F. Makowiecki,Porsche North America,Porsche 911 RSR,90,2:40:14.614,1.448,,,73,1:43.098,114.1,03_Results.PDF,1
2016,16_VIRginia International Raceway,VIRginia International Raceway,virginia-international-raceway,2016-08-28,201608281335_Race,4,4,67,GTLM,,R. Briscoe / R. Westbrook,Ford Chip Ganassi Racing,Ford GT,90,2:40:19.170,6.004,,,54,1:43.172,114.1,03_Results.PDF,1
2016,16_VIRginia International Raceway,VIRginia International Raceway,virginia-international-raceway,2016-08-28,201608281335_Race,5,5,25,GTLM,,B. Auberlen / D. Werner,BMW Team RLL,BMW M6 GTLM,90,2:40:19.409,6.243,,,86,1:43.561,113.6,03_Results.PDF,1
2016,16_VIRginia International Raceway,VIRginia International Raceway,virginia-international-raceway,2016-08-28,201608281335_Race,6,6,911,GTLM,,P. Pilet / N. Tandy,Porsche North America,Porsche 911 RSR,90,2:40:20.334,7.168,,,81,1:43.171,114.1,03_Results.PDF,1
2016,16_VIRginia International Raceway,VIRginia International Raceway,virginia-international-raceway,2016-08-28,201608281335_Race,7,7,62,GTLM,,G. Fisichella / T. Vilander,Risi Competizione,Ferrari 488 GTE,90,2:40:38.182,25.016,17.848,,79,1:42.940,114.3,03_Results.PDF,1
2016,16_VIRginia International Raceway,VIRginia International Raceway,virginia-international-raceway,2016-08-28,201608281335_Race,8,8,100,GTLM,,J. Edwards / L. Luhr,BMW Team RLL,BMW M6 GTLM,89,2:40:17.216,1 Lap,1,,72,1:43.279,113.9,03_Results.PDF,1
2016,16_VIRginia International Raceway,VIRginia International Raceway,virginia-international-raceway,2016-08-28,201608281335_Race,9,1,48,GTD,,B. Sellers / M. Snow,Paul Miller Racing,Lamborghini Huracan GT3,88,2:40:17.076,2 Laps,1,,55,1:45.030,112.0,03_Results.PDF,1
2016,16_VIRginia International Raceway,VIRginia International Raceway,virginia-international-raceway,2016-08-28,201608281335_Race,10,2,9,GTD,,L. Aschenbach / M. Bell,Stevenson Motorsports,Audi R8 LMS GT3,88,2:40:18.547,2 Laps,,,80,1:45.423,111.6,03_Results.PDF,1
2016,16_VIRginia International Raceway,VIRginia International Raceway,virginia-international-raceway,2016-08-28,201608281335_Race,11,3,6,GTD,,R. Liddell / A. Davis,Stevenson Motorsports,Audi R8 LMS GT3,88,2:40:49.633,2 Laps,31.086,,80,1:46.162,110.8,03_Results.PDF,1
2016,16_VIRginia International Raceway,VIRginia International Raceway,virginia-international-raceway,2016-08-28,201608281335_Race,12,4,23,GTD,,M. Farnbacher / A. Riberas,Team Seattle / Alex Job Racing,Porsche 911 GT3 R,88,2:41:18.521,2 Laps,28.888,,56,1:45.702,111.3,03_Results.PDF,1
2016,16_VIRginia International Raceway,VIRginia International Raceway,virginia-international-raceway,2016-08-28,201608281335_Race,13,5,16,GTD,,C. Lewis / S. Pumpelly,Change Racing,Lamborghini Huracan GT3,87,2:40:18.012,3 Laps,1,,68,1:44.867,112.2,03_Results.PDF,1
2016,16_VIRginia International Raceway,VIRginia International Raceway,virginia-international-raceway,2016-08-28,201608281335_Race,14,6,33,GTD,,B. Keating / J. Bleekemolen,Riley Motorsports,Dodge Viper GT3-R,87,2:40:18.651,3 Laps,,,55,1:45.314,111.7,03_Results.PDF,1
2016,16_VIRginia International Raceway,VIRginia International Raceway,virginia-international-raceway,2016-08-28,201608281335_Race,15,7,63,GTD,,C. Nielsen / A. Balzan,Scuderia Corsa,Ferrari 488 GT3,87,2:40:20.127,3 Laps,,,41,1:45.737,111.3,03_Results.PDF,1
2016,16_VIRginia International Raceway,VIRginia International Raceway,virginia-international-raceway,2016-08-28,201608281335_Race,16,8,97,GTD,,M. Marsal / M. Palttala,Turner Motorsport,BMW M6 GT3,87,2:41:44.677,3 Laps,1:24.550,,53,1:45.551,111.5,03_Results.PDF,1
2016,16_VIRginia International Raceway,VIRginia International Raceway,virginia-international-raceway,2016-08-28,201608281335_Race,17,9,4,GTLM,,O. Gavin / T. Milner,Corvette Racing,Chevrolet Corvette C7.R,86,2:31:55.414,4 Laps,1,,80,1:42.603,114.7,03_Results.PDF,1
2016,16_VIRginia International Raceway,VIRginia International Raceway,virginia-international-raceway,2016-08-28,201608281335_Race,18,9,80,GTD,,D. Knox / M. Skeen,Lone Star Racing,Dodge Viper GT3-R,84,2:40:51.528,6 Laps,2,,39,1:45.737,111.3,03_Results.PDF,1
2016,16_VIRginia International Raceway,VIRginia International Raceway,virginia-international-raceway,2016-08-28,201608281335_Race,19,10,27,GTD,,C. Sbirrazzuoli / L. Persiani,Dream Racing Motorsport,Lamborghini Huracan GT3,75,2:31:47.523,15 Laps,9,,44,1:45.492,111.5,03_Results.PDF,1
2016,16_VIRginia International Raceway,VIRginia International Raceway,virginia-international-raceway,2016-08-28,201608281335_Race,20,11,96,GTD,,B. Curtis / J. Klingmann,Turner Motorsport,BMW M6 GT3,25,1:06:42.468,65 Laps,50,Not Running,11,1:48.995,108.0,03_Results.PDF,1
